Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,180522,16:00:00,, ,,,,,,,,,1,0,,,,,2724.5
,SPX 18Q2275D31,MayM 2275 Puts,180522,16:00:00,2275,P,180531,,0.05,0.05,0.15,,,1615,-0.01,0,1.63,-2.329,-0.081,0,-1
,SPX 18R2275,Jun 2275 Puts,180522,16:00:00,2275,P,180615,0.313,0.76,0.8,0.9,0.118,,435,-0.201,0.001,18.943,-12.739,-1.857,0,-1
,SPX 18R2275D29,JunQ 2275 Puts,180522,16:00:00,2275,P,180629,0.274,1.98,1.75,1.9,-0.076,,1295,-0.457,0.003,45.164,-14.665,-6.3,0,-1
,SPX 18S2275,Jul 2275 Puts,180522,16:00:00,2275,P,180720,0.249,3.68,3.4,3.6,-0.049,,219,-0.902,0.005,80.879,-16.189,-15.046,0,-1
,SPX 18S2275D31,JulM 2275 Puts,180522,16:00:00,2275,P,180731,0.238,4.84,4.4,4.7,-0.06,,1801,-1.219,0.006,103.558,-16.457,-21.953,0.001,-1
,SPX 18T2275,Aug 2275 Puts,180522,16:00:00,2275,P,180817,0.232,7.01,6.4,6.7,-0.067,7,8,-1.694,0.008,140.114,-17.68,-34.744,0.002,6.3
,SPX 18U2275,Sep 2275 Puts,180522,16:00:00,2275,P,180921,0.221,11.16,10.8,11.3,-0.013,1,256,-2.934,0.013,209.433,-18.529,-66.223,0.007,10.5
,SPX 18U2275D28,SepQ 2275 Puts,180522,16:00:00,2275,P,180928,0.22,12.54,12.2,12.7,-0.007,,2679,-3.179,0.013,228.443,-18.913,-76.047,0.008,-1
,SPX 18X2275,Dec 2275 Puts,180522,16:00:00,2275,P,181221,0.209,24.89,24.3,24.8,-0.014,,401,-5.377,0.018,390.764,-18.45,-188.34,0.029,-1
,SPX 19M2275,Jan19 2275 Puts,180522,16:00:00,2275,P,190118,0.207,28.76,28.4,29.1,0,,1390,-6.138,0.019,438.255,-18.13,-230.995,0.037,-1
,SPX 19O2275,Mar19 2275 Puts,180522,16:00:00,2275,P,190315,0.208,38.92,38.3,39,-0.007,,2144,-7.149,0.02,538.735,-17.812,-334.825,0.052,-1
,SPX 19R2275,Jun19 2275 Puts,180522,16:00:00,2275,P,190621,0.206,54.05,53.6,54.5,0,,3189,-8.513,0.02,681.999,-16.441,-523.331,0.076,-1
,SPX 18Q2280D31,MayM 2280 Puts,180522,16:00:00,2280,P,180531,,0.05,0.05,0.15,,,370,-0.01,0,1.665,-2.357,-0.083,0,-1
,SPX 18R2280,Jun 2280 Puts,180522,16:00:00,2280,P,180615,0.31,0.77,0.8,0.9,0.104,,384,-0.209,0.001,19.346,-12.657,-1.902,0,-1
,SPX 18R2280D29,JunQ 2280 Puts,180522,16:00:00,2280,P,180629,0.273,2.01,1.8,1.95,-0.065,,2003,-0.472,0.003,45.993,-14.956,-6.436,0,-1
,SPX 18S2280,Jul 2280 Puts,180522,16:00:00,2280,P,180720,0.248,3.75,3.5,3.7,-0.04,,44,-0.93,0.005,82.3,-16.501,-15.365,0,-1
,SPX 18S2280D31,JulM 2280 Puts,180522,16:00:00,2280,P,180731,0.237,4.92,4.5,4.8,-0.055,,73,-1.256,0.006,105.338,-16.77,-22.416,0.001,-1
,SPX 18T2280,Aug 2280 Puts,180522,16:00:00,2280,P,180817,0.231,7.13,6.6,6.9,-0.053,,,-1.742,0.008,142.345,-18.127,-35.437,0.002,-1
,SPX 18U2280,Sep 2280 Puts,180522,16:00:00,2280,P,180921,0.22,11.36,11.2,11.5,-0.001,,12,-3.011,0.013,212.626,-18.843,-67.535,0.007,-1
,SPX 18U2280D28,SepQ 2280 Puts,180522,16:00:00,2280,P,180928,0.22,12.76,12.5,13,-0.001,,19,-3.26,0.014,231.781,-19.218,-77.504,0.009,-1
,SPX 18X2280,Dec 2280 Puts,,,2280,P,181221,,25.27,,,,,,-5.48,0.017,395.233,-18.787,-191.357,0.031,
,SPX 19M2280,Jan19 2280 Puts,,,2280,P,190118,,29.2,,,,,,-6.246,0.017,443.029,-18.254,-234.581,0.039,
,SPX 18Q2285D31,MayM 2285 Puts,180522,16:00:00,2285,P,180531,,0.05,0.05,0.15,,,182,-0.011,0,1.701,-2.386,-0.085,0,-1
,SPX 18R2285,Jun 2285 Puts,180522,16:00:00,2285,P,180615,0.308,0.79,0.8,0.95,0.114,,114,-0.217,0.001,19.763,-12.956,-1.949,0,-1
,SPX 18R2285D29,JunQ 2285 Puts,180522,16:00:00,2285,P,180629,0.27,2.04,1.85,1.95,-0.069,,21,-0.488,0.003,46.843,-15.115,-6.576,0,-1
,SPX 18S2285,Jul 2285 Puts,180522,16:00:00,2285,P,180720,0.246,3.81,3.5,3.8,-0.042,,68,-0.96,0.005,83.756,-16.675,-15.694,0,-1
,SPX 18T2285,Aug 2285 Puts,180522,16:00:00,2285,P,180817,0.229,7.25,6.7,7,-0.055,,3,-1.792,0.008,144.619,-18.165,-36.148,0.002,-1
,SPX 18U2285,Sep 2285 Puts,180522,16:00:00,2285,P,180921,0.219,11.57,11.4,11.8,0.003,,,-3.09,0.013,215.87,-19.032,-68.877,0.008,-1
,SPX 18U2285D28,SepQ 2285 Puts,180522,16:00:00,2285,P,180928,0.218,12.98,12.6,13.1,-0.01,,12,-3.343,0.014,235.17,-19.274,-78.994,0.01,-1
,SPX 18X2285,Dec 2285 Puts,,,2285,P,181221,,25.66,,,,,,-5.582,0.017,399.74,-18.919,-194.422,0.033,
,SPX 18Q2290D31,MayM 2290 Puts,180522,16:00:00,2290,P,180531,,0.05,0.05,0.15,,,233,-0.011,0,1.739,-2.416,-0.087,0,-1
,SPX 18R2290,Jun 2290 Puts,180522,16:00:00,2290,P,180615,0.306,0.8,0.85,0.95,0.125,,200,-0.225,0.001,20.193,-13.263,-1.997,0,-1
,SPX 18R2290D29,JunQ 2290 Puts,180522,16:00:00,2290,P,180629,0.268,2.07,1.85,2,-0.072,26,2737,-0.505,0.003,47.717,-15.135,-6.72,0,1.9
,SPX 18S2290,Jul 2290 Puts,180522,16:00:00,2290,P,180720,0.244,3.88,3.6,3.8,-0.046,,95,-0.99,0.005,85.246,-16.854,-16.033,0,-1
,SPX 18S2290D31,JulM 2290 Puts,180522,16:00:00,2290,P,180731,0.234,5.1,4.7,5,-0.049,,4560,-1.334,0.007,109.019,-17.13,-23.381,0.001,-1
,SPX 18T2290,Aug 2290 Puts,180522,16:00:00,2290,P,180817,0.228,7.37,6.8,7.1,-0.057,,,-1.843,0.009,146.939,-18.344,-36.878,0.002,-1
,SPX 18U2290,Sep 2290 Puts,180522,16:00:00,2290,P,180921,0.218,11.78,11.6,12,0.002,,28,-3.171,0.014,219.165,-19.223,-70.25,0.009,-1
,SPX 18U2290D28,SepQ 2290 Puts,180522,16:00:00,2290,P,180928,0.217,13.21,12.9,13.4,-0.005,,1,-3.428,0.015,238.609,-19.457,-80.517,0.01,-1
,SPX 18X2290,Dec 2290 Puts,,,2290,P,181221,,26.05,,,,,,-5.687,0.018,404.284,-19.052,-197.538,0.034,
,SPX 19M2290,Jan19 2290 Puts,,,2290,P,190118,,30.08,,,,,,-6.458,0.018,452.671,-18.501,-241.912,0.043,
,SPX 18Q2295D31,MayM 2295 Puts,180522,16:00:00,2295,P,180531,,0.05,0.1,0.15,,,211,-0.012,0,1.778,-2.448,-0.089,0,-1
,SPX 18R2295,Jun 2295 Puts,180522,16:00:00,2295,P,180615,0.304,0.82,0.85,1,0.134,,253,-0.233,0.001,20.637,-13.58,-2.047,0,-1
,SPX 18R2295D29,JunQ 2295 Puts,180522,16:00:00,2295,P,180629,0.266,2.11,1.9,2.05,-0.066,9,1521,-0.523,0.003,48.615,-15.442,-6.87,0,1.8
,SPX 18S2295,Jul 2295 Puts,180522,16:00:00,2295,P,180720,0.243,3.95,3.7,3.9,-0.038,,152,-1.022,0.005,86.773,-17.181,-16.381,0,-1
,SPX 18T2295,Aug 2295 Puts,180522,16:00:00,2295,P,180817,0.227,7.5,7,7.3,-0.051,300,10,-1.896,0.009,149.305,-18.665,-37.627,0.003,6.5
,SPX 18U2295,Sep 2295 Puts,180522,16:00:00,2295,P,180921,0.217,11.99,11.8,12.2,0.001,,6,-3.254,0.014,222.513,-19.415,-71.656,0.009,-1
,SPX 18U2295D28,SepQ 2295 Puts,180522,16:00:00,2295,P,180928,0.216,13.45,13.2,13.7,0,,,-3.516,0.015,242.1,-19.769,-82.074,0.011,-1
,SPX 18X2295,Dec 2295 Puts,,,2295,P,181221,,26.45,,,,,,-5.793,0.018,408.865,-19.184,-200.704,0.036,
,SPX 18Q2300D31,MayM 2300 Puts,180522,16:00:00,2300,P,180531,,0.05,0.1,0.2,,,6718,-0.012,0,1.818,-2.48,-0.091,0,-1
,SPX 18R2300,Jun 2300 Puts,180522,16:00:00,2300,P,180615,0.301,0.83,0.9,1,0.145,505,1477,-0.242,0.002,21.095,-13.771,-2.1,0,0.9
,SPX 18R2300D29,JunQ 2300 Puts,180522,16:00:00,2300,P,180629,0.264,2.15,1.95,2.1,-0.056,,12636,-0.541,0.003,49.538,-15.757,-7.024,0,-1
,SPX 18S2300,Jul 2300 Puts,180522,16:00:00,2300,P,180720,0.24,4.02,3.7,4,-0.045,14,885,-1.055,0.006,88.336,-17.22,-16.74,0,3.7
,SPX 18S2300D31,JulM 2300 Puts,180522,16:00:00,2300,P,180731,0.231,5.28,4.9,5.2,-0.044,,5462,-1.418,0.007,112.867,-17.647,-24.402,0.001,-1
,SPX 18T2300,Aug 2300 Puts,180522,16:00:00,2300,P,180817,0.226,7.63,7.1,7.4,-0.05,,917,-1.951,0.009,151.718,-18.849,-38.395,0.003,-1
,SPX 18U2300,Sep 2300 Puts,180522,16:00:00,2300,P,180921,0.216,12.22,12,12.4,-0.005,259,429,-3.34,0.015,225.913,-19.609,-73.094,0.01,11.4
,SPX 18U2300D28,SepQ 2300 Puts,180522,16:00:00,2300,P,180928,0.215,13.69,13.4,13.9,-0.005,13,1735,-3.606,0.015,245.643,-19.827,-83.667,0.012,13.1
,SPX 18X2300,Dec 2300 Puts,180522,16:00:00,2300,P,181221,0.205,26.85,26.3,26.9,-0.009,,773,-5.902,0.019,413.484,-19.212,-203.922,0.038,-1
,SPX 19M2300,Jan19 2300 Puts,180522,16:00:00,2300,P,190118,0.203,31,30.6,31.3,-0.002,,3449,-6.677,0.019,462.439,-18.745,-249.46,0.047,-1
,SPX 19O2300,Mar19 2300 Puts,180522,16:00:00,2300,P,190315,0.204,41.57,41,41.8,-0.004,,3901,-7.721,0.02,563.93,-18.284,-358.325,0.064,-1
,SPX 19R2300,Jun19 2300 Puts,180522,16:00:00,2300,P,190621,0.203,57.29,56.7,57.7,-0.002,,7268,-9.107,0.021,708.469,-16.764,-555.166,0.089,-1
,SPX 18Q2305D31,MayM 2305 Puts,180522,16:00:00,2305,P,180531,,0.05,0.1,0.2,,,217,-0.013,0,1.861,-2.513,-0.093,0,-1
,SPX 18R2305,Jun 2305 Puts,180522,16:00:00,2305,P,180615,0.299,0.85,0.9,1.05,0.153,,204,-0.252,0.002,21.568,-14.105,-2.154,0,-1
,SPX 18R2305D29,JunQ 2305 Puts,180522,16:00:00,2305,P,180629,0.263,2.18,2,2.15,-0.046,,32,-0.56,0.003,50.487,-16.079,-7.183,0,-1
,SPX 18S2305,Jul 2305 Puts,180522,16:00:00,2305,P,180720,0.239,4.09,3.8,4.1,-0.034,,307,-1.089,0.006,89.938,-17.556,-17.11,0.001,-1
