Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,120514,16:00:00,, ,,,,,,,,,1,0,,,,,1338.4
,SPX 12Q1090,May 1090 Puts,120514,16:00:00,1090,P,120518,,0,,,,,6649,-0.004,0,0.075,-0.234,-0.002,0,-1
,SPX 12R1090,Jun 1090 Puts,120514,16:00:00,1090,P,120615,0.339,1.15,0.7,1.2,-0.174,,1800,-1.029,0.012,20.581,-9.409,-2.631,0,-1
,SPX 12S1090,Jul 1090 Puts,120514,16:00:00,1090,P,120720,0.314,4.81,4.2,5.4,-0.004,30,2656,-3.002,0.026,67.522,-15.618,-15.334,0,4.5
,SPX 12Q1095,May 1095 Puts,120514,16:00:00,1095,P,120518,,0,,,,,2173,-0.005,0,0.084,-0.262,-0.002,0,-1
,SPX 12R1095,Jun 1095 Puts,120514,16:00:00,1095,P,120615,0.34,1.22,0.8,1.4,-0.098,,5,-1.106,0.013,21.68,-10.519,-2.798,0,-1
,SPX 12Q1100,May 1100 Puts,120514,16:00:00,1100,P,120518,,0,,0.05,,,64438,-0.006,0,0.094,-0.293,-0.003,0,-1
,SPX 12R1100,Jun 1100 Puts,120514,16:00:00,1100,P,120615,0.336,1.29,1,1.3,-0.109,480,94381,-1.19,0.014,22.84,-10.835,-2.977,0,1.25
,SPX 12S1100,Jul 1100 Puts,120514,16:00:00,1100,P,120720,0.307,5.24,4.6,5.5,-0.036,59,23693,-3.339,0.029,72.319,-16.127,-16.745,0.001,4.95
,SPX 12T1100,Aug 1100 Puts,120514,16:00:00,1100,P,120817,0.297,9.44,8.6,9.6,-0.036,,9335,-4.959,0.037,113.368,-17.34,-34.655,0.004,-1
,SPX 12U1100,Sep 1100 Puts,120514,16:00:00,1100,P,120921,0.293,15.03,14,16,-0.002,301,36576,-6.808,0.044,160.267,-17.934,-62.715,0.012,15
,SPX 12X1100,Dec 1100 Puts,120514,16:00:00,1100,P,121221,0.284,30.18,28.8,31.8,0.002,463,82664,-9.998,0.05,263.401,-16.766,-156.393,0.046,29
,SPX 13O1100,Mar13 1100 Puts,120514,16:00:00,1100,P,130315,0.281,43.92,41.9,45.9,0,,4295,-11.646,0.048,340.395,-15.428,-259.966,0.081,-1
,SPX 12Q1105,May 1105 Puts,120514,16:00:00,1105,P,120518,,0,,,,,711,-0.007,0,0.105,-0.329,-0.003,0,-1
,SPX 12R1105,Jun 1105 Puts,120514,16:00:00,1105,P,120615,0.337,1.37,0.95,1.7,-0.029,,31,-1.28,0.015,24.063,-12.069,-3.169,0,-1
,SPX 12Q1110,May 1110 Puts,120514,16:00:00,1110,P,120518,,0,,,,,690,-0.008,0,0.119,-0.369,-0.003,0,-1
,SPX 12R1110,Jun 1110 Puts,120514,16:00:00,1110,P,120615,0.334,1.46,1.05,1.8,-0.021,,2867,-1.377,0.017,25.353,-12.779,-3.373,0,-1
,SPX 12S1110,Jul 1110 Puts,120514,16:00:00,1110,P,120720,0.303,5.72,5.1,6.3,-0.003,13032,37,-3.716,0.033,77.426,-17.337,-18.293,0.001,5.8
,SPX 12Q1115,May 1115 Puts,120514,16:00:00,1115,P,120518,,0,,,,,642,-0.009,0,0.134,-0.416,-0.004,0,-1
,SPX 12R1115,Jun 1115 Puts,120514,16:00:00,1115,P,120615,0.331,1.55,1.15,1.9,-0.013,,6,-1.482,0.018,26.713,-13.346,-3.592,0,-1
,SPX 12Q1120,May 1120 Puts,120514,16:00:00,1120,P,120518,,0.01,,,,,10334,-0.011,0,0.151,-0.469,-0.004,0,-1
,SPX 12R1120,Jun 1120 Puts,120514,16:00:00,1120,P,120615,0.328,1.65,1.25,2,-0.018,38,9495,-1.596,0.02,28.147,-13.937,-3.827,0,1.5
,SPX 12S1120,Jul 1120 Puts,120514,16:00:00,1120,P,120720,0.298,6.25,5.5,6.9,-0.01,12,3,-4.136,0.037,82.853,-18.25,-19.991,0.002,6
,SPX 12E1125,May 1125 Calls,120514,16:00:00,1125,C,120518,,213.37,204.8,220.6,-0.003,,50,99.828,0.002,3.411,-22.066,12.185,1,-1
,SPX 12F1125,Jun 1125 Calls,120514,16:00:00,1125,C,120615,,217.98,204.5,220.3,-0.026,,4508,98.307,0.015,61.662,-42.581,87.976,1,-1
,SPX 12G1125,Jul 1125 Calls,120514,16:00:00,1125,C,120720,,222.71,207.3,223.1,-0.034,,,96.91,0.023,119.912,-33.76,172.242,0.998,-1
,SPX 12H1125,Aug 1125 Calls,120514,16:00:00,1125,C,120817,,221.86,209.7,225.5,-0.019,,,94.423,0.035,147.798,-25.333,241.534,0.991,-1
,SPX 12I1125,Sep 1125 Calls,120514,16:00:00,1125,C,120921,,224.53,213.8,229.7,-0.012,,4450,92.766,0.041,190.676,-22.554,318.384,0.976,-1
,SPX 12L1125,Dec 1125 Calls,120514,16:00:00,1125,C,121221,,235.04,223.5,239.4,-0.015,,9731,89.497,0.047,292.388,-19.759,492.41,0.93,-1
,SPX 13C1125,Mar13 1125 Calls,120514,16:00:00,1125,C,130315,,241.81,231.5,247.4,-0.01,,,86.538,0.052,364.557,-17.353,642.424,0.889,-1
,SPX 12Q1125,May 1125 Puts,120514,16:00:00,1125,P,120518,,0.01,,0.05,,,27279,-0.012,0,0.171,-0.53,-0.005,0,-1
