Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,170208,16:00:00,, ,,,,,,,,,1,0,,,,,2294.7
,SPX 17N1930D10,FebW2 1930 Puts,170208,16:00:00,1930,P,170210,,0.42,,0.05,,,216,0,0,4.305,-35.615,-0.144,0,-1
,SPX 17N1930,Feb 1930 Puts,170208,16:00:00,1930,P,170217,,1.09,,0.35,-0.679,,1608,0,0,14.362,-37.43,-0.923,0,-1
,SPX 17N1930D24,FebW4 1930 Puts,170208,16:00:00,1930,P,170224,0.307,0.45,0.15,0.25,-0.556,,21,-0.062,0.001,10.914,-5.013,-0.872,0,-1
,SPX 17N1930D28,FebM 1930 Puts,170208,16:00:00,1930,P,170228,0.289,0.73,0.25,0.35,-0.589,,2671,-0.059,0.001,16.956,-5.833,-1.586,0,-1
,SPX 17O1930D3,MarW1 1930 Puts,170208,16:00:00,1930,P,170303,0.282,0.63,0.35,0.5,-0.317,,94,-0.149,0.001,16.387,-6.95,-1.61,0,-1
,SPX 17O1930D10,MarW2 1930 Puts,170208,16:00:00,1930,P,170310,0.261,0.82,0.6,0.7,-0.207,,36,-0.271,0.002,22.275,-7.627,-2.559,0,-1
,SPX 17O1930,Mar 1930 Puts,170208,16:00:00,1930,P,170317,0.253,1.19,0.8,1.2,-0.16,,477,-0.427,0.003,31.067,-9.159,-4.071,0,-1
,SPX 17O1930D31,MarQ 1930 Puts,170208,16:00:00,1930,P,170331,0.235,2.2,1.85,2,-0.123,,337,-0.766,0.005,54.059,-10.961,-9.063,0,-1
,SPX 17P1930,Apr 1930 Puts,170208,16:00:00,1930,P,170421,0.223,3.69,3.3,3.9,-0.024,,607,-1.461,0.009,86.076,-12.873,-18.22,0,-1
,SPX 17N1935D10,FebW2 1935 Puts,170208,16:00:00,1935,P,170210,,0.41,,0.05,,,63,0,0,4.324,-35.278,-0.145,0,-1
,SPX 17N1935,Feb 1935 Puts,170208,16:00:00,1935,P,170217,,1.09,,0.15,,,3196,0,0,14.458,-37.17,-0.93,0,-1
,SPX 17N1935D24,FebW4 1935 Puts,170208,16:00:00,1935,P,170224,0.303,0.46,0.15,0.25,-0.565,,658,-0.065,0.001,11.118,-5.019,-0.891,0,-1
,SPX 17N1935D28,FebM 1935 Puts,170208,16:00:00,1935,P,170228,0.285,0.74,0.25,0.35,-0.595,,515,-0.063,0.001,17.224,-5.813,-1.614,0,-1
,SPX 17O1935D3,MarW1 1935 Puts,170208,16:00:00,1935,P,170303,0.279,0.64,0.4,0.5,-0.297,,79,-0.156,0.001,16.754,-7.191,-1.651,0,-1
,SPX 17O1935D10,MarW2 1935 Puts,170208,16:00:00,1935,P,170310,0.26,0.84,0.65,0.75,-0.167,,30,-0.284,0.002,22.848,-8.119,-2.635,0,-1
,SPX 17O1935,Mar 1935 Puts,170208,16:00:00,1935,P,170317,0.251,1.22,0.85,1.25,-0.139,,295,-0.446,0.003,31.874,-9.414,-4.194,0,-1
,SPX 17O1935D31,MarQ 1935 Puts,170208,16:00:00,1935,P,170331,0.233,2.26,1.9,2.05,-0.128,,400,-0.797,0.005,55.36,-11.129,-9.323,0,-1
,SPX 17N1940D10,FebW2 1940 Puts,170208,16:00:00,1940,P,170210,,0.41,,0.05,,,668,0,0,4.344,-34.94,-0.145,0,-1
,SPX 17N1940,Feb 1940 Puts,170208,16:00:00,1940,P,170217,,1.08,,,,,3732,0,0,14.557,-36.91,-0.937,0,-1
,SPX 17N1940D24,FebW4 1940 Puts,170208,16:00:00,1940,P,170224,0.303,0.46,0.2,0.25,-0.5,,77,-0.069,0.001,11.33,-5.65,-0.91,0,-1
,SPX 17N1940D28,FebM 1940 Puts,170208,16:00:00,1940,P,170228,0.281,0.75,0.25,0.35,-0.6,,72,-0.067,0.001,17.501,-5.795,-1.644,0,-1
,SPX 17O1940D3,MarW1 1940 Puts,170208,16:00:00,1940,P,170303,0.276,0.65,0.4,0.5,-0.308,,81,-0.164,0.001,17.135,-7.177,-1.694,0,-1
,SPX 17O1940D10,MarW2 1940 Puts,170208,16:00:00,1940,P,170310,0.258,0.86,0.65,0.8,-0.151,,3,-0.296,0.002,23.442,-8.343,-2.714,0,-1
,SPX 17O1940,Mar 1940 Puts,170208,16:00:00,1940,P,170317,0.249,1.25,0.9,1.25,-0.136,,2036,-0.466,0.003,32.712,-9.678,-4.323,0,-1
,SPX 17O1940D31,MarQ 1940 Puts,170208,16:00:00,1940,P,170331,0.232,2.31,2,2.1,-0.113,,95,-0.83,0.006,56.703,-11.415,-9.594,0,-1
,SPX 17P1940,Apr 1940 Puts,170208,16:00:00,1940,P,170421,0.22,3.89,3.5,4.1,-0.023,,33,-1.578,0.01,90.305,-13.308,-19.325,0,-1
,SPX 17N1945D10,FebW2 1945 Puts,170208,16:00:00,1945,P,170210,,0.4,,0.05,,,1036,0,0,4.365,-34.604,-0.146,0,-1
,SPX 17N1945,Feb 1945 Puts,170208,16:00:00,1945,P,170217,,1.08,,0.35,-0.676,,911,0,0,14.658,-36.651,-0.944,0,-1
,SPX 17N1945D24,FebW4 1945 Puts,170208,16:00:00,1945,P,170224,0.299,0.47,0.2,0.25,-0.511,,58,-0.072,0.001,11.55,-5.592,-0.929,0,-1
,SPX 17N1945D28,FebM 1945 Puts,170208,16:00:00,1945,P,170228,0.277,0.75,0.25,0.35,-0.6,,1,-0.071,0.001,17.786,-5.776,-1.674,0,-1
,SPX 17O1945D3,MarW1 1945 Puts,170208,16:00:00,1945,P,170303,0.274,0.66,0.4,0.55,-0.273,,122,-0.171,0.001,17.53,-7.521,-1.739,0,-1
,SPX 17O1945D10,MarW2 1945 Puts,170208,16:00:00,1945,P,170310,0.255,0.88,0.7,0.8,-0.148,,23,-0.31,0.002,24.059,-8.476,-2.797,0,-1
,SPX 17O1945,Mar 1945 Puts,170208,16:00:00,1945,P,170317,0.246,1.28,0.9,1.3,-0.141,,112,-0.487,0.004,33.58,-9.734,-4.457,0,-1
,SPX 17O1945D31,MarQ 1945 Puts,170208,16:00:00,1945,P,170331,0.231,2.37,2.05,2.2,-0.101,,63,-0.865,0.006,58.089,-11.827,-9.876,0,-1
,SPX 17N1950D10,FebW2 1950 Puts,170208,16:00:00,1950,P,170210,,0.4,,0.05,,,10148,0,0,4.385,-34.267,-0.147,0,-1
,SPX 17N1950,Feb 1950 Puts,170208,16:00:00,1950,P,170217,,1.07,0.05,0.15,,158,25793,0,0,14.762,-36.393,-0.951,0,0.1
,SPX 17N1950D24,FebW4 1950 Puts,170208,16:00:00,1950,P,170224,0.297,0.47,0.2,0.3,-0.468,,2406,-0.076,0.001,11.778,-5.98,-0.95,0,-1
,SPX 17N1950D28,FebM 1950 Puts,170208,16:00:00,1950,P,170228,0.278,0.76,0.3,0.4,-0.539,2,5695,-0.075,0.001,18.082,-6.557,-1.706,0,0.35
,SPX 17O1950D3,MarW1 1950 Puts,170208,16:00:00,1950,P,170303,0.272,0.68,0.45,0.55,-0.265,,4910,-0.179,0.001,17.94,-7.789,-1.785,0,-1
,SPX 17O1950D10,MarW2 1950 Puts,170208,16:00:00,1950,P,170310,0.253,0.9,0.7,0.85,-0.133,14,2891,-0.324,0.003,24.701,-8.816,-2.883,0,0.8
,SPX 17O1950,Mar 1950 Puts,170208,16:00:00,1950,P,170317,0.246,1.32,0.95,1.4,-0.106,2100,54504,-0.509,0.004,34.48,-10.343,-4.597,0,1.2
,SPX 17O1950D31,MarQ 1950 Puts,170208,16:00:00,1950,P,170331,0.228,2.43,2.1,2.25,-0.103,19,12350,-0.901,0.006,59.522,-11.894,-10.169,0,2.19
,SPX 17P1950,Apr 1950 Puts,170208,16:00:00,1950,P,170421,0.217,4.1,3.8,4.4,0,,10494,-1.706,0.011,94.779,-14.004,-20.513,0,-1
,SPX 17P1950D28,AprM 1950 Puts,170208,16:00:00,1950,P,170428,0.214,5.01,4.8,5,-0.022,,4888,-2.087,0.014,111.34,-14.38,-26.171,0,-1
,SPX 17Q1950,May 1950 Puts,170208,16:00:00,1950,P,170519,0.212,7.96,7.7,8.3,0.005,,2222,-3.307,0.02,157.991,-16.428,-44.707,0,-1
,SPX 17R1950,Jun 1950 Puts,170208,16:00:00,1950,P,170616,0.209,12.26,12,12.6,0.003,1067,27620,-4.501,0.024,218.842,-17.423,-75.479,0,12.3
,SPX 17R1950D30,JunQ 1950 Puts,170208,16:00:00,1950,P,170630,0.207,14.7,14.4,14.7,-0.01,,1195,-4.827,0.024,250.251,-17.567,-94.289,0,-1
,SPX 17U1950,Sep 1950 Puts,170208,16:00:00,1950,P,170915,0.202,27.5,26.7,27.8,-0.009,,10221,-7.142,0.028,394.063,-17.414,-207.723,0.002,-1
,SPX 17X1950,Dec 1950 Puts,170208,16:00:00,1950,P,171215,0.2,43.49,42,43.5,-0.017,,21784,-9.135,0.032,540.032,-16.23,-373.622,0.007,-1
,SPX 18M1950,Jan18 1950 Puts,170208,16:00:00,1950,P,180119,0.197,47.79,46.6,48.3,-0.007,,1902,-10.061,0.033,584.839,-15.443,-436.577,0.011,-1
,SPX 17N1955D10,FebW2 1955 Puts,170208,16:00:00,1955,P,170210,,0.4,,0.05,,,377,0,0,4.407,-33.931,-0.148,0,-1
,SPX 17N1955,Feb 1955 Puts,170208,16:00:00,1955,P,170217,,1.06,,0.35,-0.67,,1231,0,0,14.869,-36.136,-0.959,0,-1
,SPX 17N1955D24,FebW4 1955 Puts,170208,16:00:00,1955,P,170224,0.293,0.48,0.2,0.3,-0.479,,94,-0.08,0.001,12.014,-6.001,-0.972,0,-1
,SPX 17N1955D28,FebM 1955 Puts,170208,16:00:00,1955,P,170228,0.274,0.76,0.3,0.4,-0.539,,50,-0.08,0.001,18.388,-6.547,-1.739,0,-1
,SPX 17O1955D3,MarW1 1955 Puts,170208,16:00:00,1955,P,170303,0.268,0.69,0.45,0.55,-0.275,,123,-0.188,0.001,18.366,-7.782,-1.834,0,-1
,SPX 17O1955D10,MarW2 1955 Puts,170208,16:00:00,1955,P,170310,0.251,0.92,0.75,0.85,-0.13,,56,-0.34,0.003,25.367,-8.962,-2.973,0,-1
,SPX 17O1955,Mar 1955 Puts,170208,16:00:00,1955,P,170317,0.242,1.35,1,1.35,-0.126,,345,-0.532,0.004,35.413,-10.297,-4.743,0,-1
,SPX 17O1955D31,MarQ 1955 Puts,170208,16:00:00,1955,P,170331,0.226,2.49,2.2,2.3,-0.096,,49,-0.939,0.007,61.001,-12.204,-10.473,0,-1
,SPX 17N1960D10,FebW2 1960 Puts,170208,16:00:00,1960,P,170210,,0.39,,0.05,,,4142,0,0,4.429,-33.596,-0.148,0,-1
,SPX 17N1960,Feb 1960 Puts,170208,16:00:00,1960,P,170217,,1.06,,0.35,-0.67,,2320,0,0,14.978,-35.88,-0.967,0,-1
,SPX 17N1960D24,FebW4 1960 Puts,170208,16:00:00,1960,P,170224,0.289,0.48,0.2,0.3,-0.479,,2769,-0.084,0.001,12.26,-6.022,-0.994,0,-1
,SPX 17N1960D28,FebM 1960 Puts,170208,16:00:00,1960,P,170228,0.27,0.77,0.3,0.4,-0.545,,214,-0.085,0.001,18.706,-6.537,-1.773,0,-1
,SPX 17O1960D3,MarW1 1960 Puts,170208,16:00:00,1960,P,170303,0.266,0.7,0.45,0.6,-0.243,,85,-0.197,0.002,18.809,-8.163,-1.884,0,-1
,SPX 17O1960D10,MarW2 1960 Puts,170208,16:00:00,1960,P,170310,0.248,0.95,0.75,0.9,-0.126,,55,-0.356,0.003,26.06,-9.218,-3.067,0,-1
,SPX 17O1960,Mar 1960 Puts,170208,16:00:00,1960,P,170317,0.241,1.39,1.05,1.4,-0.115,11,3311,-0.556,0.004,36.382,-10.593,-4.896,0,1.23
,SPX 17O1960D31,MarQ 1960 Puts,170208,16:00:00,1960,P,170331,0.225,2.55,2.25,2.4,-0.086,,125,-0.98,0.007,62.529,-12.522,-10.79,0,-1
,SPX 17P1960,Apr 1960 Puts,170208,16:00:00,1960,P,170421,0.214,4.33,4,4.6,-0.007,,737,-1.846,0.013,99.512,-14.357,-21.792,0,-1
