Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,170221,16:00:00,, ,,,,,,,,,1,0,,,,,2365.3
,SPX 17N1975D24,FebW4 1975 Puts,170221,16:00:00,1975,P,170224,,0.21,,0.05,,,5671,0,0,3.041,-16.682,-0.11,0,-1
,SPX 17N1975D28,FebM 1975 Puts,170221,16:00:00,1975,P,170228,,0.38,,0.05,,,940,0,0,6.489,-17.006,-0.349,0,-1
,SPX 17O1975D3,MarW1 1975 Puts,170221,16:00:00,1975,P,170303,,0.33,0.05,0.1,,6,8131,0,0,6.965,-11.62,-0.433,0,0.05
,SPX 17O1975D10,MarW2 1975 Puts,170221,16:00:00,1975,P,170310,0.323,0.52,0.25,0.35,-0.423,,326,-0.058,0,12.192,-6.797,-1.012,0,-1
,SPX 17O1975,Mar 1975 Puts,170221,16:00:00,1975,P,170317,0.301,0.91,0.35,0.8,-0.374,50,61000,-0.107,0.001,20.532,-8.864,-2.088,0,0.56
,SPX 17O1975D24,MarW4 1975 Puts,170221,16:00:00,1975,P,170324,0.271,1.03,0.7,0.85,-0.252,,276,-0.183,0.001,25.82,-8.587,-3.073,0,-1
,SPX 17O1975D31,MarQ 1975 Puts,170221,16:00:00,1975,P,170331,0.258,1.11,1.05,1.15,-0.009,,1898,-0.305,0.002,29.854,-9.439,-3.951,0,-1
,SPX 17P1975,Apr 1975 Puts,170221,16:00:00,1975,P,170421,0.231,2.21,1.85,2.35,-0.05,,5844,-0.683,0.004,56.745,-10.497,-10.046,0,-1
,SPX 17P1975D28,AprM 1975 Puts,170221,16:00:00,1975,P,170428,0.225,2.73,2.55,2.65,-0.048,,1533,-0.916,0.006,68.807,-10.933,-13.353,0,-1
,SPX 17Q1975,May 1975 Puts,170221,16:00:00,1975,P,170519,0.218,4.7,4.2,4.9,-0.032,373,4320,-1.736,0.01,106.961,-12.888,-25.539,0,4.45
,SPX 17R1975,Jun 1975 Puts,170221,16:00:00,1975,P,170616,0.214,8.09,7.6,8.2,-0.023,141,17785,-2.682,0.014,163.788,-14.71,-48.936,0,7.85
