Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,160401,16:00:00,, ,,,,,,,,,1,0,,,,,2072.9
,SPX 16P1705D1,AprW1 1705 Puts,160401,16:00:00,1705,P,160401,,0,,0.05,,,49,0,0,0,0,0,0,-1
,SPX 16P1705D8,AprW2 1705 Puts,160401,16:00:00,1705,P,160408,,0.05,,0.1,,,185,-0.01,0,1.351,-2.869,-0.061,0,-1
,SPX 16P1705,Apr 1705 Puts,160401,16:00:00,1705,P,160415,,0.11,,0.4,,4,2604,-0.04,0,3.221,-3.616,-0.205,0,0.21
,SPX 16P1705D22,AprW4 1705 Puts,160401,16:00:00,1705,P,160422,0.315,0.21,0.2,0.35,0.333,,139,-0.1,0.001,6.341,-5.262,-0.534,0,-1
,SPX 16P1705D29,AprW5 1705 Puts,160401,16:00:00,1705,P,160429,0.29,0.35,0.35,0.55,0.286,,114,-0.198,0.002,10.768,-6.001,-1.096,0,-1
,SPX 16Q1705,May 1705 Puts,160401,16:00:00,1705,P,160520,0.258,1.32,1.05,1.65,0.023,,240,-0.721,0.006,33.948,-8.849,-5.187,0,-1
,SPX 16Q1705D31,MayM 1705 Puts,160401,16:00:00,1705,P,160531,0.247,2.07,1.85,2.25,-0.01,,500,-1.079,0.008,50.201,-9.859,-9.056,0,-1
,SPX 16R1705,Jun 1705 Puts,160401,16:00:00,1705,P,160617,0.248,4.16,3.7,4.4,-0.026,,129,-1.889,0.012,84.725,-13.173,-18.925,0,-1
,SPX 16P1710D1,AprW1 1710 Puts,160401,16:00:00,1710,P,160401,,0,,0.05,,,730,0,0,0,0,0,0,-1
,SPX 16P1710D8,AprW2 1710 Puts,160401,16:00:00,1710,P,160408,,0.05,,0.1,,,6237,-0.01,0,1.383,-2.903,-0.063,0,-1
,SPX 16P1710,Apr 1710 Puts,160401,16:00:00,1710,P,160415,,0.11,,1.05,,,3344,-0.042,0,3.321,-3.69,-0.212,0,-1
,SPX 16P1710D22,AprW4 1710 Puts,160401,16:00:00,1710,P,160422,0.311,0.21,0.25,0.3,0.333,,89,-0.105,0.001,6.568,-5.274,-0.555,0,-1
,SPX 16P1710D29,AprW5 1710 Puts,160401,16:00:00,1710,P,160429,0.288,0.37,0.4,0.55,0.297,,141,-0.209,0.002,11.177,-6.319,-1.143,0,-1
,SPX 16Q1710,May 1710 Puts,160401,16:00:00,1710,P,160520,0.256,1.37,1.1,1.7,0.022,,447,-0.756,0.006,35.098,-9.082,-5.394,0,-1
,SPX 16Q1710D31,MayM 1710 Puts,160401,16:00:00,1710,P,160531,0.245,2.14,1.95,2.35,0.005,,10,-1.129,0.008,51.778,-10.195,-9.397,0,-1
,SPX 16R1710,Jun 1710 Puts,160401,16:00:00,1710,P,160617,0.247,4.29,3.9,4.6,-0.009,,75,-1.966,0.013,86.966,-13.646,-19.546,0,-1
,SPX 16P1715D1,AprW1 1715 Puts,160401,16:00:00,1715,P,160401,,0,,0.05,,,193,0,0,0,0,0,0,-1
,SPX 16P1715D8,AprW2 1715 Puts,160401,16:00:00,1715,P,160408,,0.05,,0.1,,,8415,-0.011,0,1.416,-2.938,-0.065,0,-1
,SPX 16P1715,Apr 1715 Puts,160401,16:00:00,1715,P,160415,,0.12,,0.85,,,1653,-0.045,0,3.426,-3.767,-0.22,0,-1
,SPX 16P1715D22,AprW4 1715 Puts,160401,16:00:00,1715,P,160422,0.31,0.22,0.25,0.35,0.409,1,3858,-0.111,0.001,6.805,-5.744,-0.578,0,0.5
,SPX 16P1715D29,AprW5 1715 Puts,160401,16:00:00,1715,P,160429,0.286,0.38,0.4,0.6,0.316,,3094,-0.22,0.002,11.605,-6.578,-1.193,0,-1
,SPX 16Q1715,May 1715 Puts,160401,16:00:00,1715,P,160520,0.254,1.42,1.15,1.75,0.021,,347,-0.793,0.006,36.292,-9.322,-5.61,0,-1
,SPX 16Q1715D31,MayM 1715 Puts,160401,16:00:00,1715,P,160531,0.244,2.22,2,2.4,-0.005,19,1169,-1.181,0.009,53.408,-10.444,-9.753,0,2.35
,SPX 16R1715,Jun 1715 Puts,160401,16:00:00,1715,P,160617,0.245,4.42,4,4.7,-0.016,,57,-2.045,0.013,89.268,-13.813,-20.189,0,-1
,SPX 16P1720D1,AprW1 1720 Puts,160401,16:00:00,1720,P,160401,,0,,0.05,,,327,0,0,0,0,0,0,-1
,SPX 16P1720D8,AprW2 1720 Puts,160401,16:00:00,1720,P,160408,,0.05,,0.1,,,1777,-0.011,0,1.451,-2.975,-0.066,0,-1
,SPX 16P1720,Apr 1720 Puts,160401,16:00:00,1720,P,160415,,0.12,,0.45,,4,2457,-0.047,0,3.535,-3.846,-0.228,0,0.28
,SPX 16P1720D22,AprW4 1720 Puts,160401,16:00:00,1720,P,160422,0.302,0.23,0.2,0.35,0.217,,1481,-0.117,0.001,7.055,-5.234,-0.601,0,-1
,SPX 16P1720D29,AprW5 1720 Puts,160401,16:00:00,1720,P,160429,0.284,0.4,0.5,0.55,0.325,,172,-0.233,0.002,12.054,-6.848,-1.245,0,-1
,SPX 16Q1720,May 1720 Puts,160401,16:00:00,1720,P,160520,0.252,1.47,1.2,1.8,0.02,,3195,-0.833,0.007,37.532,-9.474,-5.836,0,-1
,SPX 16Q1720D31,MayM 1720 Puts,160401,16:00:00,1720,P,160531,0.242,2.3,2.1,2.5,0,,226,-1.236,0.009,55.095,-10.699,-10.123,0,-1
,SPX 16R1720,Jun 1720 Puts,160401,16:00:00,1720,P,160617,0.244,4.56,4.1,4.9,-0.013,,1743,-2.129,0.014,91.632,-14.197,-20.856,0,-1
,SPX 16S1720,Jul 1720 Puts,160401,16:00:00,1720,P,160715,0.24,8.63,8.2,9,-0.003,1,2,-3.377,0.019,148.808,-16.76,-43.796,0.001,8.7
,SPX 16P1725D1,AprW1 1725 Puts,160401,16:00:00,1725,P,160401,,0,,0.05,,,3794,0,0,0,0,0,0,-1
,SPX 16P1725D8,AprW2 1725 Puts,160401,16:00:00,1725,P,160408,,0.06,,0.1,,,3306,-0.012,0,1.487,-3.014,-0.068,0,-1
,SPX 16P1725,Apr 1725 Puts,160401,16:00:00,1725,P,160415,,0.12,0.1,0.2,,,26288,-0.05,0,3.65,-3.93,-0.236,0,-1
,SPX 16P1725D22,AprW4 1725 Puts,160401,16:00:00,1725,P,160422,0.3,0.24,0.25,0.35,0.25,,5993,-0.123,0.001,7.316,-5.509,-0.626,0,-1
,SPX 16P1725D29,AprW5 1725 Puts,160401,16:00:00,1725,P,160429,0.282,0.41,0.5,0.6,0.366,3,2339,-0.246,0.002,12.524,-7.13,-1.3,0,0.85
