Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,101231,16:00:00,, ,,,,,,,,,1,0,,,,,1257.7
,SPX 11M1035D7,Jan11W2 1035 Puts,,,1035,P,110107,,0.16,,,,,,-0.039,0.001,2.771,-7.481,-0.145,0,
,SPX 11M1035,Jan11 1035 Puts,101231,16:00:00,1035,P,110121,0.342,0.31,0.15,0.4,-0.097,,4127,-0.263,0.004,7.11,-5.087,-0.64,0,-1
,SPX 11N1035,Feb11 1035 Puts,101231,16:00:00,1035,P,110218,0.294,1.78,1.25,2.3,0,,,-1.418,0.016,33.472,-9.854,-5.677,0,-1
,SPX 11M1040D7,Jan11W2 1040 Puts,,,1040,P,110107,,0.16,,,,,,-0.043,0.001,2.864,-7.593,-0.15,0,
,SPX 11M1040,Jan11 1040 Puts,101231,16:00:00,1040,P,110121,0.334,0.33,0.25,0.3,-0.152,125,5891,-0.286,0.004,7.531,-5.059,-0.683,0,0.3
,SPX 11N1040,Feb11 1040 Puts,101231,16:00:00,1040,P,110218,0.29,1.87,1.35,2.4,0.005,,863,-1.521,0.018,35.077,-10.216,-6.009,0,-1
,SPX 11O1040,Mar11 1040 Puts,101231,16:00:00,1040,P,110318,0.279,4.7,4,5.3,-0.011,,5,-3.088,0.029,72.287,-12.912,-17.848,0,-1
,SPX 11M1045D7,Jan11W2 1045 Puts,,,1045,P,110107,,0.17,,,,,,-0.046,0.001,2.964,-7.711,-0.156,0,
,SPX 11M1045,Jan11 1045 Puts,101231,16:00:00,1045,P,110121,0.329,0.35,0.25,0.35,-0.143,200,2313,-0.312,0.004,7.983,-5.344,-0.73,0,0.3
,SPX 11N1045,Feb11 1045 Puts,101231,16:00:00,1045,P,110218,0.287,1.98,1.45,2.5,0.005,10,3,-1.631,0.019,36.763,-10.667,-6.362,0,2.2
,SPX 11M1050D7,Jan11W2 1050 Puts,101231,16:00:00,1050,P,110107,,0.17,0.05,0.1,,4083,3449,-0.051,0.001,3.07,-7.837,-0.162,0,0.05
,SPX 11M1050,Jan11 1050 Puts,101231,16:00:00,1050,P,110121,0.336,0.37,0.35,0.5,0.135,6882,93938,-0.34,0.005,8.47,-7.023,-0.781,0,0.4
,SPX 11N1050,Feb11 1050 Puts,101231,16:00:00,1050,P,110218,0.285,2.09,2,2.25,0.014,526,30079,-1.75,0.021,38.536,-11.137,-6.74,0,2.1
,SPX 11O1050,Mar11 1050 Puts,101231,16:00:00,1050,P,110318,0.273,5.14,4.4,5.7,-0.016,5,57117,-3.465,0.033,77.687,-13.538,-19.59,0,5.2
