Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,151215,16:00:00,, ,,,,,,,,,1,0,,,,,2043.4
,SPX 15X1625,Dec 1625 Puts,151215,16:00:00,1625,P,151218,,0,,0.05,,,20127,-0.004,0,0.095,-0.406,-0.002,0,-1
,SPX 15X1625D24,DecW4 1625 Puts,151215,16:00:00,1625,P,151224,0.535,0.08,0.2,0.3,,17,590,-0.055,0.001,1.77,-9.897,-0.092,0,0.25
,SPX 15X1625D31,DecQ 1625 Puts,151215,16:00:00,1625,P,151231,0.442,0.26,0.4,0.55,0.846,,878,-0.16,0.001,5.793,-10.799,-0.435,0,-1
,SPX 16M1625D8,Jan16W2 1625 Puts,151215,16:00:00,1625,P,160108,0.396,0.71,0.85,1,0.31,354,253,-0.375,0.003,14.263,-12.924,-1.437,0,0.95
,SPX 16M1625,Jan16 1625 Puts,151215,16:00:00,1625,P,160115,0.378,1.26,1.1,1.75,0.135,460,16099,-0.583,0.004,23.218,-14.861,-2.778,0,1.48
,SPX 16M1625D22,Jan16W4 1625 Puts,151215,16:00:00,1625,P,160122,0.352,1.79,1.8,2,0.061,,86,-0.792,0.005,32.627,-14.944,-4.569,0,-1
,SPX 16M1625D29,Jan16M 1625 Puts,151215,16:00:00,1625,P,160129,0.34,2.5,2.45,2.65,0.02,,739,-1.057,0.007,43.617,-15.963,-6.926,0,-1
,SPX 16N1625D5,Feb16W1 1625 Puts,151215,16:00:00,1625,P,160205,0.332,3.31,3.1,3.6,0.015,21,19,-1.326,0.008,55.292,-17.216,-9.788,0,3.52
,SPX 16N1625,Feb16 1625 Puts,151215,16:00:00,1625,P,160219,0.319,4.91,4.5,5.2,-0.012,,1376,-1.794,0.01,77.31,-18.254,-16.164,0,-1
,SPX 16N1625D29,Feb16M 1625 Puts,151215,16:00:00,1625,P,160229,0.308,6.04,5.8,6.2,-0.007,,1030,-2.166,0.012,93.451,-18.372,-21.772,0.001,-1
,SPX 16O1625,Mar16 1625 Puts,151215,16:00:00,1625,P,160318,0.303,8.95,8.4,9.4,-0.006,,2768,-2.927,0.014,126.626,-20.14,-34.726,0.003,-1
,SPX 16O1625D31,Mar16Q 1625 Puts,151215,16:00:00,1625,P,160331,0.296,10.81,10.4,11.1,-0.006,,11,-3.39,0.016,148.907,-20.092,-45.194,0.005,-1
,SPX 16R1625,Jun16 1625 Puts,151215,16:00:00,1625,P,160617,0.278,23.42,22.6,24.1,-0.003,,3682,-5.768,0.022,273.139,-20.195,-125.295,0.026,-1
,SPX 16U1625,Sep16 1625 Puts,151215,16:00:00,1625,P,160916,0.266,37.88,36.8,38.9,-0.001,,2424,-7.792,0.025,396.131,-18.54,-245.616,0.057,-1
,SPX 16X1625,Dec16 1625 Puts,151215,16:00:00,1625,P,161216,0.257,51.55,49.8,52.9,-0.004,,508,-9.214,0.025,501.288,-16.74,-384.968,0.087,-1
,SPX 15X1630,Dec 1630 Puts,151215,16:00:00,1630,P,151218,,0,,0.05,,,14050,-0.005,0,0.102,-0.435,-0.002,0,-1
,SPX 15X1630D24,DecW4 1630 Puts,151215,16:00:00,1630,P,151224,0.536,0.08,0.2,0.35,,,237,-0.059,0.001,1.858,-10.923,-0.097,0,-1
,SPX 15X1630D31,DecQ 1630 Puts,151215,16:00:00,1630,P,151231,0.437,0.27,0.4,0.55,0.778,,244,-0.169,0.001,6.034,-10.727,-0.455,0,-1
,SPX 16M1630D8,Jan16W2 1630 Puts,151215,16:00:00,1630,P,160108,0.393,0.74,0.85,1.05,0.284,18594,154,-0.394,0.003,14.762,-13.18,-1.495,0,0.95
,SPX 16M1630,Jan16 1630 Puts,151215,16:00:00,1630,P,160115,,1.3,0.2,1.5,-0.346,,334,-0.609,0.004,23.932,-13.754,-2.878,0,-1
,SPX 16M1630D22,Jan16W4 1630 Puts,151215,16:00:00,1630,P,160122,0.349,1.84,1.8,2.05,0.043,,28,-0.826,0.005,33.57,-14.956,-4.725,0,-1
,SPX 16M1630D29,Jan16M 1630 Puts,151215,16:00:00,1630,P,160129,0.338,2.58,2.55,2.75,0.027,,124,-1.1,0.007,44.799,-16.403,-7.151,0,-1
,SPX 16N1630D5,Feb16W1 1630 Puts,151215,16:00:00,1630,P,160205,0.329,3.4,3.2,3.6,0,1,23,-1.377,0.008,56.697,-17.324,-10.089,0,3.35
,SPX 16N1630,Feb16 1630 Puts,151215,16:00:00,1630,P,160219,0.317,5.04,4.6,5.4,-0.008,,20,-1.857,0.01,79.076,-18.674,-16.621,0.001,-1
,SPX 16N1630D29,Feb16M 1630 Puts,151215,16:00:00,1630,P,160229,0.306,6.19,5.9,6.4,-0.006,,,-2.24,0.012,95.501,-18.672,-22.37,0.001,-1
,SPX 16O1630,Mar16 1630 Puts,151215,16:00:00,1630,P,160318,0.301,9.17,8.5,9.6,-0.013,,205,-3.019,0.015,129.095,-20.321,-35.596,0.003,-1
,SPX 15X1635,Dec 1635 Puts,151215,16:00:00,1635,P,151218,,0,,0.05,,,921,-0.005,0,0.109,-0.466,-0.003,0,-1
,SPX 15X1635D24,DecW4 1635 Puts,151215,16:00:00,1635,P,151224,0.529,0.08,0.2,0.35,,,283,-0.063,0.001,1.951,-10.875,-0.102,0,-1
,SPX 15X1635D31,DecQ 1635 Puts,151215,16:00:00,1635,P,151231,0.433,0.28,0.4,0.6,0.786,,295,-0.179,0.002,6.286,-11.085,-0.477,0,-1
,SPX 16M1635D8,Jan16W2 1635 Puts,151215,16:00:00,1635,P,160108,0.39,0.76,0.9,1.05,0.276,970,600,-0.413,0.003,15.281,-13.343,-1.555,0,0.95
,SPX 16M1635,Jan16 1635 Puts,151215,16:00:00,1635,P,160115,0.371,1.34,1.1,1.85,0.097,4,355,-0.636,0.004,24.67,-15.14,-2.981,0,1.45
,SPX 16M1635D22,Jan16W4 1635 Puts,151215,16:00:00,1635,P,160122,0.346,1.9,1.85,2.1,0.042,,10,-0.861,0.006,34.544,-15.29,-4.887,0,-1
,SPX 16M1635D29,Jan16M 1635 Puts,151215,16:00:00,1635,P,160129,0.336,2.66,2.6,2.85,0.026,,21,-1.144,0.007,46.016,-16.742,-7.384,0,-1
,SPX 16N1635D5,Feb16W1 1635 Puts,151215,16:00:00,1635,P,160205,0.328,3.5,3.3,3.8,0.014,,3,-1.43,0.009,58.141,-17.883,-10.401,0,-1
,SPX 16N1635,Feb16 1635 Puts,151215,16:00:00,1635,P,160219,0.315,5.18,4.8,5.5,-0.006,,1,-1.923,0.011,80.884,-18.99,-17.092,0.001,-1
,SPX 16N1635D29,Feb16M 1635 Puts,151215,16:00:00,1635,P,160229,0.305,6.36,6.1,6.6,-0.002,,30,-2.317,0.013,97.596,-19.084,-22.986,0.001,-1
,SPX 15X1640,Dec 1640 Puts,151215,16:00:00,1640,P,151218,,0.01,,0.05,,,1827,-0.006,0,0.117,-0.5,-0.003,0,-1
,SPX 15X1640D24,DecW4 1640 Puts,151215,16:00:00,1640,P,151224,0.522,0.09,0.2,0.35,,,321,-0.067,0.001,2.05,-10.827,-0.108,0,-1
,SPX 15X1640D31,DecQ 1640 Puts,151215,16:00:00,1640,P,151231,0.431,0.29,0.45,0.6,0.828,,208,-0.189,0.002,6.55,-11.636,-0.499,0,-1
,SPX 16M1640D8,Jan16W2 1640 Puts,151215,16:00:00,1640,P,160108,0.388,0.79,0.95,1.1,0.291,116,250,-0.433,0.003,15.821,-13.919,-1.618,0,1
,SPX 16M1640,Jan16 1640 Puts,151215,16:00:00,1640,P,160115,0.369,1.39,1.15,1.9,0.101,,381,-0.664,0.005,25.434,-15.611,-3.09,0,-1
,SPX 16M1640D22,Jan16W4 1640 Puts,151215,16:00:00,1640,P,160122,0.344,1.96,1.95,2.15,0.046,,18,-0.898,0.006,35.549,-15.741,-5.055,0,-1
