Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,180131,16:00:00,, ,,,,,,,,,1,0,,,,,2823.9
,SPX 18M2350D31,JanM 2350 Puts,180131,16:00:00,2350,P,180131,,0,,0.05,,,6863,0,0,0,0,0,0,-1
,SPX 18N2350D2,FebW1 2350 Puts,180131,16:00:00,2350,P,180202,,0.12,0.05,0.1,,23,1943,0,0,1.785,-11.205,-0.052,0,0.05
,SPX 18N2350D9,FebW2 2350 Puts,180131,16:00:00,2350,P,180209,0.414,0.22,0.15,0.25,-0.091,,1380,-0.048,0,5.052,-8.23,-0.282,0,-1
,SPX 18N2350,Feb 2350 Puts,180131,16:00:00,2350,P,180216,0.351,0.45,0.3,0.45,-0.156,,3886,-0.13,0.001,10.709,-9.556,-0.809,0,-1
,SPX 18N2350D23,FebW4 2350 Puts,180131,16:00:00,2350,P,180223,0.31,0.63,0.65,0.8,0.159,221,1428,-0.203,0.001,16.785,-11.289,-1.606,0,0.75
,SPX 18N2350D28,FebM 2350 Puts,180131,16:00:00,2350,P,180228,0.289,0.73,0.8,0.95,0.205,,2160,-0.259,0.002,20.376,-11.006,-2.174,0,-1
,SPX 18O2350D2,MarW1 2350 Puts,180131,16:00:00,2350,P,180302,0.286,0.96,1,1.1,0.094,,45,-0.318,0.002,25.296,-11.889,-2.874,0,-1
,SPX 18O2350,Mar 2350 Puts,180131,16:00:00,2350,P,180316,0.264,1.97,1.95,2.1,0.03,1649,1318,-0.655,0.004,48.225,-14.314,-7.099,0,2.1
,SPX 18O2350D29,MarQ 2350 Puts,180131,16:00:00,2350,P,180329,0.244,2.87,2.8,3.1,0.028,,4435,-0.998,0.005,69.858,-14.638,-12.38,0,-1
,SPX 18P2350,Apr 2350 Puts,180131,16:00:00,2350,P,180420,0.233,5.42,5.3,5.6,0.004,918,521,-1.678,0.008,117.866,-17.212,-26.623,0,5.2
,SPX 18Q2350,May 2350 Puts,180131,16:00:00,2350,P,180518,0.224,9.25,8.8,9.6,-0.004,1000,12,-2.583,0.011,182.476,-18.961,-52.081,0,9.5
,SPX 18R2350,Jun 2350 Puts,180131,16:00:00,2350,P,180615,0.218,13.62,13.4,13.9,0.002,,582,-3.37,0.014,247.685,-19.915,-84.704,0.001,-1
,SPX 18R2350D29,JunQ 2350 Puts,180131,16:00:00,2350,P,180629,0.215,15.46,15.6,16.1,0.025,,3454,-3.906,0.015,276.913,-20.001,-102.053,0.001,-1
,SPX 18U2350,Sep 2350 Puts,180131,16:00:00,2350,P,180921,0.204,28.45,28.6,29.1,0.014,100,21,-6.44,0.017,446.414,-19.584,-229.897,0.009,29
,SPX 18X2350,Dec 2350 Puts,180131,16:00:00,2350,P,181221,0.196,42.08,42.5,43.4,0.021,,301,-8.741,0.02,606.404,-18.451,-399.229,0.023,-1
,SPX 19M2350,Jan19 2350 Puts,180131,16:00:00,2350,P,190118,0.193,45,43.8,48.7,0.028,,1927,-9.463,0.02,646.444,-17.841,-450.077,0.028,-1
,SPX 19O2350,Mar19 2350 Puts,180131,16:00:00,2350,P,190315,0.191,54.18,52.9,58.4,0.027,,1030,-10.518,0.02,737.55,-17.405,-575.964,0.039,-1
,SPX 19R2350,Jun19 2350 Puts,180131,16:00:00,2350,P,190621,0.188,68.22,67.1,74.2,0.036,,2730,-12.477,0.021,877.088,-16.457,-804.316,0.06,-1
,SPX 18M2355D31,JanM 2355 Puts,180131,16:00:00,2355,P,180131,,0,,0.05,,,4749,0,0,0,0,0,0,-1
,SPX 18N2355D2,FebW1 2355 Puts,180131,16:00:00,2355,P,180202,,0.12,,0.1,,,503,0,0,1.804,-11.22,-0.053,0,-1
,SPX 18N2355D9,FebW2 2355 Puts,180131,16:00:00,2355,P,180209,0.405,0.22,0.1,0.25,-0.182,,12,-0.05,0,5.155,-7.495,-0.289,0,-1
,SPX 18N2355,Feb 2355 Puts,180131,16:00:00,2355,P,180216,0.349,0.46,0.35,0.45,-0.13,,400,-0.135,0.001,10.953,-9.907,-0.83,0,-1
,SPX 18N2355D23,FebW4 2355 Puts,,,2355,P,180223,,0.65,,,,,,-0.21,0.001,17.179,-10.203,-1.649,0,
,SPX 18O2355D2,MarW1 2355 Puts,,,2355,P,180302,,0.98,,,,,,-0.329,0.002,25.885,-11.225,-2.951,0,
,SPX 18O2355,Mar 2355 Puts,180131,16:00:00,2355,P,180316,0.263,2.02,2,2.15,0.03,,40,-0.677,0.004,49.281,-14.674,-7.283,0,-1
,SPX 18O2355D29,MarQ 2355 Puts,180131,16:00:00,2355,P,180329,0.242,2.94,2.85,3.1,0.014,,181,-1.031,0.006,71.367,-14.73,-12.7,0,-1
,SPX 18U2355,Sep 2355 Puts,,,2355,P,180921,,28.9,,,,,,-6.533,0.014,451.422,-19.521,-233.574,0.009,
,SPX 18X2355,Dec 2355 Puts,,,2355,P,181221,,42.7,,,,,,-8.847,0.015,612.165,-18.302,-404.941,0.024,
,SPX 18M2360D31,JanM 2360 Puts,180131,16:00:00,2360,P,180131,,0,,0.05,,,170,0,0,0,0,0,0,-1
,SPX 18N2360D2,FebW1 2360 Puts,180131,16:00:00,2360,P,180202,,0.12,,0.1,,,111,0,0,1.823,-11.236,-0.053,0,-1
,SPX 18N2360D9,FebW2 2360 Puts,180131,16:00:00,2360,P,180209,0.401,0.23,0.1,0.25,-0.217,2,65,-0.052,0,5.262,-7.501,-0.295,0,0.2
,SPX 18N2360,Feb 2360 Puts,180131,16:00:00,2360,P,180216,0.347,0.46,0.35,0.5,-0.087,1,452,-0.14,0.001,11.206,-10.38,-0.851,0,0.38
,SPX 18N2360D23,FebW4 2360 Puts,180131,16:00:00,2360,P,180223,0.304,0.66,0.65,0.85,0.136,,101,-0.218,0.001,17.586,-11.539,-1.694,0,-1
,SPX 18N2360D28,FebM 2360 Puts,180131,16:00:00,2360,P,180228,0.282,0.77,0.8,0.95,0.143,,41,-0.279,0.002,21.4,-10.92,-2.299,0,-1
,SPX 18O2360D2,MarW1 2360 Puts,180131,16:00:00,2360,P,180302,0.282,1,1.05,1.15,0.1,,5,-0.341,0.002,26.492,-12.281,-3.031,0,-1
,SPX 18O2360,Mar 2360 Puts,180131,16:00:00,2360,P,180316,0.26,2.06,2.05,2.15,0.019,,15,-0.701,0.004,50.366,-14.622,-7.472,0,-1
,SPX 18O2360D29,MarQ 2360 Puts,180131,16:00:00,2360,P,180329,0.241,3.01,2.9,3.2,0.013,,410,-1.065,0.006,72.915,-14.963,-13.031,0,-1
,SPX 18P2360,Apr 2360 Puts,180131,16:00:00,2360,P,180420,0.231,5.65,5.5,5.8,0,,20,-1.779,0.009,122.31,-17.67,-27.868,0,-1
,SPX 18U2360,Sep 2360 Puts,,,2360,P,180921,,29.36,,,,,,-6.615,0.014,456.454,-19.669,-237.296,0.01,
,SPX 18X2360,Dec 2360 Puts,,,2360,P,181221,,43.33,,,,,,-8.936,0.015,617.934,-18.42,-410.71,0.026,
,SPX 18M2365D31,JanM 2365 Puts,180131,16:00:00,2365,P,180131,,0,,0.05,,,565,0,0,0,0,0,0,-1
,SPX 18N2365D2,FebW1 2365 Puts,180131,16:00:00,2365,P,180202,,0.12,,0.1,,,15,0,0,1.843,-11.254,-0.054,0,-1
,SPX 18N2365D9,FebW2 2365 Puts,180131,16:00:00,2365,P,180209,0.401,0.23,0.15,0.25,-0.13,,45,-0.054,0,5.372,-8.269,-0.302,0,-1
,SPX 18N2365,Feb 2365 Puts,180131,16:00:00,2365,P,180216,0.345,0.47,0.35,0.5,-0.085,,54,-0.146,0.001,11.467,-10.54,-0.873,0,-1
,SPX 18N2365D23,FebW4 2365 Puts,,,2365,P,180223,,0.68,,,,,,-0.226,0.001,18.007,-10.54,-1.74,0,
,SPX 18O2365D2,MarW1 2365 Puts,,,2365,P,180302,,1.02,,,,,,-0.354,0.002,27.118,-11.598,-3.113,0,
