Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,140811,16:00:00,, ,,,,,,,,,1,0,,,,,1936.9
,SPX 14T1590,Aug 1590 Puts,140811,16:00:00,1590,P,140815,,0.01,,,,,2067,-0.006,0,0.33,-1.233,-0.01,0,-1
,SPX 14T1590D22,AugW4 1590 Puts,140811,16:00:00,1590,P,140822,,0.09,0.1,0.2,,,167,-0.055,0.001,2.555,-3.527,-0.15,0,-1
,SPX 14T1590D29,AugW5 1590 Puts,140811,16:00:00,1590,P,140829,0.34,0.23,0.2,0.3,0.087,,6,-0.138,0.001,6.189,-5.461,-0.492,0,-1
,SPX 14U1590D5,SepW1 1590 Puts,140811,16:00:00,1590,P,140905,0.307,0.37,0.35,0.45,0.081,,1,-0.227,0.002,10.169,-6.007,-0.99,0,-1
,SPX 14U1590D12,SepW2 1590 Puts,140811,16:00:00,1590,P,140912,0.288,0.58,0.55,0.7,0.086,,25,-0.359,0.003,15.636,-6.986,-1.797,0,-1
,SPX 14U1590,Sep 1590 Puts,140811,16:00:00,1590,P,140919,0.266,0.72,0.5,0.8,-0.097,1,68,-0.502,0.005,19.692,-6.068,-2.518,0,-1
,SPX 14U1590D30,SepQ 1590 Puts,140811,16:00:00,1590,P,140930,0.253,1.17,1,1.4,0.026,,111,-0.792,0.007,31.211,-7.684,-4.832,0,-1
,SPX 14V1590,Oct 1590 Puts,140811,16:00:00,1590,P,141017,0.24,2.11,1.7,2.5,-0.005,1,7,-1.375,0.011,51.699,-9.047,-9.882,0,2.2
,SPX 14W1590,Nov 1590 Puts,140811,16:00:00,1590,P,141121,0.228,5.11,4.3,5.8,-0.012,,,-2.763,0.019,105.648,-11.648,-28.285,0,-1
,SPX 14W1590,Nov 1590 Puts,140811,16:00:00,1590,P,141127,0.222,5.06,4.3,5.8,-0.002,,,-2.792,0.019,108.301,-11.006,-29.792,0,-1
,SPX 14X1590,Dec 1590 Puts,,,1590,P,141219,,7.91,,,,,,-3.897,0.024,149.526,-12.684,-48.519,0.001,
,SPX 14X1590D31,DecQ 1590 Puts,,,1590,P,141231,,9.37,,,,,,-4.281,0.025,170.211,-13.008,-59.626,0.002,
,SPX 15M1590,Jan15 1590 Puts,,,1590,P,150116,,11.26,,,,,,-4.904,0.027,194.936,-13.406,-74.158,0.002,
,SPX 15R1590,Jun15 1590 Puts,,,1590,P,150618,,33.67,,,,,,-9.231,0.034,418.46,-14.145,-278.223,0.026,
,SPX 14T1595,Aug 1595 Puts,140811,16:00:00,1595,P,140815,,0.01,,0.05,,,4589,-0.006,0,0.342,-1.269,-0.01,0,-1
,SPX 14T1595D22,AugW4 1595 Puts,140811,16:00:00,1595,P,140822,,0.1,0.1,0.2,,,15,-0.058,0.001,2.664,-3.644,-0.157,0,-1
,SPX 14T1595D29,AugW5 1595 Puts,140811,16:00:00,1595,P,140829,0.34,0.24,0.2,0.35,0.167,149,67,-0.146,0.001,6.447,-5.956,-0.516,0,0.3
