Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,131220,16:00:00,, ,,,,,,,,,1,0,,,,,1819
,SPX 13X1495,Dec 1495 Puts,131220,16:00:00,1495,P,131220,,0,,,,,2135,0,0,0,0,0,,-1
,SPX 13X1495D27,DecW4 1495 Puts,131220,16:00:00,1495,P,131227,,0.88,0.05,0.1,,7,158,0,0,9.95,-34.014,-0.598,0,0.1
,SPX 13X1495D31,DecQ 1495 Puts,131220,16:00:00,1495,P,131231,,0.82,,0.6,-0.268,,,0,0,11.676,-22.367,-0.852,0,-1
,SPX 14M1495D3,Jan14W1 1495 Puts,131220,16:00:00,1495,P,140103,0.41,1.05,0.35,0.5,-0.59,,172,0,0.001,15.293,-10.603,-1.282,0,-1
,SPX 14M1495D10,Jan14W2 1495 Puts,131220,16:00:00,1495,P,140110,0.369,1.26,0.75,0.9,-0.341,,82,-0.11,0.001,20.898,-12.692,-2.168,0,-1
,SPX 14M1495,Jan14 1495 Puts,131220,16:00:00,1495,P,140117,0.32,1.16,0.65,0.8,-0.379,1,1180,-0.231,0.002,22.341,-8.974,-2.585,0,0.7
,SPX 14M1495D24,Jan14W4 1495 Puts,131220,16:00:00,1495,P,140124,0.298,1.21,0.75,1.35,-0.132,,,-0.352,0.003,26.123,-9.574,-3.443,0,-1
,SPX 14N1495,Feb14 1495 Puts,131220,16:00:00,1495,P,140221,0.253,2.3,1.8,2.65,-0.039,1,,-0.877,0.007,51.348,-9.944,-9.71,0,1.95
,SPX 14X1495,Dec14 1495 Puts,,,1495,P,141220,,35.81,,,,,,-9.099,0.037,440.169,-12.238,-324.764,0.028,
,SPX 13X1500,Dec 1500 Puts,131220,16:00:00,1500,P,131220,,0,,,,,131193,0,0,0,0,0,,-1
