Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,150827,16:00:00,, ,,,,,,,,,1,0,,,,,1987.7
,SPX 15T1480D28,AugW5 1480 Puts,150827,16:00:00,1480,P,150828,,0,,0.4,,,12,-0.001,0,0.023,-0.126,0,0,-1
,SPX 15T1480D31,AugM 1480 Puts,150827,16:00:00,1480,P,150831,,0.02,,0.1,,,2,-0.009,0,0.415,-1.943,-0.014,0,-1
,SPX 15U1480D4,SepW1 1480 Puts,150827,16:00:00,1480,P,150904,,0.15,0.1,0.5,,,39,-0.067,0,2.245,-6.873,-0.115,0,-1
,SPX 15U1480D11,SepW2 1480 Puts,150827,16:00:00,1480,P,150911,,0.37,0.05,0.7,0.027,,14,-0.163,0.001,5.89,-9.332,-0.438,0,-1
,SPX 15U1480,Sep 1480 Puts,150827,16:00:00,1480,P,150918,0.527,0.71,0.5,1.25,0.239,90,8110,-0.305,0.002,10.997,-14.478,-1.025,0,0.9
,SPX 15U1480D25,SepW4 1480 Puts,,,1480,P,150925,,1.38,,,,,,-0.517,0.003,20.06,-15.483,-2.35,0,
,SPX 15U1480D30,SepQ 1480 Puts,150827,16:00:00,1480,P,150930,0.46,1.77,1.45,2.05,-0.011,,,-0.637,0.003,25.556,-16.168,-3.333,0,-1
,SPX 15V1480,Oct 1480 Puts,150827,16:00:00,1480,P,151016,0.431,3.8,3,4.1,-0.055,470,227,-1.084,0.005,48.797,-20.029,-8.399,0,4.4
,SPX 15V1480D30,OctM 1480 Puts,,,1480,P,151030,,5.26,,,,,,-1.434,0.007,67.224,-20.75,-13.823,0.001,
,SPX 15W1480,Nov 1480 Puts,150827,16:00:00,1480,P,151120,0.379,7.17,6.7,8,0.025,,2074,-1.924,0.008,91.237,-20.434,-22.485,0.003,-1
,SPX 15X1480,Dec 1480 Puts,150827,16:00:00,1480,P,151218,0.353,10.38,9.6,11.1,-0.003,,2,-2.535,0.01,127.56,-19.811,-38.485,0.008,-1
,SPX 15T1485D28,AugW5 1485 Puts,150827,16:00:00,1485,P,150828,,0,,0.4,,,257,-0.001,0,0.024,-0.13,0,0,-1
,SPX 15T1485D31,AugM 1485 Puts,150827,16:00:00,1485,P,150831,,0.02,,0.1,,,,-0.009,0,0.428,-1.994,-0.014,0,-1
,SPX 15U1485D4,SepW1 1485 Puts,150827,16:00:00,1485,P,150904,,0.15,0.1,0.5,,,28,-0.07,0,2.325,-7.078,-0.12,0,-1
,SPX 15U1485D11,SepW2 1485 Puts,150827,16:00:00,1485,P,150911,0.574,0.38,0.3,0.75,0.395,,,-0.17,0.001,6.086,-12.739,-0.455,0,-1
,SPX 15U1485,Sep 1485 Puts,150827,16:00:00,1485,P,150918,,0.73,0.25,1.25,0.027,,683,-0.319,0.002,11.341,-12.412,-1.062,0,-1
,SPX 15U1485D25,SepW4 1485 Puts,,,1485,P,150925,,1.42,,,,,,-0.537,0.003,20.607,-15.817,-2.424,0,
,SPX 15U1485D30,SepQ 1485 Puts,150827,16:00:00,1485,P,150930,0.457,1.82,1.5,2.1,-0.011,,,-0.661,0.004,26.219,-16.496,-3.434,0,-1
,SPX 15V1485,Oct 1485 Puts,150827,16:00:00,1485,P,151016,0.431,3.88,3.1,4.2,-0.034,,99,-1.12,0.005,49.823,-20.754,-8.611,0,5.8
,SPX 15V1485D30,OctM 1485 Puts,,,1485,P,151030,,5.38,,,,,,-1.479,0.007,68.546,-21.046,-14.154,0.001,
,SPX 15T1490D28,AugW5 1490 Puts,150827,16:00:00,1490,P,150828,,0,,0.05,,,262,-0.001,0,0.024,-0.134,0,0,0.1
,SPX 15T1490D31,AugM 1490 Puts,150827,16:00:00,1490,P,150831,,0.03,,0.1,,,16,-0.01,0,0.442,-2.048,-0.015,0,0.4
,SPX 15U1490D4,SepW1 1490 Puts,150827,16:00:00,1490,P,150904,0.705,0.16,0.2,0.35,0.75,,151,-0.074,0.001,2.408,-12.183,-0.125,0,-1
,SPX 15U1490D11,SepW2 1490 Puts,150827,16:00:00,1490,P,150911,0.577,0.39,0.3,0.75,0.538,,39,-0.178,0.001,6.289,-14.145,-0.472,0,2.05
,SPX 15U1490,Sep 1490 Puts,150827,16:00:00,1490,P,150918,,0.76,0.25,1.3,0.066,470,1427,-0.332,0.002,11.696,-12.731,-1.099,0,1.5
,SPX 15U1490D25,SepW4 1490 Puts,,,1490,P,150925,,1.46,,,,,,-0.558,0.003,21.171,-16.16,-2.501,0,
