Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,140109,16:00:00,, ,,,,,,,,,1,0,,,,,1838.2
,SPX 14M1530D10,JanW2 1530 Puts,140109,16:00:00,1530,P,140110,,0,,0.05,,,2717,0,0,0.023,-0.078,0,0,-1
,SPX 14M1530,Jan 1530 Puts,140109,16:00:00,1530,P,140117,,0.07,0.05,0.1,,174,11944,-0.015,0,1.754,-3.748,-0.083,0,0.1
,SPX 14M1530D24,JanW4 1530 Puts,140109,16:00:00,1530,P,140124,0.35,0.28,0.2,0.3,-0.107,,,-0.061,0.001,6.784,-6.256,-0.51,0,-1
,SPX 14M1530D31,JanW5 1530 Puts,140109,16:00:00,1530,P,140131,0.311,0.35,0.35,0.5,0.229,,10,-0.141,0.001,9.617,-7.035,-0.887,0,-1
,SPX 14N1530D7,FebW2 1530 Puts,140109,16:00:00,1530,P,140207,0.286,0.56,0.55,0.7,0.125,,,-0.236,0.002,15.021,-7.512,-1.658,0,-1
,SPX 14N1530,Feb 1530 Puts,140109,16:00:00,1530,P,140221,0.257,1.08,0.7,1.45,-0.009,1000,146,-0.471,0.004,27.95,-8.074,-3.985,0,1
,SPX 14O1530,Mar 1530 Puts,140109,16:00:00,1530,P,140321,0.229,2.56,2.1,2.85,-0.031,,,-1.144,0.009,60.858,-9.47,-12.456,0,-1
,SPX 14O1530D31,MarQ 1530 Puts,140109,16:00:00,1530,P,140331,0.22,2.97,2.55,3.4,0,,,-1.449,0.011,71.341,-9.449,-16.022,0,-1
,SPX 14P1530,Apr 1530 Puts,140109,16:00:00,1530,P,140418,0.214,4.19,3.7,4.6,-0.01,,,-2.022,0.015,94.97,-10.063,-24.657,0,-1
,SPX 14X1530,Dec 1530 Puts,,,1530,P,141219,,33.89,,,,,,-8.687,0.039,433.417,-12.34,-308.33,0.01,
,SPX 15M1530,Jan15 1530 Puts,,,1530,P,150117,,36.47,,,,,,-9.659,0.04,460.756,-11.869,-346.863,0.013,
,SPX 14M1535D10,JanW2 1535 Puts,140109,16:00:00,1535,P,140110,,0,,0.05,,,126,0,0,0.024,-0.08,0,0,-1
,SPX 14M1535,Jan 1535 Puts,140109,16:00:00,1535,P,140117,,0.07,0.05,0.1,,,2283,-0.016,0,1.801,-3.797,-0.085,0,-1
,SPX 14M1535D24,JanW4 1535 Puts,140109,16:00:00,1535,P,140124,0.345,0.28,0.2,0.3,-0.107,,265,-0.065,0.001,6.957,-6.258,-0.525,0,-1
,SPX 14M1535D31,JanW5 1535 Puts,140109,16:00:00,1535,P,140131,0.306,0.36,0.35,0.5,0.194,,34,-0.149,0.001,9.934,-7.032,-0.92,0,-1
,SPX 14N1535D7,FebW2 1535 Puts,140109,16:00:00,1535,P,140207,0.282,0.57,0.55,0.7,0.105,3,,-0.249,0.002,15.516,-7.432,-1.721,0,0.7
,SPX 14N1535,Feb 1535 Puts,140109,16:00:00,1535,P,140221,0.253,1.12,0.7,1.45,-0.036,,2010,-0.496,0.004,28.831,-8.072,-4.132,0,-1
,SPX 14O1535,Mar 1535 Puts,140109,16:00:00,1535,P,140321,0.226,2.64,2.1,2.85,-0.061,,,-1.199,0.009,62.632,-9.48,-12.898,0,-1
,SPX 14X1535,Dec 1535 Puts,,,1535,P,141219,,34.53,,,,,,-8.935,0.043,438.774,-12.425,-314.236,0.011,
,SPX 14M1540D10,JanW2 1540 Puts,140109,16:00:00,1540,P,140110,,0,,0.05,,,2998,0,0,0.024,-0.082,0,0,-1
,SPX 14M1540,Jan 1540 Puts,140109,16:00:00,1540,P,140117,,0.07,0.05,0.4,,399,4018,-0.017,0,1.85,-3.848,-0.088,0,0.1
,SPX 14M1540D24,JanW4 1540 Puts,140109,16:00:00,1540,P,140124,0.344,0.29,0.2,0.35,-0.034,,39,-0.069,0.001,7.138,-6.891,-0.54,0,-1
,SPX 14M1540D31,JanW5 1540 Puts,140109,16:00:00,1540,P,140131,0.302,0.37,0.35,0.5,0.162,,,-0.158,0.001,10.266,-7.03,-0.955,0,-1
,SPX 14N1540D7,FebW2 1540 Puts,140109,16:00:00,1540,P,140207,0.277,0.59,0.55,0.7,0.068,,,-0.263,0.002,16.034,-7.431,-1.787,0,-1
,SPX 14N1540,Feb 1540 Puts,140109,16:00:00,1540,P,140221,0.251,1.15,0.75,1.5,-0.026,1,5375,-0.522,0.005,29.75,-8.325,-4.286,0,1.05
,SPX 14O1540,Mar 1540 Puts,140109,16:00:00,1540,P,140321,0.224,2.72,2.25,2.9,-0.051,,,-1.257,0.01,64.47,-9.758,-13.359,0,-1
,SPX 14O1540D31,MarQ 1540 Puts,140109,16:00:00,1540,P,140331,0.216,3.17,2.75,3.6,0.003,,,-1.592,0.013,75.694,-9.855,-17.228,0,-1
,SPX 14P1540,Apr 1540 Puts,140109,16:00:00,1540,P,140418,0.211,4.47,4,4.9,-0.004,,,-2.21,0.017,100.434,-10.564,-26.444,0,-1
,SPX 14X1540,Dec 1540 Puts,,,1540,P,141219,,35.19,,,,,,-9.197,0.044,444.169,-12.51,-320.265,0.013,
,SPX 15M1540,Jan15 1540 Puts,,,1540,P,150117,,37.89,,,,,,-10.176,0.045,471.968,-12.037,-360.237,0.016,
,SPX 14M1545D10,JanW2 1545 Puts,140109,16:00:00,1545,P,140110,,0,,0.05,,,1063,0,0,0.025,-0.085,0,0,-1
,SPX 14M1545,Jan 1545 Puts,140109,16:00:00,1545,P,140117,,0.07,0.05,0.4,,103,1272,-0.018,0,1.902,-3.903,-0.09,0,0.1
,SPX 14M1545D24,JanW4 1545 Puts,140109,16:00:00,1545,P,140124,0.333,0.29,0.2,0.3,-0.138,60,46,-0.073,0.001,7.327,-6.195,-0.556,0,0.3
,SPX 14M1545D31,JanW5 1545 Puts,140109,16:00:00,1545,P,140131,0.298,0.38,0.4,0.5,0.184,,,-0.167,0.002,10.615,-7.262,-0.991,0,-1
,SPX 14N1545D7,FebW2 1545 Puts,140109,16:00:00,1545,P,140207,0.276,0.61,0.6,0.75,0.115,,,-0.278,0.003,16.577,-7.926,-1.856,0,-1
,SPX 14N1545,Feb 1545 Puts,140109,16:00:00,1545,P,140221,0.249,1.19,0.8,1.55,-0.008,,60,-0.55,0.005,30.71,-8.677,-4.449,0,-1
,SPX 14O1545,Mar 1545 Puts,140109,16:00:00,1545,P,140321,0.223,2.8,2.35,3.1,-0.025,,,-1.318,0.011,66.374,-10.137,-13.841,0,-1
,SPX 14X1545,Dec 1545 Puts,,,1545,P,141219,,35.86,,,,,,-9.466,0.046,449.601,-12.595,-326.419,0.014,
,SPX 14M1550D10,JanW2 1550 Puts,140109,16:00:00,1550,P,140110,,0,,0.05,,,6092,0,0,0.027,-0.087,0,0,-1
