Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,160209,16:00:00,, ,,,,,,,,,1,0,,,,,1852.3
,SPX 16N1430D12,FebW2 1430 Puts,160209,16:00:00,1430,P,160212,,0,,0.05,,,100,0,0,0.003,-0.007,0,0,-1
,SPX 16N1430,Feb 1430 Puts,160209,16:00:00,1430,P,160219,,0.04,0.1,0.6,,,359,-0.04,0,0.971,-1.964,-0.048,0,-1
,SPX 16N1430D26,FebW4 1430 Puts,160209,16:00:00,1430,P,160226,0.478,0.21,0.35,0.5,1.048,,25,-0.176,0.002,4.542,-9.334,-0.345,0,-1
,SPX 16N1430D29,FebM 1430 Puts,160209,16:00:00,1430,P,160229,0.45,0.31,0.45,0.55,0.613,,5,-0.235,0.002,6.462,-9.153,-0.549,0,-1
,SPX 16O1430D4,MarW1 1430 Puts,160209,16:00:00,1430,P,160304,0.438,0.6,0.75,0.85,0.333,,30,-0.42,0.004,11.304,-11.458,-1.121,0,-1
,SPX 16O1430D11,MarW2 1430 Puts,,,1430,P,160311,,1.1,,,,,,-0.708,0.006,19.237,-11.721,-2.308,0.001,
,SPX 16O1430,Mar 1430 Puts,160209,16:00:00,1430,P,160318,0.405,1.88,1.7,2.3,0.064,30,877,-1.062,0.008,29.499,-15.941,-4.115,0.001,2.05
,SPX 16O1430D31,MarQ 1430 Puts,160209,16:00:00,1430,P,160331,0.378,3.36,3.2,3.5,-0.003,,95,-1.662,0.011,49.11,-17.537,-8.657,0.005,-1
,SPX 16P1430,Apr 1430 Puts,160209,16:00:00,1430,P,160415,0.369,5.62,5.2,5.9,-0.012,,86,-2.396,0.013,73.969,-20.246,-15.842,0.012,-1
,SPX 16Q1430,May 1430 Puts,160209,16:00:00,1430,P,160520,0.351,11.79,11.3,12.1,-0.008,,10,-3.975,0.018,133.479,-22.917,-39.973,0.034,-1
,SPX 16N1435D12,FebW2 1435 Puts,,,1435,P,160212,,0,,,,,,0,0,0.003,-0.008,0,0,
,SPX 16N1435,Feb 1435 Puts,160209,16:00:00,1435,P,160219,,0.04,0.1,0.6,,,388,-0.044,0.001,1.035,-2.086,-0.052,0,-1
,SPX 16N1435D26,FebW4 1435 Puts,,,1435,P,160226,,0.22,,,,,,-0.188,0.002,4.788,-5.319,-0.366,0,
,SPX 16O1435D4,MarW1 1435 Puts,,,1435,P,160304,,0.63,,,,,,-0.444,0.004,11.806,-9.406,-1.178,0,
,SPX 16O1435D11,MarW2 1435 Puts,,,1435,P,160311,,1.15,,,,,,-0.746,0.006,20.004,-12.129,-2.416,0.001,
,SPX 16O1435,Mar 1435 Puts,160209,16:00:00,1435,P,160318,0.402,1.96,1.7,2.35,0.036,,724,-1.113,0.008,30.525,-16.115,-4.285,0.001,-1
,SPX 16P1435,Apr 1435 Puts,160209,16:00:00,1435,P,160415,0.367,5.8,5.4,6.1,-0.009,,3,-2.485,0.014,75.844,-20.766,-16.344,0.013,-1
,SPX 16N1440D12,FebW2 1440 Puts,160209,16:00:00,1440,P,160212,,0,,0.05,,,229,0,0,0.004,-0.009,0,0,-1
,SPX 16N1440,Feb 1440 Puts,160209,16:00:00,1440,P,160219,,0.05,0.1,0.65,,,387,-0.047,0.001,1.104,-2.217,-0.055,0,-1
,SPX 16N1440D26,FebW4 1440 Puts,160209,16:00:00,1440,P,160226,0.469,0.24,0.4,0.5,0.875,,31,-0.201,0.002,5.047,-9.672,-0.388,0,-1
,SPX 16N1440D29,FebM 1440 Puts,160209,16:00:00,1440,P,160229,0.442,0.34,0.45,0.6,0.559,,21,-0.265,0.003,7.118,-9.557,-0.612,0,-1
,SPX 16O1440D4,MarW1 1440 Puts,160209,16:00:00,1440,P,160304,0.434,0.66,0.8,1,0.364,,40,-0.47,0.004,12.33,-12.586,-1.238,0,-1
,SPX 16O1440D11,MarW2 1440 Puts,,,1440,P,160311,,1.21,,,,,,-0.785,0.006,20.802,-12.551,-2.528,0.001,
,SPX 16O1440,Mar 1440 Puts,160209,16:00:00,1440,P,160318,0.398,2.04,1.75,2.35,0.015,650,928,-1.165,0.008,31.586,-16.293,-4.462,0.002,2.5
,SPX 16O1440D31,MarQ 1440 Puts,160209,16:00:00,1440,P,160331,0.374,3.61,3.5,3.7,-0.003,,505,-1.804,0.011,52.081,-18.421,-9.297,0.006,-1
,SPX 16P1440,Apr 1440 Puts,160209,16:00:00,1440,P,160415,0.365,5.98,5.6,6.3,-0.005,,24,-2.577,0.015,77.762,-21.193,-16.861,0.014,-1
,SPX 16Q1440,May 1440 Puts,160209,16:00:00,1440,P,160520,0.348,12.41,11.9,12.7,-0.009,,1,-4.221,0.02,138.713,-23.515,-42.043,0.038,-1
,SPX 16N1445D12,FebW2 1445 Puts,,,1445,P,160212,,0,,,,,,0,0,0.004,-0.01,0,0,
,SPX 16N1445,Feb 1445 Puts,160209,16:00:00,1445,P,160219,,0.05,0.1,0.2,,,593,-0.051,0.001,1.177,-2.356,-0.059,0,-1
,SPX 16N1445D26,FebW4 1445 Puts,,,1445,P,160226,,0.25,,,,,,-0.214,0.002,5.321,-5.855,-0.412,0,
,SPX 16O1445D4,MarW1 1445 Puts,,,1445,P,160304,,0.7,,,,,,-0.497,0.004,12.878,-10.157,-1.301,0,
,SPX 16O1445D11,MarW2 1445 Puts,,,1445,P,160311,,1.26,,,,,,-0.826,0.007,21.63,-12.988,-2.646,0.001,
,SPX 16O1445,Mar 1445 Puts,160209,16:00:00,1445,P,160318,0.396,2.12,1.85,2.45,0.014,,559,-1.22,0.009,32.681,-16.773,-4.646,0.002,-1
,SPX 16P1445,Apr 1445 Puts,160209,16:00:00,1445,P,160415,0.364,6.17,5.8,6.5,-0.003,,,-2.672,0.015,79.722,-21.627,-17.395,0.015,-1
,SPX 16N1450D12,FebW2 1450 Puts,160209,16:00:00,1450,P,160212,,0,,0.05,,,4110,0,0,0.005,-0.012,0,0,-1
,SPX 16N1450,Feb 1450 Puts,160209,16:00:00,1450,P,160219,0.555,0.05,0.15,0.2,,10,29599,-0.055,0.001,1.256,-7.39,-0.064,0,0.25
,SPX 16N1450D26,FebW4 1450 Puts,160209,16:00:00,1450,P,160226,0.461,0.27,0.4,0.55,0.778,,6125,-0.229,0.002,5.61,-10.178,-0.437,0,-1
,SPX 16N1450D29,FebM 1450 Puts,160209,16:00:00,1450,P,160229,0.434,0.38,0.5,0.6,0.447,,255,-0.3,0.003,7.842,-9.833,-0.683,0,-1
,SPX 16O1450D4,MarW1 1450 Puts,160209,16:00:00,1450,P,160304,0.427,0.73,0.85,1,0.288,40,12485,-0.526,0.005,13.45,-12.997,-1.368,0,1.33
,SPX 16O1450D11,MarW2 1450 Puts,160209,16:00:00,1450,P,160311,0.404,1.32,1.45,1.6,0.159,,636,-0.87,0.007,22.49,-15.134,-2.769,0.001,-1
,SPX 16O1450,Mar 1450 Puts,160209,16:00:00,1450,P,160318,0.393,2.21,1.95,2.5,0.005,1263,12408,-1.278,0.009,33.813,-17.165,-4.838,0.002,2.05
,SPX 16O1450D31,MarQ 1450 Puts,160209,16:00:00,1450,P,160331,0.37,3.87,3.7,4,-0.005,,1595,-1.958,0.013,55.216,-19.239,-9.984,0.008,-1
,SPX 16P1450,Apr 1450 Puts,160209,16:00:00,1450,P,160415,0.362,6.37,6,6.7,-0.003,,4672,-2.771,0.016,81.725,-22.173,-17.946,0.016,-1
,SPX 16P1450D29,AprM 1450 Puts,160209,16:00:00,1450,P,160429,0.353,9.1,8.8,9.3,-0.005,,380,-3.559,0.018,108.682,-23.386,-28.029,0.027,-1
