Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,180418,16:00:00,, ,,,,,,,,,1,0,,,,,2708.7
,SPX 18P2185,Apr 2185 Puts,180418,16:00:00,2185,P,180420,,0.31,,0.05,,,145,0,0,2.57,-30.944,-0.066,0,-1
,SPX 18P2185D27,AprW4 2185 Puts,,,2185,P,180427,,0.26,,,,,,-0.041,0,5.072,-10.616,-0.287,0,
,SPX 18Q2185D4,MayW1 2185 Puts,,,2185,P,180504,,0.48,,,,,,-0.098,0.001,10.248,-11.169,-0.799,0,
,SPX 18Q2185D11,MayW2 2185 Puts,,,2185,P,180511,,0.77,,,,,,-0.173,0.001,16.817,-11.881,-1.631,0,
,SPX 18Q2185,May 2185 Puts,180418,16:00:00,2185,P,180518,0.342,1.1,1.1,1.25,0.073,,299,-0.261,0.001,24.036,-13.592,-2.709,0,-1
,SPX 18Q2185D25,MayW4 2185 Puts,,,2185,P,180525,,1.6,,,,,,-0.37,0.002,34.473,-13.781,-4.56,0,
,SPX 18R2185,Jun 2185 Puts,180418,16:00:00,2185,P,180615,0.287,3.42,3.1,3.3,-0.064,,158,-0.836,0.004,68.482,-15.622,-12.308,0.003,-1
,SPX 18S2185,Jul 2185 Puts,180418,16:00:00,2185,P,180720,0.266,8.06,7.1,7.5,-0.094,,72,-1.608,0.006,140.328,-18.198,-36.105,0.014,-1
,SPX 18U2185,Sep 2185 Puts,,,2185,P,180921,,15.63,,,,,,-3.369,0.012,251.484,-18.537,-93.344,0.043,
,SPX 18P2190,Apr 2190 Puts,180418,16:00:00,2190,P,180420,,0.31,,0.05,,,468,0,0,2.589,-30.907,-0.067,0,-1
,SPX 18P2190D27,AprW4 2190 Puts,180418,16:00:00,2190,P,180427,0.47,0.27,0.1,0.25,-0.333,,169,-0.042,0,5.158,-7.573,-0.292,0,-1
,SPX 18P2190D30,AprM 2190 Puts,180418,16:00:00,2190,P,180430,0.427,0.3,0.2,0.3,-0.167,,119,-0.052,0,6.379,-8.082,-0.416,0,-1
,SPX 18Q2190D4,MayW1 2190 Puts,180418,16:00:00,2190,P,180504,0.406,0.49,0.45,0.6,0.082,,134,-0.101,0.001,10.439,-12.014,-0.815,0,-1
,SPX 18Q2190D11,MayW2 2190 Puts,180418,16:00:00,2190,P,180511,0.364,0.78,0.8,0.95,0.128,,16,-0.179,0.001,17.138,-13.252,-1.666,0,-1
,SPX 18Q2190,May 2190 Puts,180418,16:00:00,2190,P,180518,0.339,1.12,1.1,1.25,0.054,,214,-0.27,0.001,24.495,-13.639,-2.768,0,-1
,SPX 18Q2190D25,MayW4 2190 Puts,180418,16:00:00,2190,P,180525,0.315,1.62,1.5,1.7,-0.012,,21,-0.382,0.002,35.105,-13.82,-4.656,0,-1
,SPX 18Q2190D31,MayM 2190 Puts,180418,16:00:00,2190,P,180531,0.301,2.03,1.85,2.05,-0.039,,24,-0.472,0.002,43.605,-13.935,-6.393,0.001,-1
,SPX 18R2190,Jun 2190 Puts,180418,16:00:00,2190,P,180615,0.286,3.49,3.2,3.4,-0.054,,146,-0.86,0.004,69.677,-16.053,-12.564,0.003,-1
,SPX 18R2190D29,JunQ 2190 Puts,180418,16:00:00,2190,P,180629,0.274,5.59,4.8,5,-0.123,,34,-1.173,0.005,102.654,-17.191,-22.181,0.007,-1
,SPX 18S2190,Jul 2190 Puts,180418,16:00:00,2190,P,180720,0.264,8.18,7.3,7.6,-0.089,,124,-1.649,0.007,142.299,-18.351,-36.737,0.015,-1
,SPX 18U2190,Sep 2190 Puts,,,2190,P,180921,,15.88,,,,,,-3.444,0.012,254.723,-18.689,-94.923,0.045,
,SPX 18U2190D28,SepQ 2190 Puts,180418,16:00:00,2190,P,180928,0.242,16.97,16.6,17,-0.01,,27,-3.63,0.013,269.062,-18.484,-104.004,0.049,-1
,SPX 18X2190,Dec 2190 Puts,,,2190,P,181221,,29.1,,,,,,-5.296,0.016,411.976,-17.503,-215.846,0.086,
,SPX 18P2195,Apr 2195 Puts,180418,16:00:00,2195,P,180420,,0.31,,0.05,,,169,0,0,2.608,-30.871,-0.067,0,-1
,SPX 18P2195D27,AprW4 2195 Puts,180418,16:00:00,2195,P,180427,0.466,0.27,0.1,0.25,-0.333,,3,-0.043,0,5.247,-7.559,-0.298,0,-1
,SPX 18Q2195D4,MayW1 2195 Puts,180418,16:00:00,2195,P,180504,0.402,0.5,0.45,0.6,0.06,,17,-0.104,0.001,10.636,-12.046,-0.833,0,-1
,SPX 18Q2195D11,MayW2 2195 Puts,,,2195,P,180511,,0.79,,,,,,-0.185,0.001,17.469,-12.167,-1.703,0,
,SPX 18Q2195,May 2195 Puts,180418,16:00:00,2195,P,180518,0.338,1.14,1.15,1.3,0.079,,103,-0.278,0.001,24.966,-14.048,-2.83,0,-1
,SPX 18Q2195D25,MayW4 2195 Puts,,,2195,P,180525,,1.65,,,,,,-0.394,0.002,35.754,-14.102,-4.756,0,
,SPX 18R2195,Jun 2195 Puts,180418,16:00:00,2195,P,180615,0.284,3.55,3.2,3.5,-0.056,,216,-0.885,0.004,70.898,-16.109,-12.828,0.003,-1
,SPX 18S2195,Jul 2195 Puts,180418,16:00:00,2195,P,180720,0.263,8.31,7.4,7.8,-0.085,,13,-1.69,0.007,144.304,-18.632,-37.383,0.015,-1
,SPX 18U2195,Sep 2195 Puts,,,2195,P,180921,,16.13,,,,,,-3.519,0.012,258.002,-18.842,-96.531,0.047,
,SPX 18P2200,Apr 2200 Puts,180418,16:00:00,2200,P,180420,,0.31,,0.05,,,875,0,0,2.628,-30.837,-0.068,0,-1
,SPX 18P2200D27,AprW4 2200 Puts,180418,16:00:00,2200,P,180427,0.466,0.27,0.15,0.25,-0.259,,1541,-0.045,0,5.339,-8.292,-0.303,0,-1
,SPX 18P2200D30,AprM 2200 Puts,180418,16:00:00,2200,P,180430,0.423,0.31,0.2,0.35,-0.097,,14864,-0.055,0,6.61,-8.895,-0.432,0,-1
,SPX 18Q2200D4,MayW1 2200 Puts,180418,16:00:00,2200,P,180504,0.4,0.51,0.5,0.6,0.078,,560,-0.108,0.001,10.838,-12.402,-0.85,0,-1
,SPX 18Q2200D11,MayW2 2200 Puts,180418,16:00:00,2200,P,180511,0.358,0.81,0.8,1,0.111,,3132,-0.191,0.001,17.809,-13.461,-1.74,0,-1
,SPX 18Q2200,May 2200 Puts,180418,16:00:00,2200,P,180518,0.334,1.16,1.15,1.3,0.06,,3175,-0.288,0.002,25.45,-13.978,-2.893,0,-1
,SPX 18Q2200D25,MayW4 2200 Puts,180418,16:00:00,2200,P,180525,0.31,1.68,1.55,1.75,-0.018,,379,-0.407,0.002,36.419,-14.022,-4.859,0,-1
,SPX 18Q2200D31,MayM 2200 Puts,180418,16:00:00,2200,P,180531,0.298,2.1,1.95,2.1,-0.033,139,3088,-0.501,0.002,45.191,-14.374,-6.665,0.001,2.05
,SPX 18R2200,Jun 2200 Puts,180418,16:00:00,2200,P,180615,0.282,3.61,3.3,3.5,-0.058,519,471,-0.911,0.004,72.146,-16.294,-13.098,0.004,3.46
,SPX 18R2200D29,JunQ 2200 Puts,180418,16:00:00,2200,P,180629,0.272,5.77,5,5.3,-0.107,,5697,-1.237,0.005,105.806,-17.77,-23.016,0.008,-1
,SPX 18S2200,Jul 2200 Puts,180418,16:00:00,2200,P,180720,0.262,8.43,7.5,7.9,-0.088,35,66,-1.733,0.007,146.343,-18.789,-38.044,0.016,7.5
,SPX 18U2200,Sep 2200 Puts,180418,16:00:00,2200,P,180921,0.242,16.39,16.1,16.5,-0.007,1157,2080,-3.597,0.013,261.321,-18.887,-98.169,0.049,15.8
,SPX 18U2200D28,SepQ 2200 Puts,180418,16:00:00,2200,P,180928,0.24,17.51,17.2,17.6,-0.006,,2189,-3.789,0.013,275.883,-18.78,-107.505,0.053,-1
,SPX 18X2200,Dec 2200 Puts,180418,16:00:00,2200,P,181221,0.23,29.9,29.3,30,-0.008,,2192,-5.494,0.016,420.427,-17.622,-222.034,0.091,-1
,SPX 19M2200,Jan19 2200 Puts,180418,16:00:00,2200,P,190118,0.227,33.69,31.2,35.5,-0.01,,7463,-5.671,0.016,462.958,-17.003,-264.063,0.102,-1
,SPX 18P2205,Apr 2205 Puts,180418,16:00:00,2205,P,180420,,0.31,,0.05,,,191,0,0,2.648,-30.805,-0.068,0,-1
,SPX 18P2205D27,AprW4 2205 Puts,180418,16:00:00,2205,P,180427,0.461,0.28,0.15,0.25,-0.286,,20,-0.047,0,5.433,-8.284,-0.309,0,-1
,SPX 18Q2205D4,MayW1 2205 Puts,180418,16:00:00,2205,P,180504,0.396,0.51,0.5,0.6,0.078,,307,-0.112,0.001,11.046,-12.329,-0.869,0,-1
,SPX 18Q2205D11,MayW2 2205 Puts,,,2205,P,180511,,0.82,,,,,,-0.198,0.001,18.159,-12.467,-1.779,0,
,SPX 18Q2205,May 2205 Puts,180418,16:00:00,2205,P,180518,0.332,1.18,1.2,1.3,0.059,,91,-0.297,0.002,25.948,-14.153,-2.958,0,-1
,SPX 18Q2205D25,MayW4 2205 Puts,,,2205,P,180525,,1.71,,,,,,-0.42,0.002,37.101,-14.436,-4.965,0,
,SPX 18R2205,Jun 2205 Puts,180418,16:00:00,2205,P,180615,0.281,3.68,3.3,3.6,-0.062,,232,-0.938,0.004,73.421,-16.483,-13.376,0.004,-1
,SPX 18S2205,Jul 2205 Puts,180418,16:00:00,2205,P,180720,0.26,8.56,7.5,8.1,-0.089,,7,-1.777,0.007,148.417,-18.948,-38.72,0.017,-1
,SPX 18U2205,Sep 2205 Puts,,,2205,P,180921,,16.65,,,,,,-3.677,0.013,264.68,-19.151,-99.838,0.05,
,SPX 18P2210,Apr 2210 Puts,180418,16:00:00,2210,P,180420,,0.31,,0.05,,,280,0,0,2.668,-30.774,-0.069,0,-1
,SPX 18P2210D27,AprW4 2210 Puts,180418,16:00:00,2210,P,180427,0.457,0.28,0.15,0.25,-0.286,,284,-0.048,0,5.53,-8.276,-0.315,0,-1
,SPX 18P2210D30,AprM 2210 Puts,180418,16:00:00,2210,P,180430,0.415,0.31,0.2,0.35,-0.097,,231,-0.059,0,6.855,-8.902,-0.45,0,-1
,SPX 18Q2210D4,MayW1 2210 Puts,180418,16:00:00,2210,P,180504,0.394,0.52,0.5,0.65,0.096,,41,-0.116,0.001,11.26,-12.698,-0.888,0,-1
,SPX 18Q2210D11,MayW2 2210 Puts,180418,16:00:00,2210,P,180511,0.353,0.83,0.85,1,0.12,,65,-0.204,0.001,18.518,-13.8,-1.819,0,-1
,SPX 18Q2210,May 2210 Puts,180418,16:00:00,2210,P,180518,0.33,1.2,1.2,1.35,0.058,,256,-0.307,0.002,26.459,-14.331,-3.025,0,-1
,SPX 18Q2210D25,MayW4 2210 Puts,180418,16:00:00,2210,P,180525,0.307,1.74,1.65,1.8,-0.006,,99,-0.433,0.002,37.801,-14.608,-5.074,0.001,-1
,SPX 18Q2210D31,MayM 2210 Puts,180418,16:00:00,2210,P,180531,0.294,2.18,2,2.2,-0.037,,22,-0.533,0.003,46.856,-14.705,-6.954,0.001,-1
,SPX 18R2210,Jun 2210 Puts,180418,16:00:00,2210,P,180615,0.278,3.74,3.3,3.6,-0.078,,163,-0.966,0.005,74.725,-16.412,-13.661,0.004,-1
,SPX 18R2210D29,JunQ 2210 Puts,180418,16:00:00,2210,P,180629,0.269,5.95,5.2,5.4,-0.109,,70,-1.306,0.006,109.082,-18.102,-23.891,0.009,-1
,SPX 18S2210,Jul 2210 Puts,180418,16:00:00,2210,P,180720,0.259,8.69,7.8,8.2,-0.079,,,-1.823,0.008,150.527,-19.237,-39.411,0.018,-1
,SPX 18U2210,Sep 2210 Puts,,,2210,P,180921,,16.92,,,,,,-3.758,0.013,268.08,-19.306,-101.539,0.052,
,SPX 18U2210D28,SepQ 2210 Puts,180418,16:00:00,2210,P,180928,0.238,18.06,17.7,18.1,-0.009,,,-3.956,0.014,282.864,-19.079,-111.137,0.056,-1
,SPX 18X2210,Dec 2210 Puts,,,2210,P,181221,,30.72,,,,,,-5.689,0.015,429.009,-17.917,-228.407,0.096,
,SPX 18P2215,Apr 2215 Puts,180418,16:00:00,2215,P,180420,,0.31,,0.05,,,284,0,0,2.689,-30.745,-0.07,0,-1
,SPX 18P2215D27,AprW4 2215 Puts,180418,16:00:00,2215,P,180427,0.452,0.28,0.15,0.25,-0.286,,7,-0.05,0,5.63,-8.268,-0.322,0,-1
,SPX 18Q2215D4,MayW1 2215 Puts,180418,16:00:00,2215,P,180504,0.391,0.53,0.5,0.65,0.094,30,179,-0.12,0.001,11.481,-12.851,-0.907,0,0.65
,SPX 18Q2215D11,MayW2 2215 Puts,180418,16:00:00,2215,P,180511,0.349,0.85,0.85,1,0.094,,71,-0.211,0.001,18.888,-13.731,-1.861,0,-1
,SPX 18Q2215,May 2215 Puts,180418,16:00:00,2215,P,180518,0.326,1.23,1.2,1.35,0.033,,201,-0.317,0.002,26.984,-14.263,-3.094,0,-1
,SPX 18Q2215D25,MayW4 2215 Puts,,,2215,P,180525,,1.77,,,,,,-0.447,0.002,38.519,-14.783,-5.186,0.001,
,SPX 18R2215,Jun 2215 Puts,180418,16:00:00,2215,P,180615,0.278,3.81,3.5,3.8,-0.042,,188,-0.994,0.005,76.058,-17.135,-13.955,0.005,-1
,SPX 18S2215,Jul 2215 Puts,180418,16:00:00,2215,P,180720,0.258,8.82,8,8.4,-0.07,,1,-1.869,0.008,152.673,-19.53,-40.118,0.019,-1
,SPX 18U2215,Sep 2215 Puts,,,2215,P,180921,,17.19,,,,,,-3.841,0.014,271.521,-19.462,-103.272,0.054,
,SPX 18P2220,Apr 2220 Puts,180418,16:00:00,2220,P,180420,,0.31,,0.05,,400,384,0,0,2.711,-30.718,-0.07,0,0.05
,SPX 18P2220D27,AprW4 2220 Puts,180418,16:00:00,2220,P,180427,0.448,0.29,0.15,0.25,-0.31,,161,-0.052,0,5.733,-8.261,-0.328,0,-1
