Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,160504,16:00:00,, ,,,,,,,,,1,0,,,,,2051.2
,SPX 16Q1700D6,MayW1 1700 Puts,160504,16:00:00,1700,P,160506,,0,,0.05,,,9186,-0.001,0,0.043,-0.13,-0.001,0,-1
,SPX 16Q1700D13,MayW2 1700 Puts,160504,16:00:00,1700,P,160513,,0.02,0.1,0.15,,,1979,-0.019,0,0.75,-1.032,-0.036,0,-1
,SPX 16Q1700,May 1700 Puts,160504,16:00:00,1700,P,160520,0.363,0.11,0.3,0.35,,163,44503,-0.098,0.001,3.597,-7.865,-0.246,0,0.3
,SPX 16Q1700D27,MayW4 1700 Puts,160504,16:00:00,1700,P,160527,0.315,0.39,0.45,0.6,0.359,1009,1851,-0.28,0.003,10.657,-8.196,-1,0,0.6
,SPX 16Q1700D31,MayM 1700 Puts,160504,16:00:00,1700,P,160531,0.296,0.5,0.55,0.65,0.2,,5587,-0.348,0.003,13.812,-7.817,-1.438,0,-1
,SPX 16R1700D3,JunW1 1700 Puts,160504,16:00:00,1700,P,160603,0.295,0.74,0.8,0.9,0.149,,191,-0.491,0.004,18.932,-9.462,-2.164,0,-1
,SPX 16R1700,Jun 1700 Puts,160504,16:00:00,1700,P,160617,0.277,1.82,1.55,2.05,-0.005,145,65302,-1.058,0.008,40.108,-12.314,-6.078,0,2
,SPX 16R1700D30,JunQ 1700 Puts,160504,16:00:00,1700,P,160630,0.27,3.46,3.4,3.6,0.012,,2029,-1.828,0.013,67.534,-15.554,-12.827,0,-1
,SPX 16S1700,Jul 1700 Puts,160504,16:00:00,1700,P,160715,0.266,5.54,5.2,5.9,0.005,904,8383,-2.559,0.016,97.321,-17.824,-22.092,0,6
,SPX 16S1700D29,JulM 1700 Puts,160504,16:00:00,1700,P,160729,0.262,7.97,7.9,8.1,0.006,1,3593,-3.323,0.02,128.925,-19.272,-34.117,0,8.5
,SPX 16T1700,Aug 1700 Puts,160504,16:00:00,1700,P,160819,0.259,11.78,11.3,12.2,-0.003,,364,-4.27,0.023,172.045,-20.62,-54.018,0.001,-1
,SPX 16U1700,Sep 1700 Puts,160504,16:00:00,1700,P,160916,0.254,16.83,16.3,17.3,-0.001,10,31567,-5.538,0.026,225.479,-20.955,-84.945,0.002,17.08
,SPX 16U1700D30,SepQ 1700 Puts,160504,16:00:00,1700,P,160930,0.251,19.49,19.2,19.9,0.003,,14326,-6.122,0.028,252.214,-20.856,-103.063,0.003,-1
,SPX 16X1700,Dec 1700 Puts,160504,16:00:00,1700,P,161216,0.244,33.8,33.2,34.4,0,,37227,-8.542,0.03,376.93,-19.954,-211.958,0.014,-1
,SPX 17M1700,Jan17 1700 Puts,160504,16:00:00,1700,P,170120,0.24,39.56,38.9,40.2,0,,3598,-9.235,0.031,426.045,-19.014,-267.138,0.021,-1
,SPX 16Q1705D6,MayW1 1705 Puts,160504,16:00:00,1705,P,160506,,0,,0.05,,,207,-0.001,0,0.046,-0.136,-0.001,0,-1
,SPX 16Q1705D13,MayW2 1705 Puts,160504,16:00:00,1705,P,160513,,0.02,0.05,0.15,,,33,-0.021,0,0.797,-1.089,-0.038,0,-1
,SPX 16Q1705,May 1705 Puts,160504,16:00:00,1705,P,160520,,0.12,0.1,0.55,,,817,-0.105,0.001,3.794,-3.401,-0.261,0,-1
,SPX 16Q1705D27,MayW4 1705 Puts,160504,16:00:00,1705,P,160527,0.312,0.41,0.5,0.6,0.341,,33,-0.298,0.003,11.14,-8.493,-1.052,0,-1
,SPX 16Q1705D31,MayM 1705 Puts,160504,16:00:00,1705,P,160531,0.295,0.53,0.6,0.7,0.226,,1021,-0.368,0.004,14.406,-8.345,-1.509,0,-1
,SPX 16R1705D3,JunW1 1705 Puts,160504,16:00:00,1705,P,160603,0.292,0.77,0.8,0.95,0.143,,1,-0.519,0.005,19.7,-9.673,-2.265,0,-1
,SPX 16R1705,Jun 1705 Puts,160504,16:00:00,1705,P,160617,0.274,1.89,1.6,2.1,-0.021,,1707,-1.111,0.009,41.484,-12.433,-6.327,0,-1
,SPX 16Q1710D6,MayW1 1710 Puts,160504,16:00:00,1710,P,160506,,0,,0.05,,2,2634,-0.001,0,0.048,-0.143,-0.001,0,0.05
,SPX 16Q1710D13,MayW2 1710 Puts,160504,16:00:00,1710,P,160513,,0.02,0.05,0.15,,,3289,-0.022,0,0.848,-1.15,-0.041,0,-1
,SPX 16Q1710,May 1710 Puts,160504,16:00:00,1710,P,160520,,0.13,0.1,0.55,,,1390,-0.113,0.001,4.003,-3.563,-0.277,0,-1
,SPX 16Q1710D27,MayW4 1710 Puts,160504,16:00:00,1710,P,160527,0.308,0.42,0.5,0.6,0.31,,502,-0.316,0.003,11.647,-8.448,-1.106,0,-1
,SPX 16Q1710D31,MayM 1710 Puts,160504,16:00:00,1710,P,160531,0.292,0.55,0.6,0.75,0.236,,521,-0.39,0.004,15.03,-8.634,-1.584,0,-1
