Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,160216,16:00:00,, ,,,,,,,,,1,0,,,,,1895.5
,SPX 16N1440,Feb 1440 Puts,160216,16:00:00,1440,P,160219,,0.01,,,,,786,-0.003,0,0.165,-0.97,-0.004,0,-1
,SPX 16N1440D26,FebW4 1440 Puts,160216,16:00:00,1440,P,160226,,0.03,0.05,0.15,,,31,-0.022,0,0.812,-1.489,-0.041,0,-1
,SPX 16N1440D29,FebM 1440 Puts,160216,16:00:00,1440,P,160229,,0.06,0.1,0.2,,,21,-0.037,0,1.469,-2.097,-0.088,0,-1
,SPX 16O1440D4,MarW1 1440 Puts,160216,16:00:00,1440,P,160304,0.479,0.15,0.2,0.35,,,43,-0.099,0.001,3.409,-6.553,-0.25,0,-1
,SPX 16O1440D11,MarW2 1440 Puts,,,1440,P,160311,,0.4,,,,,,-0.243,0.002,8.242,-6.57,-0.78,0,
,SPX 16O1440,Mar 1440 Puts,160216,16:00:00,1440,P,160318,0.423,0.87,0.55,1.35,0.092,1259,2217,-0.466,0.003,15.57,-10.827,-1.777,0,0.95
,SPX 16O1440D24,MarW4 1440 Puts,160216,16:00:00,1440,P,160324,0.401,1.31,1.15,1.55,0.038,250,205,-0.667,0.005,22.641,-11.934,-2.997,0.001,1.55
,SPX 16O1440D31,MarQ 1440 Puts,160216,16:00:00,1440,P,160331,0.385,1.81,1.7,1.9,0.006,149,1796,-0.873,0.006,30.412,-12.769,-4.558,0.001,2.15
,SPX 16P1440,Apr 1440 Puts,160216,16:00:00,1440,P,160415,0.374,3.56,3.1,3.9,-0.017,,25,-1.438,0.008,52.588,-16.27,-9.869,0.005,-1
,SPX 16P1440D29,AprM 1440 Puts,160216,16:00:00,1440,P,160429,0.363,5.5,5.2,5.7,-0.009,,6,-2.06,0.011,75.452,-18.186,-16.897,0.011,-1
,SPX 16Q1440,May 1440 Puts,160216,16:00:00,1440,P,160520,0.352,8.66,8.1,8.9,-0.018,,1,-2.82,0.013,108.273,-19.888,-29.369,0.021,-1
,SPX 16N1445,Feb 1445 Puts,160216,16:00:00,1445,P,160219,,0.01,,,,,924,-0.003,0,0.17,-0.993,-0.004,0,-1
,SPX 16N1445D26,FebW4 1445 Puts,,,1445,P,160226,,0.03,,,,,,-0.023,0,0.853,-1.555,-0.044,0,
,SPX 16O1445D4,MarW1 1445 Puts,,,1445,P,160304,,0.16,,,,,,-0.105,0.001,3.565,-3.995,-0.263,0,
,SPX 16O1445D11,MarW2 1445 Puts,,,1445,P,160311,,0.42,,,,,,-0.256,0.002,8.579,-6.8,-0.816,0,
,SPX 16O1445,Mar 1445 Puts,160216,16:00:00,1445,P,160318,0.431,0.9,0.95,1.4,0.3,,649,-0.489,0.004,16.13,-12.867,-1.85,0,-1
,SPX 16O1445D24,MarW4 1445 Puts,,,1445,P,160324,,1.36,,,,,,-0.698,0.005,23.402,-11.854,-3.115,0.001,
,SPX 16P1445,Apr 1445 Puts,160216,16:00:00,1445,P,160415,0.371,3.67,3.1,4,-0.033,,,-1.493,0.008,53.961,-16.329,-10.181,0.005,-1
,SPX 16N1450,Feb 1450 Puts,160216,16:00:00,1450,P,160219,,0.01,,0.05,,,38996,-0.004,0,0.176,-1.018,-0.004,0,-1
,SPX 16N1450D26,FebW4 1450 Puts,160216,16:00:00,1450,P,160226,,0.04,0.05,0.15,,17,6122,-0.025,0,0.896,-1.624,-0.046,0,0.1
,SPX 16N1450D29,FebM 1450 Puts,160216,16:00:00,1450,P,160229,,0.06,0.1,0.2,,,255,-0.042,0,1.609,-2.268,-0.097,0,-1
,SPX 16O1450D4,MarW1 1450 Puts,160216,16:00:00,1450,P,160304,0.472,0.17,0.25,0.35,0.765,,12795,-0.111,0.001,3.729,-6.945,-0.276,0,-1
,SPX 16O1450D11,MarW2 1450 Puts,160216,16:00:00,1450,P,160311,0.429,0.44,0.5,0.6,0.25,,742,-0.27,0.002,8.931,-8.489,-0.854,0,-1
,SPX 16O1450,Mar 1450 Puts,160216,16:00:00,1450,P,160318,0.426,0.94,0.95,1.4,0.245,174,18681,-0.512,0.004,16.711,-12.812,-1.927,0,1.05
,SPX 16O1450D24,MarW4 1450 Puts,160216,16:00:00,1450,P,160324,0.399,1.41,1.4,1.65,0.085,7,489,-0.73,0.005,24.189,-13.039,-3.237,0.001,1.57
,SPX 16O1450D31,MarQ 1450 Puts,160216,16:00:00,1450,P,160331,0.38,1.94,1.85,2,-0.005,,1602,-0.95,0.006,32.351,-13.265,-4.902,0.002,-1
,SPX 16P1450,Apr 1450 Puts,160216,16:00:00,1450,P,160415,0.371,3.78,3.3,4.2,0,4,4756,-1.549,0.009,55.369,-17.149,-10.504,0.006,4.43
