Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130509,16:00:00,, ,,,,,,,,,1,0,,,,,1626.7
,SPX 13Q1350D10,MayW2 1350 Puts,130509,16:00:00,1350,P,130510,,0.06,,0.05,,,6082,0,0,0.696,-5.538,-0.016,0,-1
,SPX 13Q1350,May 1350 Puts,130509,16:00:00,1350,P,130517,,0.07,,0.05,,,39994,-0.022,0,1.74,-3.861,-0.083,0,-1
,SPX 13Q1350D24,MayW4 1350 Puts,130509,16:00:00,1350,P,130524,,0.1,0.05,0.1,,,285,-0.062,0.001,3.189,-2.913,-0.221,0,-1
,SPX 13Q1350D31,MayW5 1350 Puts,130509,16:00:00,1350,P,130531,,0.14,0.05,0.2,,,251,-0.102,0.001,4.688,-2.641,-0.399,0,-1
,SPX 13R1350D7,JunW2 1350 Puts,130509,16:00:00,1350,P,130607,0.268,0.28,0.15,0.45,0.071,,200,-0.203,0.002,8.977,-3.971,-0.933,0,-1
,SPX 13R1350,Jun 1350 Puts,130509,16:00:00,1350,P,130621,0.249,0.71,0.65,0.75,-0.014,411,91465,-0.486,0.005,20.246,-5.629,-2.783,0,0.7
,SPX 13R1350D28,JunQ 1350 Puts,130509,16:00:00,1350,P,130628,0.239,0.94,0.55,1.35,0.011,,3108,-0.678,0.007,26.493,-6.099,-4.099,0,-1
,SPX 13S1350,Jul 1350 Puts,130509,16:00:00,1350,P,130719,0.223,1.93,1.45,2.2,-0.057,6,19567,-1.332,0.013,48.739,-7.255,-9.749,0,1.75
,SPX 13T1350,Aug 1350 Puts,130509,16:00:00,1350,P,130816,0.215,3.78,3.2,4.3,-0.008,,4875,-2.356,0.02,84.457,-9.033,-21.977,0.002,-1
,SPX 13U1350,Sep 1350 Puts,130509,16:00:00,1350,P,130920,0.209,6.69,6.1,7.2,-0.006,,29860,-3.686,0.028,132.068,-10.155,-43.852,0.006,-1
,SPX 13U1350D30,SepQ 1350 Puts,130509,16:00:00,1350,P,130930,0.207,7.46,7,8.3,0.024,10,591,-4.028,0.029,144.943,-10.366,-51.022,0.008,7.4
,SPX 13X1350,Dec 1350 Puts,130509,16:00:00,1350,P,131220,0.201,15.64,14.8,16.5,0,1202,58183,-6.782,0.039,249.526,-11.01,-125.691,0.029,15.5
,SPX 14M1350,Jan14 1350 Puts,130509,16:00:00,1350,P,140118,0.199,18.63,17.9,19.7,0.009,,4962,-7.576,0.041,283.46,-11.015,-157.245,0.038,-1
,SPX 14O1350,Mar14 1350 Puts,130509,16:00:00,1350,P,140321,0.201,26.99,25.9,27.9,-0.003,,3825,-9.418,0.044,359.048,-11.238,-240.62,0.059,-1
,SPX 13Q1355D10,MayW2 1355 Puts,130509,16:00:00,1355,P,130510,,0.06,,0.05,,,600,0,0,0.706,-5.528,-0.017,0,-1
,SPX 13Q1355,May 1355 Puts,130509,16:00:00,1355,P,130517,,0.08,,0.05,,,3250,-0.024,0,1.797,-3.931,-0.086,0,-1
,SPX 13Q1355D24,MayW4 1355 Puts,,,1355,P,130524,,0.11,,,,,,-0.066,0.001,3.335,-3.007,-0.232,0,
,SPX 13Q1355D31,MayW5 1355 Puts,,,1355,P,130531,,0.14,,,,,,-0.11,0.001,4.934,-2.747,-0.422,0,
,SPX 13R1355D7,JunW2 1355 Puts,,,1355,P,130607,,0.3,,,,,,-0.218,0.003,9.42,-3.91,-0.985,0,
,SPX 13R1355,Jun 1355 Puts,130509,16:00:00,1355,P,130621,0.242,0.74,0.3,1,-0.122,2,2012,-0.518,0.006,21.146,-5.3,-2.927,0,0.75
,SPX 13R1355D28,JunQ 1355 Puts,,,1355,P,130628,,0.99,,,,,,-0.722,0.008,27.68,-6.24,-4.315,0,
,SPX 13S1355,Jul 1355 Puts,130509,16:00:00,1355,P,130719,0.224,2.02,1.6,2.5,0.01,2,,-1.412,0.014,50.711,-7.937,-10.227,0,1.8
,SPX 13T1355,Aug 1355 Puts,,,1355,P,130816,,3.93,,,,,,-2.481,0.021,87.382,-9.352,-22.935,0.002,
,SPX 13U1355,Sep 1355 Puts,,,1355,P,130920,,6.94,,,,,,-3.856,0.029,135.91,-10.452,-45.527,0.007,
,SPX 13U1355D30,SepQ 1355 Puts,,,1355,P,130930,,7.74,,,,,,-4.209,0.031,149.017,-10.439,-52.922,0.009,
,SPX 13X1355,Dec 1355 Puts,,,1355,P,131220,,16.11,,,,,,-7.015,0.039,254.721,-11.174,-129.436,0.032,
,SPX 14M1355,Jan14 1355 Puts,,,1355,P,140118,,19.16,,,,,,-7.817,0.04,288.883,-11.104,-161.65,0.042,
,SPX 14O1355,Mar14 1355 Puts,,,1355,P,140321,,27.66,,,,,,-9.683,0.044,364.681,-11.355,-246.458,0.063,
,SPX 13Q1360D10,MayW2 1360 Puts,130509,16:00:00,1360,P,130510,,0.06,,0.05,,,308,0,0,0.716,-5.518,-0.017,0,-1
,SPX 13Q1360,May 1360 Puts,130509,16:00:00,1360,P,130517,,0.08,,0.05,,,4239,-0.026,0,1.858,-4.005,-0.089,0,-1
,SPX 13Q1360D24,MayW4 1360 Puts,130509,16:00:00,1360,P,130524,,0.11,0.05,0.15,,,71,-0.071,0.001,3.491,-3.107,-0.244,0,-1
,SPX 13Q1360D31,MayW5 1360 Puts,130509,16:00:00,1360,P,130531,,0.15,0.05,0.25,,,,-0.119,0.001,5.197,-2.859,-0.447,0,-1
,SPX 13R1360D7,JunW2 1360 Puts,130509,16:00:00,1360,P,130607,0.258,0.31,0.15,0.45,-0.032,,,-0.234,0.003,9.891,-3.952,-1.041,0,-1
