Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130111,16:00:00,, ,,,,,,,,,1,0,,,,,1472.1
,SPX 13M1220D11,JanW2 1220 Puts,130111,16:00:00,1220,P,130111,,0,,0.05,,,745,0,0,0,0,0,0,-1
,SPX 13M1220,Jan 1220 Puts,130111,16:00:00,1220,P,130118,,0.11,,0.05,,,5907,-0.008,0,2.144,-6.13,-0.1,0,-1
,SPX 13M1220D25,JanW4 1220 Puts,130111,16:00:00,1220,P,130125,,0.1,,0.2,,,118,-0.044,0.001,2.8,-2.824,-0.188,0,-1
,SPX 13N1220D1,FebW1 1220 Puts,130111,16:00:00,1220,P,130201,,0.1,,0.15,,,,-0.081,0.001,3.588,-2.121,-0.293,0,-1
,SPX 13N1220D8,FebW2 1220 Puts,130111,16:00:00,1220,P,130208,,0.22,0.05,0.45,0.136,,10,-0.197,0.003,7.236,-3.161,-0.729,0,-1
,SPX 13N1220,Feb 1220 Puts,130111,16:00:00,1220,P,130215,0.257,0.34,0.15,0.55,0.029,7,4148,-0.322,0.004,10.632,-3.821,-1.228,0,0.45
,SPX 13O1220,Mar 1220 Puts,130111,16:00:00,1220,P,130315,0.231,1.4,1.2,1.45,-0.043,2,312,-1.271,0.015,36.085,-6.351,-6.594,0,1.55
,SPX 13P1220,Apr 1220 Puts,130111,16:00:00,1220,P,130419,0.227,4.05,3.6,4.4,-0.012,,,-2.854,0.026,82.656,-9.407,-21.947,0.002,-1
,SPX 13U1220,Sep 1220 Puts,130111,16:00:00,1220,P,130920,0.221,22.11,21.1,22.7,-0.009,,,-8.804,0.048,278.288,-12.044,-162.192,0.037,-1
,SPX 13M1225D11,JanW2 1225 Puts,130111,16:00:00,1225,P,130111,,0,,0.05,,,1175,0,0,0,0,0,0,-1
