Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130211,16:00:00,, ,,,,,,,,,1,0,,,,,1517
,SPX 13N1260,Feb 1260 Puts,130211,16:00:00,1260,P,130215,,0.16,,0.05,,,7607,0,0,2.171,-12.637,-0.079,0,-1
,SPX 13N1260D22,FebW4 1260 Puts,130211,16:00:00,1260,P,130222,,0.24,,0.05,,6,56,-0.042,0.001,4.995,-7.713,-0.327,0,0.05
,SPX 13O1260D1,MarW1 1260 Puts,130211,16:00:00,1260,P,130301,,0.28,,0.15,,,,-0.11,0.001,6.985,-5.737,-0.584,0,-1
,SPX 13O1260D8,MarW2 1260 Puts,,,1260,P,130308,,0.42,,,,,,-0.213,0.002,10.883,-6.008,-1.109,0,
,SPX 13O1260,Mar 1260 Puts,130211,16:00:00,1260,P,130315,0.27,0.5,0.25,0.55,-0.2,3,3804,-0.332,0.004,13.551,-4.707,-1.56,0,0.45
,SPX 13O1260D28,MarQ 1260 Puts,130211,16:00:00,1260,P,130328,0.251,0.91,0.65,1.15,0,1,71,-0.631,0.007,24.086,-6.409,-3.559,0,1.05
,SPX 13P1260,Apr 1260 Puts,130211,16:00:00,1260,P,130419,0.229,1.77,1.4,2,-0.04,1,1172,-1.209,0.012,43.837,-7.21,-8.505,0,-1
,SPX 13Q1260,May 1260 Puts,130211,16:00:00,1260,P,130517,0.218,3.46,2.85,4,-0.009,,,-2.224,0.02,76.721,-8.659,-19.525,0,-1
,SPX 13N1265,Feb 1265 Puts,130211,16:00:00,1265,P,130215,,0.17,,0.05,,,4995,0,0,2.213,-12.661,-0.081,0,-1
,SPX 13N1265D22,FebW4 1265 Puts,,,1265,P,130222,,0.25,,,,,,-0.045,0.001,5.128,-7.788,-0.337,0,
,SPX 13O1265D1,MarW1 1265 Puts,,,1265,P,130301,,0.29,,,,,,-0.118,0.001,7.237,-5.855,-0.607,0,
,SPX 13O1265D8,MarW2 1265 Puts,,,1265,P,130308,,0.44,,,,,,-0.227,0.002,11.315,-6.16,-1.16,0,
,SPX 13O1265,Mar 1265 Puts,130211,16:00:00,1265,P,130315,0.272,0.53,0.35,0.65,-0.057,,55,-0.355,0.004,14.173,-5.58,-1.642,0,-1
