Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,160316,16:00:00,, ,,,,,,,,,1,0,,,,,2027.3
,SPX 16O1640,Mar 1640 Puts,160316,16:00:00,1640,P,160318,,0.01,,0.05,,22,1493,-0.002,0,0.102,-0.535,-0.002,0,0.05
,SPX 16O1640D24,MarW4 1640 Puts,160316,16:00:00,1640,P,160324,,0.02,0.05,0.1,,,116,-0.012,0,0.711,-1.267,-0.032,0,-1
,SPX 16O1640D31,MarQ 1640 Puts,160316,16:00:00,1640,P,160331,,0.07,0.1,0.2,,,114,-0.042,0,2.131,-2.009,-0.138,0,-1
,SPX 16P1640D1,AprW1 1640 Puts,160316,16:00:00,1640,P,160401,,0.07,0.1,0.2,,,82,-0.048,0,2.298,-2.004,-0.154,0,-1
,SPX 16P1640D8,AprW2 1640 Puts,160316,16:00:00,1640,P,160408,0.325,0.18,0.2,0.35,0.556,,82,-0.123,0.001,5.683,-4.873,-0.493,0,-1
,SPX 16P1640,Apr 1640 Puts,160316,16:00:00,1640,P,160415,0.306,0.36,0.25,0.6,0.194,1164,563,-0.235,0.002,10.341,-5.678,-1.069,0,0.45
,SPX 16P1640D22,AprW4 1640 Puts,160316,16:00:00,1640,P,160422,0.291,0.7,0.65,0.85,0.071,,75,-0.428,0.004,18.508,-7.131,-2.308,0,-1
,SPX 16P1640D29,AprM 1640 Puts,160316,16:00:00,1640,P,160429,0.285,1.2,1.1,1.3,0,,46,-0.672,0.005,28.679,-8.833,-4.136,0,-1
,SPX 16Q1640,May 1640 Puts,160316,16:00:00,1640,P,160520,0.272,2.95,2.55,3.2,-0.031,3,40,-1.467,0.01,60.146,-12.148,-11.696,0,2.65
,SPX 16Q1640D31,MayM 1640 Puts,160316,16:00:00,1640,P,160531,0.267,4.14,3.8,4.3,-0.022,,,-1.899,0.012,79.603,-13.413,-17.682,0.001,-1
,SPX 16R1640,Jun 1640 Puts,160316,16:00:00,1640,P,160617,0.269,6.93,6.4,7.1,-0.025,250,7,-2.739,0.015,115.457,-16.248,-30.508,0.003,7
,SPX 16O1645,Mar 1645 Puts,160316,16:00:00,1645,P,160318,,0.01,,0.9,,,1602,-0.002,0,0.105,-0.546,-0.002,0,-1
,SPX 16O1645D24,MarW4 1645 Puts,160316,16:00:00,1645,P,160324,,0.02,0.05,0.1,,,112,-0.013,0,0.74,-1.308,-0.034,0,-1
,SPX 16O1645D31,MarQ 1645 Puts,160316,16:00:00,1645,P,160331,,0.07,0.1,0.2,,,317,-0.045,0,2.229,-2.084,-0.145,0,-1
,SPX 16P1645D1,AprW1 1645 Puts,160316,16:00:00,1645,P,160401,,0.07,0.1,0.2,,,144,-0.051,0.001,2.408,-2.084,-0.163,0,-1
,SPX 16P1645D8,AprW2 1645 Puts,160316,16:00:00,1645,P,160408,0.321,0.19,0.2,0.35,0.474,,111,-0.131,0.001,5.939,-4.876,-0.518,0,-1
,SPX 16P1645,Apr 1645 Puts,160316,16:00:00,1645,P,160415,0.302,0.38,0.25,0.6,0.132,,148,-0.249,0.002,10.779,-5.678,-1.12,0,-1
,SPX 16P1645D22,AprW4 1645 Puts,160316,16:00:00,1645,P,160422,0.288,0.73,0.7,0.85,0.055,,75,-0.451,0.004,19.222,-7.278,-2.41,0,-1
,SPX 16P1645D29,AprM 1645 Puts,160316,16:00:00,1645,P,160429,0.283,1.25,1.15,1.35,0,,3,-0.706,0.006,29.681,-9.081,-4.305,0,-1
,SPX 16Q1645,May 1645 Puts,160316,16:00:00,1645,P,160520,0.271,3.05,2.65,3.3,-0.026,,4,-1.53,0.01,61.916,-12.433,-12.114,0.001,-1
,SPX 16Q1645D31,MayM 1645 Puts,160316,16:00:00,1645,P,160531,0.264,4.27,3.9,4.4,-0.028,,,-1.975,0.013,81.735,-13.594,-18.267,0.001,-1
,SPX 16O1650,Mar 1650 Puts,160316,16:00:00,1650,P,160318,,0.01,,,,,95307,-0.002,0,0.108,-0.558,-0.002,0,-1
,SPX 16O1650D24,MarW4 1650 Puts,160316,16:00:00,1650,P,160324,,0.02,0.05,0.1,,,1482,-0.014,0,0.771,-1.351,-0.035,0,-1
,SPX 16O1650D31,MarQ 1650 Puts,160316,16:00:00,1650,P,160331,,0.07,0.1,0.2,,2,7586,-0.047,0,2.331,-2.162,-0.153,0,0.2
,SPX 16P1650D1,AprW1 1650 Puts,160316,16:00:00,1650,P,160401,,0.08,0.1,0.2,,6,489,-0.054,0.001,2.524,-2.168,-0.171,0,0.2
,SPX 16P1650D8,AprW2 1650 Puts,160316,16:00:00,1650,P,160408,0.317,0.2,0.2,0.35,0.4,11,951,-0.139,0.001,6.207,-4.879,-0.544,0,0.4
,SPX 16P1650,Apr 1650 Puts,160316,16:00:00,1650,P,160415,0.305,0.39,0.45,0.6,0.333,1574,27751,-0.263,0.002,11.239,-6.631,-1.174,0,0.5
,SPX 16P1650D22,AprW4 1650 Puts,160316,16:00:00,1650,P,160422,0.286,0.76,0.7,0.9,0.053,,155,-0.475,0.004,19.966,-7.506,-2.518,0,-1
,SPX 16P1650D29,AprM 1650 Puts,160316,16:00:00,1650,P,160429,0.282,1.29,1.2,1.4,0.023,28,2287,-0.74,0.006,30.721,-9.513,-4.482,0,1.7
,SPX 16Q1650,May 1650 Puts,160316,16:00:00,1650,P,160520,0.269,3.15,2.75,3.4,-0.025,523,12883,-1.595,0.011,63.74,-12.725,-12.549,0.001,3
,SPX 16Q1650D31,MayM 1650 Puts,160316,16:00:00,1650,P,160531,0.264,4.41,4.1,4.6,-0.014,,38,-2.054,0.013,83.924,-14.081,-18.873,0.002,-1
,SPX 16R1650,Jun 1650 Puts,160316,16:00:00,1650,P,160617,0.267,7.32,6.9,7.5,-0.01,13,31081,-2.936,0.017,120.745,-17.015,-32.297,0.004,8.35
,SPX 16R1650D30,JunQ 1650 Puts,160316,16:00:00,1650,P,160630,0.264,9.55,9.2,9.7,-0.01,,2269,-3.51,0.019,147.789,-17.942,-44.331,0.007,-1
,SPX 16U1650,Sep 1650 Puts,160316,16:00:00,1650,P,160916,0.253,22.41,21.7,22.9,-0.002,1000,15255,-6.232,0.026,280.986,-18.977,-129.557,0.032,23.8
,SPX 16X1650,Dec 1650 Puts,160316,16:00:00,1650,P,161216,0.244,37.33,36.4,38,0,21,14282,-8.655,0.028,410.563,-17.686,-257.963,0.067,39.8
,SPX 17M1650,Jan17 1650 Puts,160316,16:00:00,1650,P,170120,0.24,42.12,41.4,43,0.002,,2629,-9.311,0.028,452.966,-16.832,-311.092,0.081,-1
