Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,150402,16:00:00,, ,,,,,,,,,1,0,,,,,2066.9
,SPX 15P1695D2,AprW1 1695 Puts,150402,16:00:00,1695,P,150402,,0,,0.05,,,70,0,0,0,0,0,0,-1
,SPX 15P1695D10,AprW2 1695 Puts,150402,16:00:00,1695,P,150410,,0,,0.05,,2653,108,-0.001,0,0.044,-0.05,-0.002,0,0.05
,SPX 15P1695,Apr 1695 Puts,150402,16:00:00,1695,P,150417,,0.02,0.05,0.15,,,1153,-0.021,0,0.797,-0.668,-0.045,0,-1
,SPX 15P1695D24,AprW4 1695 Puts,150402,16:00:00,1695,P,150424,0.305,0.09,0.1,0.35,,5,9,-0.085,0.001,3.38,-4.15,-0.269,0,0.2
,SPX 15P1695,Apr 1695 Puts,150402,16:00:00,1695,P,150429,,0.04,0.05,0.15,,,1153,-0.037,0,2.186,-0.886,-0.178,0,-1
,SPX 15Q1695D1,MayW1 1695 Puts,150402,16:00:00,1695,P,150501,0.28,0.22,0.25,0.45,0.591,20,,-0.207,0.002,7.81,-4.721,-0.772,0,0.35
,SPX 15Q1695,May 1695 Puts,150402,16:00:00,1695,P,150515,0.262,0.83,0.35,1.35,0.024,,235,-0.616,0.006,23.254,-6.997,-3.149,0,-1
,SPX 15Q1695,May 1695 Puts,150402,16:00:00,1695,P,150528,0.229,0.83,0.35,1.35,0.024,,235,-0.621,0.006,26.499,-5.385,-4.086,0,-1
,SPX 15R1695D30,JunQ 1695 Puts,150402,16:00:00,1695,P,150630,0.25,5.83,5.4,6.3,0.003,,,-2.769,0.017,108.74,-14.981,-27.594,0.002,-1
,SPX 15P1700D2,AprW1 1700 Puts,150402,16:00:00,1700,P,150402,,0,,0.05,,,5127,0,0,0,0,0,0,-1
,SPX 15P1700D10,AprW2 1700 Puts,150402,16:00:00,1700,P,150410,,0,,0.05,,5283,1283,-0.001,0,0.048,-0.055,-0.002,0,0.05
,SPX 15P1700,Apr 1700 Puts,150402,16:00:00,1700,P,150417,,0.02,0.1,0.15,,775,65659,-0.022,0,0.855,-0.712,-0.049,0,0.1
,SPX 15P1700D24,AprW4 1700 Puts,150402,16:00:00,1700,P,150424,0.304,0.09,0.2,0.3,,,3774,-0.092,0.001,3.586,-4.58,-0.287,0,-1
,SPX 15P1700,Apr 1700 Puts,150402,16:00:00,1700,P,150429,,0.05,0.1,0.15,,775,65659,-0.04,0,2.308,-0.928,-0.189,0,0.1
,SPX 15Q1700D1,MayW1 1700 Puts,150402,16:00:00,1700,P,150501,0.281,0.24,0.3,0.5,0.667,49,23,-0.222,0.002,8.244,-5.322,-0.82,0,0.35
,SPX 15Q1700,May 1700 Puts,150402,16:00:00,1700,P,150515,0.259,0.87,0.75,1,0,65,14683,-0.651,0.006,24.261,-7.097,-3.308,0,0.85
,SPX 15Q1700,May 1700 Puts,150402,16:00:00,1700,P,150528,0.227,0.87,0.75,1,0,65,14683,-0.657,0.006,27.661,-5.447,-4.294,0,0.85
,SPX 15R1700,Jun 1700 Puts,150402,16:00:00,1700,P,150619,0.252,4.5,3.8,5.2,-0.002,6,46129,-2.314,0.015,88.88,-14.211,-20.221,0.001,4.3
,SPX 15R1700D30,JunQ 1700 Puts,150402,16:00:00,1700,P,150630,0.249,6.01,5.5,6.4,-0.01,,2143,-2.875,0.018,111.542,-15.183,-28.495,0.002,-1
,SPX 15S1700,Jul 1700 Puts,150402,16:00:00,1700,P,150717,0.248,8.55,7.6,9.4,-0.005,2,34,-3.63,0.021,144.683,-16.795,-42.47,0.004,8.8
,SPX 15S1700,Jul 1700 Puts,150402,16:00:00,1700,P,150730,0.233,8.51,7.6,9.4,0,2,34,-3.683,0.021,153.142,-14.892,-47.586,0.006,8.8
,SPX 15U1700,Sep 1700 Puts,150402,16:00:00,1700,P,150918,0.241,18.78,17.6,20.2,0.006,,19706,-6.125,0.028,260.016,-18.451,-111.101,0.018,-1
,SPX 15U1700D30,SepQ 1700 Puts,150402,16:00:00,1700,P,150930,0.239,20.85,20,21.7,0,,4511,-6.48,0.028,281.274,-18.313,-127.312,0.022,-1
,SPX 15X1700,Dec 1700 Puts,150402,16:00:00,1700,P,151218,0.234,34.07,32,35.5,-0.009,,37524,-8.242,0.029,400.412,-17.61,-239.805,0.047,-1
,SPX 16R1700,Jun16 1700 Puts,150402,16:00:00,1700,P,160617,0.231,65.07,61.2,67.5,-0.011,,4864,-10.643,0.031,623.036,-15.464,-564.908,0.103,-1
,SPX 15P1705D2,AprW1 1705 Puts,150402,16:00:00,1705,P,150402,,0,,0.05,,,474,0,0,0,0,0,0,-1
,SPX 15P1705D10,AprW2 1705 Puts,150402,16:00:00,1705,P,150410,,0,,0.05,,216,517,-0.001,0,0.053,-0.06,-0.002,0,0.05
,SPX 15P1705,Apr 1705 Puts,150402,16:00:00,1705,P,150417,,0.02,0.05,0.15,,750,1218,-0.024,0,0.918,-0.76,-0.053,0,0.1
,SPX 15P1705D24,AprW4 1705 Puts,150402,16:00:00,1705,P,150424,0.3,0.1,0.1,0.4,,,66,-0.099,0.001,3.807,-4.57,-0.307,0,-1
,SPX 15P1705,Apr 1705 Puts,150402,16:00:00,1705,P,150429,,0.05,0.05,0.15,,750,1218,-0.043,0.001,2.439,-0.972,-0.201,0,0.1
,SPX 15Q1705D1,MayW1 1705 Puts,150402,16:00:00,1705,P,150501,0.276,0.25,0.25,0.5,0.52,,,-0.238,0.003,8.704,-5.042,-0.872,0,-1
,SPX 15Q1705,May 1705 Puts,150402,16:00:00,1705,P,150515,0.257,0.92,0.4,1.4,-0.022,,239,-0.689,0.006,25.314,-7.279,-3.475,0,-1
,SPX 15Q1705,May 1705 Puts,150402,16:00:00,1705,P,150528,0.225,0.91,0.4,1.4,-0.011,,239,-0.696,0.007,28.874,-5.581,-4.514,0,-1
,SPX 15R1705D30,JunQ 1705 Puts,150402,16:00:00,1705,P,150630,0.248,6.21,5.7,6.7,-0.002,,,-2.986,0.019,114.41,-15.6,-29.427,0.002,-1
,SPX 15P1710D2,AprW1 1710 Puts,150402,16:00:00,1710,P,150402,,0,,0.05,,,773,0,0,0,0,0,0,-1
,SPX 15P1710D10,AprW2 1710 Puts,150402,16:00:00,1710,P,150410,,0,,0.05,,740,346,-0.001,0,0.058,-0.065,-0.002,0,0.05
,SPX 15P1710,Apr 1710 Puts,150402,16:00:00,1710,P,150417,,0.02,0.05,0.15,,,11364,-0.027,0,0.987,-0.812,-0.057,0,-1
,SPX 15P1710D24,AprW4 1710 Puts,150402,16:00:00,1710,P,150424,0.296,0.11,0.1,0.4,,18,4035,-0.107,0.001,4.042,-4.56,-0.328,0,0.25
,SPX 15P1710,Apr 1710 Puts,150402,16:00:00,1710,P,150429,,0.05,0.05,0.15,,,11364,-0.046,0.001,2.578,-1.019,-0.213,0,-1
,SPX 15Q1710D1,MayW1 1710 Puts,150402,16:00:00,1710,P,150501,0.274,0.27,0.3,0.5,0.481,,1,-0.254,0.003,9.191,-5.278,-0.927,0,-1
,SPX 15Q1710,May 1710 Puts,150402,16:00:00,1710,P,150515,0.255,0.96,0.45,1.45,-0.01,,643,-0.729,0.007,26.413,-7.551,-3.651,0,-1
,SPX 15Q1710,May 1710 Puts,150402,16:00:00,1710,P,150528,0.223,0.96,0.45,1.45,-0.01,,643,-0.736,0.007,30.142,-5.792,-4.745,0,-1
,SPX 15R1710,Jun 1710 Puts,150402,16:00:00,1710,P,150619,0.249,4.82,4.1,5.5,-0.004,,1181,-2.509,0.017,93.947,-14.86,-21.668,0.001,-1
,SPX 15R1710D30,JunQ 1710 Puts,150402,16:00:00,1710,P,150630,0.246,6.41,5.9,6.9,-0.002,,,-3.102,0.019,117.344,-15.917,-30.39,0.002,-1
,SPX 15P1715D2,AprW1 1715 Puts,150402,16:00:00,1715,P,150402,,0,,0.05,,,1691,0,0,0,0,0,0,-1
,SPX 15P1715D10,AprW2 1715 Puts,150402,16:00:00,1715,P,150410,,0,,0.05,,510,538,-0.002,0,0.064,-0.071,-0.002,0,0.05
