Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,121113,16:00:00,, ,,,,,,,,,1,0,,,,,1374.7
,SPX 12W1120,Nov 1120 Puts,121113,16:00:00,1120,P,121116,,0,,,,,5308,-0.002,0,0.042,-0.148,-0.001,0,-1
,SPX 12W1120D23,NovW4 1120 Puts,,,1120,P,121123,,0.02,,,,,,-0.025,0,0.717,-1,-0.037,0,
,SPX 12W1120D30,NovW5 1120 Puts,,,1120,P,121130,,0.1,,,,,,-0.109,0.002,2.868,-2.446,-0.212,0,
,SPX 12X1120D7,DecW2 1120 Puts,,,1120,P,121207,,0.07,,,,,,-0.113,0.002,2.602,-1.329,-0.219,0,
,SPX 12X1120D14,DecW3 1120 Puts,,,1120,P,121214,,0.2,,,,,,-0.27,0.004,6.49,-2.638,-0.681,0,
,SPX 12X1120,Dec 1120 Puts,121113,16:00:00,1120,P,121221,0.282,0.42,0.2,0.8,0.19,,5776,-0.506,0.007,11.793,-4.745,-1.453,0,-1
,SPX 12X1120D31,DecQ 1120 Puts,121113,16:00:00,1120,P,121231,0.263,0.74,0.45,1.1,0.054,,45,-0.817,0.011,19.604,-5.306,-2.924,0,-1
,SPX 13M1120,Jan13 1120 Puts,121113,16:00:00,1120,P,130118,0.264,1.95,1.7,2.3,0.026,,584,-1.683,0.018,41.484,-8.253,-8.13,0.001,-1
,SPX 13N1120,Feb13 1120 Puts,121113,16:00:00,1120,P,130215,0.263,4.82,4.3,5.4,0,5,2950,-3.166,0.027,81.464,-11.269,-21.82,0.003,4.3
,SPX 12W1125,Nov 1125 Puts,121113,16:00:00,1125,P,121116,,0,,,,,16751,-0.002,0,0.046,-0.16,-0.001,0,-1
,SPX 12W1125D23,NovW4 1125 Puts,121113,16:00:00,1125,P,121123,,0.02,0.05,0.1,,276,852,-0.027,0,0.773,-1.066,-0.04,0,0.05
,SPX 12W1125D30,NovW5 1125 Puts,121113,16:00:00,1125,P,121130,0.355,0.11,0.1,0.25,,,363,-0.119,0.002,3.079,-4.122,-0.229,0,-1
,SPX 12X1125D7,DecW2 1125 Puts,121113,16:00:00,1125,P,121207,0.316,0.08,0.1,0.45,,300,,-0.127,0.002,2.865,-4.254,-0.243,0,0.25
,SPX 12X1125D14,DecW3 1125 Puts,121113,16:00:00,1125,P,121214,0.285,0.22,0.2,0.45,0.5,600,10,-0.298,0.005,7.018,-3.954,-0.743,0,0.4
,SPX 12X1125,Dec 1125 Puts,121113,16:00:00,1125,P,121221,0.277,0.45,0.45,0.6,0.156,2429,51627,-0.553,0.008,12.637,-4.875,-1.573,0,0.5
,SPX 12X1125D31,DecQ 1125 Puts,121113,16:00:00,1125,P,121231,0.259,0.8,0.45,1.15,0,,8068,-0.887,0.012,20.856,-5.371,-3.144,0,-1
