Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,150720,16:00:00,, ,,,,,,,,,1,0,,,,,2128.2
,SPX 15S1760D24,JulW4 1760 Puts,150720,16:00:00,1760,P,150724,,0.07,,0.05,,,38,-0.004,0,1.341,-4.992,-0.049,0,-1
,SPX 15S1760D31,JulW5 1760 Puts,150720,16:00:00,1760,P,150731,,0.12,0.05,0.15,,25,71,-0.037,0,3.268,-4.459,-0.194,0,0.1
,SPX 15T1760D7,AugW2 1760 Puts,150720,16:00:00,1760,P,150807,0.318,0.27,0.15,0.25,-0.259,,58,-0.095,0.001,7.269,-4.543,-0.583,0,-1
,SPX 15T1760D14,AugW3 1760 Puts,150720,16:00:00,1760,P,150814,0.289,0.4,0.3,0.4,-0.125,,13,-0.178,0.001,11.324,-5.414,-1.103,0,-1
,SPX 15T1760,Aug 1760 Puts,150720,16:00:00,1760,P,150821,,0.69,0.15,0.85,-0.275,,496,-0.298,0.002,18.369,-7.806,-2.104,0,-1
,SPX 15U1760,Sep 1760 Puts,150720,16:00:00,1760,P,150918,0.24,2.16,1.6,2.3,-0.097,20,98,-1.011,0.007,52.555,-9.734,-9.447,0,2.05
,SPX 15U1760D30,SepQ 1760 Puts,150720,16:00:00,1760,P,150930,0.235,3.04,2.75,3.3,-0.003,,32,-1.42,0.01,71.085,-11.27,-14.76,0,-1
,SPX 15V1760,Oct 1760 Puts,150720,16:00:00,1760,P,151016,0.23,4.5,3.9,5.1,0,,160,-2.013,0.013,97.5,-12.6,-23.523,0.001,-1
,SPX 15S1765D24,JulW4 1765 Puts,150720,16:00:00,1765,P,150724,,0.07,,0.05,,,7597,-0.005,0,1.365,-5.019,-0.05,0,-1
,SPX 15S1765D31,JulW5 1765 Puts,150720,16:00:00,1765,P,150731,,0.12,0.05,0.15,,126,174,-0.039,0,3.359,-4.536,-0.2,0,0.1
,SPX 15T1765D7,AugW2 1765 Puts,150720,16:00:00,1765,P,150807,0.313,0.27,0.15,0.25,-0.259,,92,-0.1,0.001,7.483,-4.51,-0.602,0,-1
,SPX 15T1765D14,AugW3 1765 Puts,150720,16:00:00,1765,P,150814,0.285,0.41,0.3,0.4,-0.146,,59,-0.187,0.002,11.695,-5.404,-1.144,0,-1
,SPX 15T1765,Aug 1765 Puts,150720,16:00:00,1765,P,150821,0.278,0.71,0.45,0.85,-0.085,2,181,-0.313,0.002,18.936,-7.466,-2.179,0,0.6
,SPX 15U1765,Sep 1765 Puts,150720,16:00:00,1765,P,150918,0.241,2.23,1.65,2.7,-0.027,,5,-1.056,0.008,54.083,-10.539,-9.776,0,-1
,SPX 15U1765D30,SepQ 1765 Puts,150720,16:00:00,1765,P,150930,0.233,3.14,2.85,3.4,-0.003,,,-1.48,0.01,73.065,-11.506,-15.261,0,-1
,SPX 15S1770D24,JulW4 1770 Puts,150720,16:00:00,1770,P,150724,,0.07,,0.05,,,15577,-0.005,0,1.389,-5.047,-0.051,0,-1
,SPX 15S1770D31,JulW5 1770 Puts,150720,16:00:00,1770,P,150731,,0.13,0.05,0.15,,10,29,-0.041,0,3.455,-4.616,-0.207,0,0.1
,SPX 15T1770D7,AugW2 1770 Puts,150720,16:00:00,1770,P,150807,0.309,0.28,0.15,0.25,-0.286,,49,-0.105,0.001,7.707,-4.535,-0.622,0,-1
,SPX 15T1770D14,AugW3 1770 Puts,150720,16:00:00,1770,P,150814,0.284,0.42,0.3,0.45,-0.095,,30,-0.197,0.002,12.082,-5.811,-1.187,0,-1
,SPX 15T1770,Aug 1770 Puts,150720,16:00:00,1770,P,150821,0.261,0.73,0.2,0.7,-0.384,,156,-0.328,0.003,19.525,-5.459,-2.257,0,-1
,SPX 15U1770,Sep 1770 Puts,150720,16:00:00,1770,P,150918,0.24,2.3,1.75,2.75,-0.026,10,46,-1.102,0.008,55.661,-10.769,-10.119,0,2.05
,SPX 15U1770D30,SepQ 1770 Puts,150720,16:00:00,1770,P,150930,0.231,3.24,2.95,3.5,-0.003,,5,-1.543,0.011,75.106,-11.747,-15.782,0,-1
,SPX 15V1770,Oct 1770 Puts,150720,16:00:00,1770,P,151016,0.227,4.78,4.2,5.4,0.004,,165,-2.175,0.014,102.579,-13.091,-25.057,0.001,-1
,SPX 15S1775D24,JulW4 1775 Puts,150720,16:00:00,1775,P,150724,,0.07,,0.05,,,7991,-0.005,0,1.414,-5.077,-0.052,0,-1
,SPX 15S1775D31,JulW5 1775 Puts,150720,16:00:00,1775,P,150731,,0.13,0.05,0.15,,20,749,-0.043,0,3.555,-4.698,-0.213,0,0.15
,SPX 15T1775D7,AugW2 1775 Puts,150720,16:00:00,1775,P,150807,0.308,0.29,0.15,0.3,-0.241,,96,-0.11,0.001,7.94,-4.924,-0.643,0,-1
,SPX 15T1775D14,AugW3 1775 Puts,150720,16:00:00,1775,P,150814,0.28,0.43,0.3,0.45,-0.116,,224,-0.207,0.002,12.487,-5.805,-1.232,0,-1
,SPX 15T1775,Aug 1775 Puts,150720,16:00:00,1775,P,150821,0.268,0.75,0.5,0.75,-0.173,109,3808,-0.344,0.003,20.14,-7.122,-2.338,0,0.55
,SPX 15U1775,Sep 1775 Puts,150720,16:00:00,1775,P,150918,0.238,2.37,1.8,2.85,-0.021,142,12581,-1.152,0.008,57.292,-11.004,-10.476,0,2.3
,SPX 15U1775D30,SepQ 1775 Puts,150720,16:00:00,1775,P,150930,0.229,3.34,3,3.6,-0.012,,53,-1.609,0.011,77.208,-11.889,-16.323,0,-1
,SPX 15V1775,Oct 1775 Puts,150720,16:00:00,1775,P,151016,0.226,4.93,4.4,5.5,0.004,,1122,-2.262,0.015,105.22,-13.344,-25.865,0.001,-1
,SPX 15V1775D30,OctM 1775 Puts,150720,16:00:00,1775,P,151030,0.221,6.65,6.1,6.9,-0.023,,30,-2.826,0.017,133.265,-14.018,-37.145,0.002,-1
,SPX 15W1775,Nov 1775 Puts,,,1775,P,151120,,0.04,,,,,,-0.117,0.003,5.008,-0.193,-0.842,0.005,
,SPX 15X1775,Dec 1775 Puts,150720,16:00:00,1775,P,151218,0.215,13.18,12.2,13.9,-0.01,,14354,-4.654,0.024,223.753,-15.749,-84.932,0.01,-1
,SPX 15X1775D31,DecQ 1775 Puts,150720,16:00:00,1775,P,151231,0.213,14.92,14.2,15.3,-0.011,,48,-5.008,0.025,246.822,-15.705,-100.204,0.013,-1
,SPX 16M1775,Jan16 1775 Puts,150720,16:00:00,1775,P,160115,0.212,17.09,15.8,17.9,-0.013,1,5255,-5.561,0.026,272.068,-15.809,-118.04,0.017,17
,SPX 16O1775,Mar16 1775 Puts,150720,16:00:00,1775,P,160318,0.21,27.14,25.5,28.3,-0.009,,932,-7.385,0.029,376.891,-16.03,-208.523,0.035,-1
,SPX 16R1775,Jun16 1775 Puts,150720,16:00:00,1775,P,160617,0.209,42.11,40,43.3,-0.011,,476,-9.085,0.032,507.629,-15.335,-362.191,0.063,-1
,SPX 16X1775,Dec16 1775 Puts,150720,16:00:00,1775,P,161216,0.209,70.2,66.9,71.4,-0.015,,5524,-11.381,0.034,713.912,-13.287,-714.177,0.111,-1
,SPX 15S1780D24,JulW4 1780 Puts,150720,16:00:00,1780,P,150724,,0.07,,0.05,,,856,-0.006,0,1.44,-5.108,-0.053,0,-1
,SPX 15S1780D31,JulW5 1780 Puts,150720,16:00:00,1780,P,150731,,0.13,0.05,0.15,,,64,-0.045,0,3.659,-4.785,-0.22,0,-1
,SPX 15T1780D7,AugW2 1780 Puts,150720,16:00:00,1780,P,150807,0.304,0.29,0.15,0.3,-0.241,,87,-0.116,0.001,8.184,-4.893,-0.665,0,-1
,SPX 15T1780D14,AugW3 1780 Puts,150720,16:00:00,1780,P,150814,0.278,0.45,0.35,0.45,-0.111,,33,-0.218,0.002,12.91,-6.019,-1.28,0,-1
,SPX 15T1780,Aug 1780 Puts,150720,16:00:00,1780,P,150821,0.27,0.78,0.5,0.95,-0.064,,468,-0.361,0.003,20.779,-8.064,-2.424,0,-1
,SPX 15U1780,Sep 1780 Puts,150720,16:00:00,1780,P,150918,0.236,2.45,1.9,2.9,-0.02,,271,-1.203,0.009,58.978,-11.245,-10.848,0,-1
,SPX 15U1780D30,SepQ 1780 Puts,150720,16:00:00,1780,P,150930,0.228,3.45,3.1,3.7,-0.014,,10,-1.678,0.012,79.374,-12.14,-16.886,0,-1
,SPX 15V1780,Oct 1780 Puts,150720,16:00:00,1780,P,151016,0.224,5.08,4.5,5.7,0.004,,60,-2.352,0.015,107.931,-13.601,-26.702,0.001,-1
,SPX 15S1785D24,JulW4 1785 Puts,150720,16:00:00,1785,P,150724,,0.07,,0.05,,,2584,-0.006,0,1.467,-5.141,-0.054,0,-1
,SPX 15S1785D31,JulW5 1785 Puts,150720,16:00:00,1785,P,150731,,0.14,0.05,0.15,,,175,-0.048,0,3.769,-4.874,-0.227,0,-1
,SPX 15T1785D7,AugW2 1785 Puts,150720,16:00:00,1785,P,150807,0.304,0.3,0.2,0.3,-0.167,,272,-0.122,0.001,8.439,-5.45,-0.689,0,-1
,SPX 15T1785D14,AugW3 1785 Puts,150720,16:00:00,1785,P,150814,0.277,0.46,0.35,0.5,-0.065,,71,-0.23,0.002,13.352,-6.397,-1.33,0,-1
,SPX 15T1785,Aug 1785 Puts,150720,16:00:00,1785,P,150821,0.259,0.8,0.25,0.95,-0.25,17,1438,-0.379,0.003,21.446,-6.857,-2.514,0,0.62
,SPX 15U1785,Sep 1785 Puts,150720,16:00:00,1785,P,150918,0.235,2.53,2.05,3,0,,6,-1.258,0.009,60.72,-11.708,-11.235,0,-1
,SPX 15U1785D30,SepQ 1785 Puts,150720,16:00:00,1785,P,150930,0.226,3.56,3.2,3.8,-0.017,,10,-1.75,0.012,81.606,-12.289,-17.47,0,-1
,SPX 15S1790D24,JulW4 1790 Puts,150720,16:00:00,1790,P,150724,,0.07,,0.05,,,772,-0.007,0,1.495,-5.175,-0.055,0,-1
,SPX 15S1790D31,JulW5 1790 Puts,150720,16:00:00,1790,P,150731,,0.14,0.05,0.15,,,169,-0.05,0,3.883,-4.967,-0.235,0,-1
,SPX 15T1790D7,AugW2 1790 Puts,150720,16:00:00,1790,P,150807,0.299,0.31,0.2,0.3,-0.194,,118,-0.128,0.001,8.706,-5.424,-0.713,0,-1
,SPX 15T1790D14,AugW3 1790 Puts,150720,16:00:00,1790,P,150814,0.273,0.48,0.35,0.5,-0.104,,105,-0.242,0.002,13.814,-6.398,-1.382,0,-1
,SPX 15T1790,Aug 1790 Puts,150720,16:00:00,1790,P,150821,0.265,0.83,0.55,1,-0.06,,530,-0.398,0.003,22.14,-8.53,-2.608,0,-1
,SPX 15U1790,Sep 1790 Puts,150720,16:00:00,1790,P,150918,0.233,2.62,2.1,3.1,-0.008,,35,-1.315,0.01,62.521,-11.856,-11.639,0,-1
,SPX 15U1790D30,SepQ 1790 Puts,150720,16:00:00,1790,P,150930,0.224,3.68,3.3,4,-0.008,,41,-1.826,0.013,83.905,-12.659,-18.079,0.001,-1
,SPX 15V1790,Oct 1790 Puts,150720,16:00:00,1790,P,151016,0.221,5.4,4.8,5.9,-0.009,,21,-2.545,0.017,113.567,-14.021,-28.469,0.002,-1
,SPX 15S1795D24,JulW4 1795 Puts,150720,16:00:00,1795,P,150724,,0.07,,0.05,,,4648,-0.007,0,1.524,-5.211,-0.057,0,-1
,SPX 15S1795D31,JulW5 1795 Puts,150720,16:00:00,1795,P,150731,,0.14,0.05,0.15,,,114,-0.053,0,4.003,-5.065,-0.243,0,-1
,SPX 15T1795D7,AugW2 1795 Puts,150720,16:00:00,1795,P,150807,0.295,0.32,0.2,0.3,-0.219,,370,-0.135,0.001,8.985,-5.397,-0.739,0,-1
,SPX 15T1795D14,AugW3 1795 Puts,150720,16:00:00,1795,P,150814,0.27,0.49,0.4,0.5,-0.082,,62,-0.255,0.002,14.297,-6.558,-1.437,0,-1
,SPX 15T1795,Aug 1795 Puts,150720,16:00:00,1795,P,150821,0.261,0.85,0.55,1,-0.094,100,337,-0.419,0.004,22.864,-8.443,-2.707,0,0.65
,SPX 15U1795,Sep 1795 Puts,150720,16:00:00,1795,P,150918,0.231,2.7,2.15,3.2,-0.007,,180,-1.375,0.01,64.382,-12.118,-12.061,0,-1
,SPX 15U1795D30,SepQ 1795 Puts,150720,16:00:00,1795,P,150930,0.223,3.8,3.5,4.1,0,,31,-1.906,0.014,86.274,-13.039,-18.711,0.001,-1
,SPX 15S1800D24,JulW4 1800 Puts,150720,16:00:00,1800,P,150724,,0.07,,0.05,,,12034,-0.008,0,1.554,-5.249,-0.058,0,-1
,SPX 15S1800D31,JulW5 1800 Puts,150720,16:00:00,1800,P,150731,,0.15,0.05,0.15,,,39755,-0.056,0.001,4.129,-5.166,-0.252,0,-1
,SPX 15T1800D7,AugW2 1800 Puts,150720,16:00:00,1800,P,150807,0.295,0.33,0.2,0.35,-0.152,,970,-0.142,0.001,9.277,-5.943,-0.766,0,-1
,SPX 15T1800D14,AugW3 1800 Puts,150720,16:00:00,1800,P,150814,0.269,0.51,0.4,0.55,-0.059,,141,-0.269,0.002,14.803,-6.976,-1.495,0,-1
,SPX 15T1800,Aug 1800 Puts,150720,16:00:00,1800,P,150821,0.255,0.88,0.65,0.8,-0.17,683,30862,-0.44,0.004,23.619,-7.981,-2.81,0,0.75
,SPX 15U1800,Sep 1800 Puts,150720,16:00:00,1800,P,150918,0.229,2.79,2.25,3.3,-0.007,839,49094,-1.438,0.011,66.306,-12.387,-12.5,0,2.65
,SPX 15U1800D30,SepQ 1800 Puts,150720,16:00:00,1800,P,150930,0.222,3.92,3.7,4.2,0.008,,19319,-1.989,0.014,88.715,-13.428,-19.369,0.001,-1
,SPX 15V1800,Oct 1800 Puts,150720,16:00:00,1800,P,151016,0.218,5.75,5.2,6.4,0.003,311,2985,-2.755,0.019,119.5,-14.68,-30.367,0.002,5.2
,SPX 15V1800D30,OctM 1800 Puts,150720,16:00:00,1800,P,151030,0.214,7.67,7.1,8,-0.016,,36,-3.397,0.021,149.621,-15.271,-43.112,0.004,-1
,SPX 15W1800,Nov 1800 Puts,,,1800,P,151120,,0.09,,,,,,-0.252,0.006,10.001,-0.388,-1.817,0.009,
,SPX 15X1800,Dec 1800 Puts,150720,16:00:00,1800,P,151218,0.209,14.88,13.9,15.7,-0.008,400,55277,-5.43,0.028,244.99,-16.782,-96.122,0.016,14
,SPX 15X1800D31,DecQ 1800 Puts,150720,16:00:00,1800,P,151231,0.207,16.75,16,17.2,-0.009,,6143,-5.806,0.028,268.919,-16.657,-112.81,0.021,-1
,SPX 16M1800,Jan16 1800 Puts,150720,16:00:00,1800,P,160115,0.206,19.12,17.8,20,-0.012,,9800,-6.363,0.028,295.116,-16.713,-132.307,0.025,-1
,SPX 16O1800,Mar16 1800 Puts,150720,16:00:00,1800,P,160318,0.205,29.87,28.3,31.1,-0.006,,5542,-8.275,0.032,402.213,-16.701,-229.686,0.048,-1
,SPX 16R1800,Jun16 1800 Puts,150720,16:00:00,1800,P,160617,0.205,45.57,43.6,47,-0.006,,14576,-10.076,0.035,533.894,-15.824,-392.363,0.08,-1
,SPX 16X1800,Dec16 1800 Puts,150720,16:00:00,1800,P,161216,0.205,74.76,71.8,76.4,-0.009,,30195,-12.47,0.038,740.382,-13.53,-760.764,0.131,-1
,SPX 15G1805D24,JulW4 1805 Calls,150720,16:00:00,1805,C,150724,,323.25,315.2,330.8,-0.001,,,100,0,6.834,-32.368,24.402,1,-1
,SPX 15G1805D31,JulW5 1805 Calls,150720,16:00:00,1805,C,150731,,326.35,313.1,330,-0.015,,2,100,0.001,37.952,-84.12,55.876,1,-1
,SPX 15H1805D7,AugW2 1805 Calls,150720,16:00:00,1805,C,150807,,321.31,313.5,329,0,,1,99.917,0,0.024,0.67,93.898,1,-1
,SPX 15H1805D14,AugW3 1805 Calls,150720,16:00:00,1805,C,150814,,320.63,311,327.8,-0.004,,,99.884,0,0.102,0.582,128.488,1,-1
,SPX 15H1805,Aug 1805 Calls,150720,16:00:00,1805,C,150821,,320.07,316.8,320.6,-0.004,,,99.841,0,0.796,0.366,158.084,1,-1
,SPX 15I1805,Sep 1805 Calls,150720,16:00:00,1805,C,150918,,328.1,316.8,320.2,-0.029,,,99.568,0.005,133.431,-33.363,265.408,1,-1
,SPX 15I1805D30,SepQ 1805 Calls,150720,16:00:00,1805,C,150930,,329.19,313.2,322.3,-0.035,,,99.272,0.007,160.335,-31.528,318.081,0.999,-1
,SPX 15S1805D24,JulW4 1805 Puts,150720,16:00:00,1805,P,150724,,0.07,,0.05,,,14858,-0.008,0,1.586,-5.289,-0.059,0,-1
,SPX 15S1805D31,JulW5 1805 Puts,150720,16:00:00,1805,P,150731,,0.15,0.1,0.2,,,1207,-0.059,0.001,4.261,-5.271,-0.261,0,-1
,SPX 15T1805D7,AugW2 1805 Puts,150720,16:00:00,1805,P,150807,0.29,0.34,0.2,0.35,-0.176,,97,-0.15,0.001,9.583,-5.921,-0.795,0,-1
,SPX 15T1805D14,AugW3 1805 Puts,150720,16:00:00,1805,P,150814,0.264,0.53,0.4,0.55,-0.094,,52,-0.283,0.003,15.333,-6.899,-1.557,0,-1
,SPX 15T1805,Aug 1805 Puts,150720,16:00:00,1805,P,150821,0.261,0.91,0.75,1.1,0.022,,307,-0.463,0.004,24.407,-9.758,-2.919,0,-1
,SPX 15U1805,Sep 1805 Puts,150720,16:00:00,1805,P,150918,0.228,2.89,2.35,3.4,-0.003,,28,-1.504,0.012,68.295,-12.778,-12.958,0,-1
,SPX 15U1805D30,SepQ 1805 Puts,150720,16:00:00,1805,P,150930,0.22,4.06,3.7,4.4,-0.002,,7,-2.076,0.015,91.228,-13.597,-20.053,0.001,-1
,SPX 15G1810D24,JulW4 1810 Calls,150720,16:00:00,1810,C,150724,,318.24,310.2,325.8,-0.001,,,100,0,6.9,-32.2,24.467,1,-1
,SPX 15G1810D31,JulW5 1810 Calls,150720,16:00:00,1810,C,150731,,321.32,308.1,325,-0.015,,,100,0.001,38.2,-83.411,56.014,1,-1
,SPX 15H1810D7,AugW2 1810 Calls,150720,16:00:00,1810,C,150807,,316.31,307.8,323.7,-0.002,,,99.917,0,0.029,0.67,94.158,1,-1
,SPX 15H1810D14,AugW3 1810 Calls,150720,16:00:00,1810,C,150814,,315.63,306,322.8,-0.004,,,99.884,0,0.121,0.579,128.842,1,-1
,SPX 15H1810,Aug 1810 Calls,150720,16:00:00,1810,C,150821,,315.07,312.3,316.2,-0.003,,,99.838,0.001,0.899,0.345,158.513,1,-1
,SPX 15I1810,Sep 1810 Calls,150720,16:00:00,1810,C,150918,,323.14,311.9,315.3,-0.03,,,99.537,0.005,134.813,-33.306,265.817,1,-1
,SPX 15I1810D30,SepQ 1810 Calls,150720,16:00:00,1810,C,150930,,324.25,308.2,317.3,-0.035,,,99.232,0.007,161.995,-31.491,318.503,0.999,-1
,SPX 15J1810,Oct 1810 Calls,150720,16:00:00,1810,C,151016,,324.35,313.3,316.6,-0.029,,,98.412,0.01,185.874,-28.157,380.541,0.997,-1
,SPX 15S1810D24,JulW4 1810 Puts,150720,16:00:00,1810,P,150724,,0.07,,0.05,,,2610,-0.009,0,1.619,-5.331,-0.06,0,-1
,SPX 15S1810D31,JulW5 1810 Puts,150720,16:00:00,1810,P,150731,,0.15,0.1,0.2,,,6632,-0.062,0.001,4.4,-5.381,-0.27,0,-1
,SPX 15T1810D7,AugW2 1810 Puts,150720,16:00:00,1810,P,150807,0.286,0.35,0.2,0.35,-0.2,,5397,-0.158,0.001,9.903,-5.899,-0.825,0,-1
,SPX 15T1810D14,AugW3 1810 Puts,150720,16:00:00,1810,P,150814,0.262,0.55,0.45,0.55,-0.091,,4016,-0.299,0.003,15.889,-7.166,-1.621,0,-1
,SPX 15T1810,Aug 1810 Puts,150720,16:00:00,1810,P,150821,0.248,0.94,0.35,1.1,-0.223,6,513,-0.487,0.004,25.228,-7.987,-3.034,0,0.8
,SPX 15U1810,Sep 1810 Puts,150720,16:00:00,1810,P,150918,0.226,2.99,2.45,3.5,-0.007,21,451,-1.574,0.012,70.351,-13.063,-13.437,0,2.95
,SPX 15U1810D30,SepQ 1810 Puts,150720,16:00:00,1810,P,150930,0.218,4.19,3.9,4.5,0.002,,16,-2.167,0.016,93.818,-13.885,-20.764,0.001,-1
