Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,170620,16:00:00,, ,,,,,,,,,1,0,,,,,2437.1
,SPX 17R2080D23,JunW4 2080 Puts,170620,16:00:00,2080,P,170623,,0.1,,0.05,,,200,0,0,1.978,-8.409,-0.067,0,-1
,SPX 17R2080D30,JunQ 2080 Puts,170620,16:00:00,2080,P,170630,,0.08,0.05,0.2,,,911,-0.031,0,2.672,-3.227,-0.146,0,-1
,SPX 17S2080D7,JulW2 2080 Puts,170620,16:00:00,2080,P,170707,0.292,0.44,0.3,0.4,-0.205,,27,-0.09,0.001,12.05,-7.597,-0.989,0,-1
,SPX 17S2080D14,JulW3 2080 Puts,170620,16:00:00,2080,P,170714,0.269,0.73,0.65,0.7,-0.068,,88,-0.192,0.001,19.946,-9.68,-2.032,0,-1
,SPX 17S2080,Jul 2080 Puts,170620,16:00:00,2080,P,170721,0.252,1.02,0.8,1.05,-0.088,,240,-0.323,0.002,27.761,-10.111,-3.27,0,-1
,SPX 17S2080D28,JulW5 2080 Puts,170620,16:00:00,2080,P,170728,0.237,1.34,1.25,1.4,-0.007,,,-0.456,0.003,37.095,-10.715,-5.058,0,-1
,SPX 17S2080D31,JulM 2080 Puts,170620,16:00:00,2080,P,170731,0.231,1.41,1.35,1.5,0.014,,87,-0.5,0.004,39.781,-10.601,-5.662,0,-1
,SPX 17T2080,Aug 2080 Puts,170620,16:00:00,2080,P,170818,0.218,2.92,2.7,2.85,-0.055,3,70,-0.914,0.006,73.319,-12.676,-13.59,0,2.55
,SPX 17T2080D31,AugM 2080 Puts,170620,16:00:00,2080,P,170831,0.209,4.2,3.7,4.1,-0.071,,,-1.257,0.008,100.198,-13.262,-21.746,0,-1
,SPX 17U2080,Sep 2080 Puts,170620,16:00:00,2080,P,170915,0.202,5.43,5,5.3,-0.055,24,171,-1.745,0.01,125.679,-13.594,-30.935,0,4.8
,SPX 18X2080,Dec18 2080 Puts,,,2080,P,181222,,78.75,,,,,,-11.845,0.032,857.645,-12.719,-889.188,0.025,
,SPX 17R2085D23,JunW4 2085 Puts,170620,16:00:00,2085,P,170623,,0.1,,0.05,,,78,0,0,2.003,-8.412,-0.068,0,-1
,SPX 17R2085D30,JunQ 2085 Puts,170620,16:00:00,2085,P,170630,,0.08,0.05,0.15,,,220,-0.032,0,2.757,-3.296,-0.152,0,-1
,SPX 17S2085D7,JulW2 2085 Puts,,,2085,P,170707,,0.45,,,,,,-0.094,0.001,12.307,-9.367,-1.013,0,
