Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,160708,16:00:00,, ,,,,,,,,,1,0,,,,,2129.8
,SPX 16S1705D8,JulW2 1705 Puts,,,1705,P,160708,,0,,,,,,0,0,0,0,0,0,
,SPX 16S1705,Jul 1705 Puts,160708,16:00:00,1705,P,160715,,0.08,,,,,963,-0.005,0,1.629,-4.862,-0.071,0,-1
,SPX 16S1705D22,JulW4 1705 Puts,160708,16:00:00,1705,P,160722,,0.12,0.05,0.15,,,12,-0.033,0,3.229,-3.73,-0.213,0,-1
,SPX 16S1705D29,JulW5 1705 Puts,160708,16:00:00,1705,P,160729,0.349,0.26,0.2,0.3,-0.038,,144,-0.084,0.001,6.79,-4.896,-0.578,0,-1
,SPX 16T1705D5,AugW1 1705 Puts,,,1705,P,160805,,0.46,,,,,,-0.156,0.001,11.891,-6.341,-1.23,0,
,SPX 16T1705,Aug 1705 Puts,160708,16:00:00,1705,P,160819,0.298,0.99,0.75,1.2,-0.01,,52,-0.353,0.002,24.081,-8.196,-3.251,0,-1
,SPX 16U1705,Sep 1705 Puts,160708,16:00:00,1705,P,160916,0.271,2.93,2.55,3.1,-0.034,,,-1.056,0.006,61.59,-11.482,-12.277,0.001,-1
,SPX 16U1705D30,SepQ 1705 Puts,160708,16:00:00,1705,P,160930,0.266,4.57,4.3,4.5,-0.035,2,176,-1.507,0.008,87.727,-13.214,-20.519,0.002,4.63
,SPX 16S1710D8,JulW2 1710 Puts,160708,16:00:00,1710,P,160708,,0,,0.05,,,352,0,0,0,0,0,0,-1
,SPX 16S1710,Jul 1710 Puts,160708,16:00:00,1710,P,160715,,0.08,,,,,1218,-0.005,0,1.655,-4.886,-0.072,0,-1
