Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,170223,16:00:00,, ,,,,,,,,,1,0,,,,,2363.8
,SPX 17N1975D24,FebW4 1975 Puts,170223,16:00:00,1975,P,170224,,0.73,,0.05,,,5671,0,0,5.06,-70.135,-0.146,0,-1
,SPX 17N1975D28,FebM 1975 Puts,170223,16:00:00,1975,P,170228,,0.18,,0.05,,,940,0,0,3.233,-10.726,-0.14,0,-1
,SPX 17O1975D3,MarW1 1975 Puts,170223,16:00:00,1975,P,170303,,0.12,,0.1,,100,8267,-0.008,0,3.001,-5.63,-0.154,0,0.05
,SPX 17O1975D10,MarW2 1975 Puts,170223,16:00:00,1975,P,170310,0.327,0.59,0.15,0.25,-0.661,,326,-0.036,0,12.567,-5.366,-0.997,0,-1
,SPX 17O1975,Mar 1975 Puts,170223,16:00:00,1975,P,170317,0.314,0.69,0.45,0.7,-0.174,442,60971,-0.128,0.001,16.283,-9.66,-1.537,0,0.49
,SPX 17O1975D24,MarW4 1975 Puts,170223,16:00:00,1975,P,170324,0.279,0.9,0.7,0.8,-0.167,,276,-0.205,0.001,22.888,-8.996,-2.598,0,-1
,SPX 17O1975D31,MarQ 1975 Puts,170223,16:00:00,1975,P,170331,0.263,1.21,1,1.1,-0.132,,1899,-0.291,0.002,30.869,-9.625,-4.024,0,-1
,SPX 17P1975,Apr 1975 Puts,170223,16:00:00,1975,P,170421,0.237,2.23,1.95,2.45,-0.013,286,5582,-0.732,0.005,56.275,-11.303,-9.813,0,2.1
,SPX 17P1975D28,AprM 1975 Puts,170223,16:00:00,1975,P,170428,0.231,2.91,2.75,2.9,-0.027,,1533,-1.056,0.007,70.486,-12.083,-13.6,0,-1
,SPX 17Q1975,May 1975 Puts,170223,16:00:00,1975,P,170519,0.222,5.11,4.4,5.1,-0.068,80,4622,-1.958,0.011,110.829,-13.61,-26.505,0,4.87
,SPX 17R1975,Jun 1975 Puts,170223,16:00:00,1975,P,170616,0.22,8.75,8.3,9,-0.01,30,17748,-3.065,0.016,168.877,-15.969,-50.686,0,8.9
,SPX 17R1975D30,JunQ 1975 Puts,170223,16:00:00,1975,P,170630,0.217,10.83,10.5,10.8,-0.017,,83,-3.454,0.017,199.217,-16.313,-65.97,0,-1
,SPX 17U1975,Sep 1975 Puts,170223,16:00:00,1975,P,170915,0.21,22.18,21.6,22.8,0,1,890,-5.945,0.023,342.224,-16.959,-163.178,0,21.6
,SPX 17X1975,Dec 1975 Puts,170223,16:00:00,1975,P,171215,0.204,35.93,34.6,36.5,-0.012,5,12126,-7.786,0.026,487.669,-15.815,-308.487,0.002,34.43
,SPX 18M1975,Jan18 1975 Puts,170223,16:00:00,1975,P,180119,0.201,40.04,38.9,40.9,-0.003,,267,-8.356,0.027,533.929,-15.081,-366.103,0.003,-1
,SPX 17N1980D24,FebW4 1980 Puts,170223,16:00:00,1980,P,170224,,0.72,,0.05,,,1153,0,0,5.073,-69.363,-0.146,0,-1
,SPX 17N1980D28,FebM 1980 Puts,170223,16:00:00,1980,P,170228,,0.18,,0.05,,,155,0,0,3.26,-10.682,-0.141,0,-1
,SPX 17O1980D3,MarW1 1980 Puts,170223,16:00:00,1980,P,170303,,0.12,,0.1,,,125,-0.008,0,3.049,-5.654,-0.156,0,-1
,SPX 17O1980D10,MarW2 1980 Puts,170223,16:00:00,1980,P,170310,0.322,0.6,0.15,0.25,-0.667,5,477,-0.039,0,12.751,-5.335,-1.014,0,0.2
,SPX 17O1980,Mar 1980 Puts,170223,16:00:00,1980,P,170317,0.312,0.7,0.45,0.75,-0.143,,3827,-0.134,0.001,16.603,-10.049,-1.571,0,-1
,SPX 17O1980D24,MarW4 1980 Puts,170223,16:00:00,1980,P,170324,0.276,0.92,0.7,0.85,-0.163,,89,-0.213,0.001,23.366,-9.188,-2.66,0,-1
,SPX 17O1980D31,MarQ 1980 Puts,170223,16:00:00,1980,P,170331,0.259,1.23,1,1.1,-0.146,,101,-0.303,0.002,31.514,-9.625,-4.121,0,-1
,SPX 17P1980,Apr 1980 Puts,170223,16:00:00,1980,P,170421,0.234,2.28,1.95,2.45,-0.035,,107,-0.761,0.005,57.566,-11.243,-10.082,0,-1
,SPX 17P1980D28,AprM 1980 Puts,170223,16:00:00,1980,P,170428,0.229,2.99,2.8,2.95,-0.037,,,-1.097,0.007,72.14,-12.161,-13.986,0,-1
,SPX 17Q1980,May 1980 Puts,170223,16:00:00,1980,P,170519,0.223,5.24,4.7,5.4,-0.038,3,396,-2.028,0.012,113.311,-14.18,-27.246,0,4.9
,SPX 17N1985D24,FebW4 1985 Puts,170223,16:00:00,1985,P,170224,,0.71,,0.05,,,854,0,0,5.087,-68.59,-0.147,0,-1
,SPX 17N1985D28,FebM 1985 Puts,170223,16:00:00,1985,P,170228,,0.17,,0.05,,,324,0,0,3.289,-10.639,-0.143,0,-1
,SPX 17O1985D3,MarW1 1985 Puts,170223,16:00:00,1985,P,170303,,0.12,,0.1,,,142,-0.009,0,3.098,-5.679,-0.159,0,-1
,SPX 17O1985D10,MarW2 1985 Puts,170223,16:00:00,1985,P,170310,0.318,0.6,0.15,0.25,-0.667,,138,-0.041,0,12.94,-5.304,-1.031,0,-1
,SPX 17O1985,Mar 1985 Puts,170223,16:00:00,1985,P,170317,0.308,0.71,0.45,0.75,-0.155,,1372,-0.14,0.001,16.934,-10.032,-1.607,0,-1
,SPX 17O1985D24,MarW4 1985 Puts,170223,16:00:00,1985,P,170324,0.274,0.93,0.75,0.85,-0.14,,221,-0.222,0.002,23.861,-9.387,-2.725,0,-1
,SPX 17O1985D31,MarQ 1985 Puts,170223,16:00:00,1985,P,170331,0.258,1.26,1.05,1.15,-0.127,,78,-0.315,0.002,32.18,-9.943,-4.223,0,-1
,SPX 17P1985,Apr 1985 Puts,170223,16:00:00,1985,P,170421,0.231,2.33,1.95,2.5,-0.043,,16,-0.791,0.005,58.897,-11.296,-10.36,0,-1
,SPX 17P1985D28,AprM 1985 Puts,170223,16:00:00,1985,P,170428,0.228,3.06,2.9,3.1,-0.02,,68,-1.139,0.007,73.843,-12.472,-14.386,0,-1
,SPX 17N1990D24,FebW4 1990 Puts,170223,16:00:00,1990,P,170224,,0.7,,0.05,,,591,0,0,5.1,-67.818,-0.147,0,-1
,SPX 17N1990D28,FebM 1990 Puts,170223,16:00:00,1990,P,170228,,0.17,,0.05,,,110,0,0,3.318,-10.596,-0.144,0,-1
,SPX 17O1990D3,MarW1 1990 Puts,170223,16:00:00,1990,P,170303,,0.12,,0.1,,20,5236,-0.009,0,3.149,-5.705,-0.162,0,0.05
,SPX 17O1990D10,MarW2 1990 Puts,170223,16:00:00,1990,P,170310,0.322,0.61,0.2,0.3,-0.59,,206,-0.044,0,13.135,-6.431,-1.048,0,-1
,SPX 17O1990,Mar 1990 Puts,170223,16:00:00,1990,P,170317,0.304,0.72,0.45,0.75,-0.167,,1625,-0.146,0.001,17.277,-10.017,-1.644,0,-1
,SPX 17O1990D24,MarW4 1990 Puts,170223,16:00:00,1990,P,170324,0.27,0.95,0.75,0.85,-0.158,,55,-0.232,0.002,24.372,-9.384,-2.792,0,-1
,SPX 17O1990D31,MarQ 1990 Puts,170223,16:00:00,1990,P,170331,0.256,1.28,1.05,1.2,-0.117,,136,-0.328,0.002,32.869,-10.163,-4.328,0,-1
,SPX 17P1990,Apr 1990 Puts,170223,16:00:00,1990,P,170421,0.229,2.39,2,2.55,-0.046,,754,-0.822,0.005,60.269,-11.464,-10.649,0,-1
,SPX 17P1990D28,AprM 1990 Puts,170223,16:00:00,1990,P,170428,0.226,3.14,2.95,3.1,-0.035,,,-1.183,0.008,75.595,-12.554,-14.8,0,-1
,SPX 17Q1990,May 1990 Puts,170223,16:00:00,1990,P,170519,0.22,5.52,5,5.7,-0.031,,11,-2.176,0.013,118.458,-14.761,-28.802,0,-1
,SPX 17N1995D24,FebW4 1995 Puts,170223,16:00:00,1995,P,170224,,0.69,,0.05,,,1158,0,0,5.114,-67.045,-0.147,0,-1
,SPX 17N1995D28,FebM 1995 Puts,170223,16:00:00,1995,P,170228,,0.17,,0.05,,,46,0,0,3.349,-10.554,-0.145,0,-1
,SPX 17O1995D3,MarW1 1995 Puts,170223,16:00:00,1995,P,170303,,0.12,,0.1,,,359,-0.01,0,3.203,-5.733,-0.165,0,-1
,SPX 17O1995D10,MarW2 1995 Puts,170223,16:00:00,1995,P,170310,0.317,0.61,0.2,0.3,-0.59,,103,-0.047,0.001,13.337,-6.408,-1.066,0,-1
,SPX 17O1995,Mar 1995 Puts,170223,16:00:00,1995,P,170317,0.301,0.73,0.45,0.75,-0.178,,2916,-0.152,0.001,17.631,-10.001,-1.682,0,-1
,SPX 17O1995D24,MarW4 1995 Puts,170223,16:00:00,1995,P,170324,0.269,0.96,0.75,0.9,-0.135,,76,-0.242,0.002,24.901,-9.698,-2.862,0,-1
,SPX 17O1995D31,MarQ 1995 Puts,170223,16:00:00,1995,P,170331,0.253,1.3,1.1,1.2,-0.115,,538,-0.342,0.002,33.581,-10.279,-4.437,0,-1
,SPX 17P1995,Apr 1995 Puts,170223,16:00:00,1995,P,170421,0.229,2.44,2.15,2.65,-0.016,,74,-0.855,0.006,61.683,-11.986,-10.948,0,-1
,SPX 17P1995D28,AprM 1995 Puts,170223,16:00:00,1995,P,170428,0.224,3.22,3,3.2,-0.037,,10,-1.23,0.008,77.398,-12.758,-15.23,0,-1
,SPX 17N2000D24,FebW4 2000 Puts,170223,16:00:00,2000,P,170224,,0.69,,0.05,,,9527,0,0,5.127,-66.273,-0.148,0,-1
,SPX 17N2000D28,FebM 2000 Puts,170223,16:00:00,2000,P,170228,,0.17,,0.05,,,8912,0,0,3.38,-10.513,-0.147,0,-1
,SPX 17O2000D3,MarW1 2000 Puts,170223,16:00:00,2000,P,170303,,0.12,0.05,0.1,,27,3039,-0.011,0,3.258,-5.762,-0.168,0,0.1
,SPX 17O2000D10,MarW2 2000 Puts,170223,16:00:00,2000,P,170310,0.313,0.61,0.2,0.3,-0.59,,1731,-0.05,0.001,13.546,-6.386,-1.085,0,-1
,SPX 17O2000,Mar 2000 Puts,170223,16:00:00,2000,P,170317,0.297,0.74,0.5,0.7,-0.189,8121,129865,-0.159,0.001,17.998,-9.987,-1.722,0,0.6
,SPX 17O2000D24,MarW4 2000 Puts,170223,16:00:00,2000,P,170324,0.266,0.98,0.8,0.9,-0.133,1,2344,-0.252,0.002,25.449,-9.807,-2.934,0,0.9
,SPX 17O2000D31,MarQ 2000 Puts,170223,16:00:00,2000,P,170331,0.251,1.32,1.1,1.25,-0.106,,8315,-0.357,0.003,34.317,-10.399,-4.55,0,-1
,SPX 17P2000,Apr 2000 Puts,170223,16:00:00,2000,P,170421,0.227,2.5,2.4,2.6,0,2573,20238,-0.889,0.006,63.142,-12.287,-11.259,0,2.52
,SPX 17P2000D28,AprM 2000 Puts,170223,16:00:00,2000,P,170428,0.222,3.3,3.1,3.3,-0.03,,8311,-1.278,0.008,79.254,-12.965,-15.675,0,-1
,SPX 17Q2000,May 2000 Puts,170223,16:00:00,2000,P,170519,0.217,5.82,5.3,5.9,-0.036,2216,14261,-2.337,0.014,123.858,-15.24,-30.462,0,5.8
,SPX 17R2000,Jun 2000 Puts,170223,16:00:00,2000,P,170616,0.214,9.85,9.5,10.2,0,693,61720,-3.589,0.019,185.93,-17.202,-57.442,0,9.83
