Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,170626,16:00:00,, ,,,,,,,,,1,0,,,,,2439
,SPX 17R2080D30,JunQ 2080 Puts,170626,16:00:00,2080,P,170630,,0.18,,0.1,,,923,0,0,3.25,-12.001,-0.129,0,-1
,SPX 17S2080D7,JulW2 2080 Puts,170626,16:00:00,2080,P,170707,0.473,0.57,0.05,0.15,3.175,,27,0,0,11.624,-53.877,-0.801,0,47.95
,SPX 17S2080D14,JulW3 2080 Puts,170626,16:00:00,2080,P,170714,0.275,0.49,0.2,0.3,-0.49,,90,-0.089,0.001,13.155,-5.438,-1.119,0,-1
,SPX 17S2080,Jul 2080 Puts,170626,16:00:00,2080,P,170721,0.253,0.66,0.35,0.45,-0.394,,240,-0.173,0.001,18.563,-6.229,-1.869,0,-1
,SPX 17S2080D28,JulW5 2080 Puts,170626,16:00:00,2080,P,170728,0.236,0.87,0.65,0.75,-0.195,,37,-0.28,0.002,25.685,-7.579,-3.06,0,-1
,SPX 17T2080D4,AugW1 2080 Puts,170626,16:00:00,2080,P,170804,0.225,1.17,0.95,1.05,-0.145,,1185,-0.39,0.003,34.409,-8.321,-4.672,0,-1
,SPX 17T2080,Aug 2080 Puts,170626,16:00:00,2080,P,170818,0.218,2.17,1.9,2.1,-0.078,,70,-0.712,0.005,58.196,-10.967,-9.82,0,-1
,SPX 17T2080D31,AugM 2080 Puts,170626,16:00:00,2080,P,170831,0.206,3.52,2.75,2.95,-0.19,,41,-0.926,0.006,86.852,-11.332,-17.599,0,-1
,SPX 17U2080,Sep 2080 Puts,170626,16:00:00,2080,P,170915,0.201,5.47,4,4.2,-0.25,,171,-1.133,0.007,121.483,-12.434,-28.88,0,-1
,SPX 18X2080,Dec18 2080 Puts,,,2080,P,181222,,58.17,,,,,,-14.394,0.042,797.237,-10.344,-765.985,0.017,
,SPX 17R2085D30,JunQ 2085 Puts,170626,16:00:00,2085,P,170630,,0.18,,0.1,,,220,0,0,3.29,-11.995,-0.131,0,-1
,SPX 17S2085D7,JulW2 2085 Puts,,,2085,P,170707,,0.57,,,,,,0,0,11.766,-16.643,-0.812,0,
,SPX 17S2085D14,JulW3 2085 Puts,,,2085,P,170714,,0.49,,,,,,-0.094,0.001,13.423,-9.614,-1.145,0,
