Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,151217,16:00:00,, ,,,,,,,,,1,0,,,,,2041.9
,SPX 15X1670,Dec 1670 Puts,151217,16:00:00,1670,P,151218,,0,,0.05,,,843,0,0,0,0,0,0,-1
,SPX 15X1670D24,DecW4 1670 Puts,151217,16:00:00,1670,P,151224,,0,0.05,0.15,,100,181,-0.005,0,0.143,-0.221,-0.005,0,0.1
,SPX 15X1670D31,DecQ 1670 Puts,151217,16:00:00,1670,P,151231,0.388,0.08,0.2,0.3,,,264,-0.078,0.001,2.468,-6.852,-0.158,0,-1
,SPX 16M1670D8,Jan16W2 1670 Puts,151217,16:00:00,1670,P,160108,0.343,0.34,0.5,0.6,0.618,,396,-0.286,0.003,9.114,-8.877,-0.824,0,-1
,SPX 16M1670,Jan16 1670 Puts,151217,16:00:00,1670,P,160115,0.326,0.79,0.5,1.3,0.139,,1398,-0.549,0.005,18.078,-10.676,-2.002,0,-1
,SPX 16M1670D22,Jan16W4 1670 Puts,151217,16:00:00,1670,P,160122,0.306,1.3,1.25,1.45,0.038,,25,-0.834,0.007,28.458,-11.668,-3.775,0,-1
,SPX 16M1670D29,Jan16M 1670 Puts,151217,16:00:00,1670,P,160129,0.301,2.1,1.95,2.2,-0.01,,55,-1.204,0.009,41.731,-13.847,-6.406,0,-1
,SPX 16N1670D5,Feb16W1 1670 Puts,151217,16:00:00,1670,P,160205,0.297,3.03,2.75,3.2,-0.017,,,-1.598,0.011,55.988,-15.833,-9.725,0.001,-1
,SPX 16N1670,Feb16 1670 Puts,151217,16:00:00,1670,P,160219,0.291,4.85,4.4,5.3,0,,57,-2.25,0.014,81.826,-18.333,-17.045,0.003,-1
,SPX 16N1670D29,Feb16M 1670 Puts,151217,16:00:00,1670,P,160229,0.283,6.36,6,6.6,-0.009,,,-2.776,0.017,102.274,-19.01,-24.043,0.005,-1
,SPX 16O1670,Mar16 1670 Puts,151217,16:00:00,1670,P,160318,0.282,9.81,9.2,10.2,-0.011,,9,-3.682,0.02,140.707,-21.19,-39.356,0.011,-1
,SPX 15X1675,Dec 1675 Puts,151217,16:00:00,1675,P,151218,,0,,0.05,,110,44673,0,0,0,0,0,0,0.05
,SPX 15X1675D24,DecW4 1675 Puts,151217,16:00:00,1675,P,151224,,0,0.05,0.15,,414,2006,-0.005,0,0.157,-0.241,-0.006,0,0.1
