Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,171127,16:00:00,, ,,,,,,,,,1,0,,,,,2601.4
,SPX 17W2215D30,NovM 2215 Puts,171127,16:00:00,2215,P,171130,,0.12,,0.05,,,238,0,0,2.185,-9.516,-0.075,0,-1
,SPX 17X2215D1,DecW1 2215 Puts,171127,16:00:00,2215,P,171201,,0.25,,0.05,,,7279,0,0,4.309,-16.983,-0.176,0,-1
,SPX 17X2215D8,DecW2 2215 Puts,171127,16:00:00,2215,P,171208,,0.7,0.1,0.2,,1700,12,0,0,13.538,-20.011,-0.946,0,0.1
,SPX 17X2215,Dec 2215 Puts,171127,16:00:00,2215,P,171215,0.294,1.11,0.3,0.4,-0.685,284,91,-0.008,0.001,22.614,-7.652,-2.038,0,0.33
,SPX 17X2215D22,DecW4 2215 Puts,171127,16:00:00,2215,P,171222,0.258,1.47,0.5,0.6,-0.626,,6,-0.034,0.001,32.496,-7.907,-3.632,0,-1
,SPX 17X2215D29,DecQ 2215 Puts,171127,16:00:00,2215,P,171229,0.236,1.1,0.65,0.75,-0.364,,226,-0.207,0.001,30.421,-7.609,-3.695,0,-1
,SPX 18M2215D5,Jan18W1 2215 Puts,,,2215,P,180105,,1.19,,,,,,-0.318,0.002,35.295,-9.745,-4.759,0,
,SPX 18M2215,Jan18 2215 Puts,171127,16:00:00,2215,P,180119,0.214,1.86,1.7,1.85,-0.043,,110,-0.644,0.004,53.844,-10.122,-8.816,0,-1
,SPX 18U2215,Sep18 2215 Puts,,,2215,P,180921,,40.08,,,,,,-7.457,0.023,557.076,-16.183,-358.785,0.001,
,SPX 17W2220D30,NovM 2220 Puts,171127,16:00:00,2220,P,171130,,0.12,,0.05,,,286,0,0,2.209,-9.507,-0.076,0,-1
,SPX 17X2220D1,DecW1 2220 Puts,171127,16:00:00,2220,P,171201,,0.25,,0.05,,,4634,0,0,4.348,-16.931,-0.178,0,-1
,SPX 17X2220D8,DecW2 2220 Puts,171127,16:00:00,2220,P,171208,,0.7,0.1,0.2,,,86,0,0,13.676,-19.971,-0.957,0,-1
,SPX 17X2220,Dec 2220 Puts,171127,16:00:00,2220,P,171215,0.29,1.12,0.3,0.4,-0.687,91,733,-0.011,0.001,22.875,-7.666,-2.064,0,0.35
,SPX 17X2220D22,DecW4 2220 Puts,171127,16:00:00,2220,P,171222,0.255,1.48,0.5,0.6,-0.628,,188,-0.039,0.001,32.881,-7.848,-3.682,0,-1
,SPX 17X2220D29,DecQ 2220 Puts,171127,16:00:00,2220,P,171229,0.236,1.11,0.7,0.8,-0.324,,276,-0.216,0.002,30.986,-8.067,-3.774,0,-1
,SPX 18M2220D5,Jan18W1 2220 Puts,171127,16:00:00,2220,P,180105,0.222,1.21,0.9,1.05,-0.19,,18,-0.33,0.002,36.053,-8.298,-4.878,0,-1
,SPX 18M2220,Jan18 2220 Puts,171127,16:00:00,2220,P,180119,0.211,1.9,1.75,1.85,-0.053,,38,-0.669,0.004,55.11,-10.156,-9.062,0,-1
,SPX 18M2220D31,Jan18M 2220 Puts,171127,16:00:00,2220,P,180131,0.205,2.86,2.7,2.9,-0.021,,30,-1.05,0.007,78.601,-11.578,-15.211,0,-1
,SPX 18N2220,Feb18 2220 Puts,171127,16:00:00,2220,P,180216,0.202,4.83,4.4,4.6,-0.068,,80,-1.541,0.009,117.138,-13.396,-27.055,0,-1
,SPX 18U2220,Sep18 2220 Puts,,,2220,P,180921,,40.61,,,,,,-7.591,0.022,562.265,-16.246,-363.867,0.001,
,SPX 18X2220,Dec18 2220 Puts,,,2220,P,181221,,54.35,,,,,,-9.256,0.026,695.386,-14.587,-547.769,0.003,
,SPX 17W2225D30,NovM 2225 Puts,171127,16:00:00,2225,P,171130,,0.12,,0.05,,3,5113,0,0,2.233,-9.5,-0.076,0,-1
,SPX 17X2225D1,DecW1 2225 Puts,171127,16:00:00,2225,P,171201,,0.25,0.05,0.1,,1490,2046,0,0,4.389,-16.881,-0.18,0,0.05
,SPX 17X2225D8,DecW2 2225 Puts,171127,16:00:00,2225,P,171208,,0.7,0.1,0.2,,16,419,0,0,13.817,-19.932,-0.968,0,0.15
,SPX 17X2225,Dec 2225 Puts,171127,16:00:00,2225,P,171215,0.291,1.12,0.35,0.45,-0.643,,1231,-0.015,0.001,23.143,-8.581,-2.092,0,-1
,SPX 17X2225D22,DecW4 2225 Puts,171127,16:00:00,2225,P,171222,0.252,1.48,0.5,0.6,-0.628,,109,-0.043,0.001,33.278,-7.891,-3.733,0,-1
,SPX 17X2225D29,DecQ 2225 Puts,171127,16:00:00,2225,P,171229,0.233,1.13,0.7,0.8,-0.336,4,2109,-0.225,0.002,31.57,-8.018,-3.856,0,0.74
,SPX 18M2225D5,Jan18W1 2225 Puts,171127,16:00:00,2225,P,180105,0.22,1.23,0.95,1.1,-0.171,,66,-0.344,0.002,36.836,-8.502,-5.001,0,-1
,SPX 18M2225,Jan18 2225 Puts,171127,16:00:00,2225,P,180119,0.21,1.94,1.75,1.95,-0.046,,197,-0.696,0.005,56.417,-10.43,-9.317,0,-1
,SPX 18M2225D31,Jan18M 2225 Puts,171127,16:00:00,2225,P,180131,0.203,2.93,2.8,2.95,-0.02,2,290,-1.09,0.007,80.421,-11.755,-15.638,0,2.87
,SPX 18N2225,Feb18 2225 Puts,171127,16:00:00,2225,P,180216,0.201,4.93,4.5,4.8,-0.057,51,152,-1.594,0.009,119.479,-13.69,-27.727,0,4.57
,SPX 18O2225,Mar18 2225 Puts,171127,16:00:00,2225,P,180316,0.197,9.61,8.3,8.6,-0.121,125,148,-2.297,0.012,194.837,-15.774,-58.28,0,8.45
,SPX 18O2225D29,Mar18Q 2225 Puts,171127,16:00:00,2225,P,180329,0.196,11.29,10.4,10.7,-0.066,,523,-3.025,0.015,223.201,-16.271,-72.871,0,-1
