Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,141113,16:00:00,, ,,,,,,,,,1,0,,,,,2039.3
,SPX 14W1690D14,NovW3 1690 Puts,141113,16:00:00,1690,P,141114,,0.14,,0.05,,,10197,0,0,1.427,-13.415,-0.035,0,-1
,SPX 14W1690,Nov 1690 Puts,141113,16:00:00,1690,P,141121,,0.3,0.05,0.15,,75,1170,-0.012,0,5.05,-13.476,-0.268,0,0.1
,SPX 14W1690D28,NovW5 1690 Puts,141113,16:00:00,1690,P,141128,0.353,0.42,0.2,0.3,-0.405,,199,-0.067,0.001,9.123,-6.357,-0.706,0,-1
,SPX 14X1690D5,DecW1 1690 Puts,141113,16:00:00,1690,P,141205,0.323,0.7,0.5,0.6,-0.214,,2645,-0.18,0.001,15.683,-8.784,-1.538,0,-1
,SPX 14X1690D12,DecW2 1690 Puts,141113,16:00:00,1690,P,141212,0.301,0.96,0.8,0.95,-0.083,,5,-0.312,0.002,22.093,-10.049,-2.562,0,-1
,SPX 14X1690,Dec 1690 Puts,141113,16:00:00,1690,P,141219,0.286,1.26,0.75,1.6,-0.063,,1986,-0.49,0.004,28.799,-10.643,-3.776,0,-1
,SPX 14X1690D31,DecQ 1690 Puts,141113,16:00:00,1690,P,141231,0.261,1.85,1.7,1.85,-0.038,,443,-0.735,0.005,42.779,-10.942,-6.861,0,-1
,SPX 15M1690,Jan15 1690 Puts,141113,16:00:00,1690,P,150116,0.251,3.19,2.55,3.7,-0.025,10,120,-1.257,0.009,67.637,-12.945,-13.344,0,2.9
,SPX 15M1690,Jan15 1690 Puts,141113,16:00:00,1690,P,150129,0.228,3.11,2.55,3.7,0,10,120,-1.282,0.009,73.347,-10.736,-15.81,0,2.9
,SPX 15N1690,Feb15 1690 Puts,141113,16:00:00,1690,P,150219,0.236,6.87,5.9,7.4,-0.032,,,-2.422,0.014,127.004,-14.95,-34.837,0.001,-1
,SPX 15N1690,Feb15 1690 Puts,141113,16:00:00,1690,P,150226,0.227,6.82,5.9,7.4,-0.025,,,-2.449,0.015,131.146,-13.864,-37.193,0.001,-1
,SPX 15O1690,Mar15 1690 Puts,,,1690,P,150319,,10.37,,,,,,-3.625,0.02,176.176,-15.974,-58.758,0.002,
,SPX 15O1690D31,Mar15Q 1690 Puts,,,1690,P,150331,,11.8,,,,,,-3.988,0.021,196.423,-15.858,-70.411,0.003,
,SPX 15P1690,Apr15 1690 Puts,,,1690,P,150429,,0.25,,,,,,-0.531,0.01,21.611,-0.654,-5.01,0.007,
,SPX 15R1690,Jun15 1690 Puts,,,1690,P,150618,,23.44,,,,,,-6.4,0.028,325.416,-16.222,-166.316,0.017,
,SPX 15U1690,Sep15 1690 Puts,,,1690,P,150917,,37.99,,,,,,-8.362,0.032,455.269,-15.582,-307.419,0.039,
,SPX 15X1690,Dec15 1690 Puts,,,1690,P,151219,,51.34,,,,,,-10.262,0.034,563.87,-14.319,-465.563,0.063,
