Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,131014,16:00:00,, ,,,,,,,,,1,0,,,,,1710.2
,SPX 13V1385,Oct 1385 Puts,131014,16:00:00,1385,P,131018,,0.08,0.05,0.15,,90,13424,-0.028,0,1.211,-6.681,-0.041,0,0.1
,SPX 13V1385D25,OctW4 1385 Puts,,,1385,P,131025,,0.53,,,,,,-0.155,0.001,8.099,-15.499,-0.563,0,
,SPX 13W1385D1,NovW1 1385 Puts,,,1385,P,131101,,0.69,,,,,,-0.255,0.002,12.164,-12.562,-1.094,0,
,SPX 13W1385D8,NovW2 1385 Puts,,,1385,P,131108,,0.73,,,,,,-0.346,0.003,14.847,-9.787,-1.57,0,
,SPX 13W1385,Nov 1385 Puts,131014,16:00:00,1385,P,131115,0.313,0.82,0.25,0.85,-0.293,1,843,-0.42,0.004,17.802,-6.652,-2.115,0,1.15
,SPX 14X1385,Dec14 1385 Puts,,,1385,P,141220,,42.77,,,,,,-9.554,0.037,469.824,-11.526,-395.357,0.072,
,SPX 13V1390,Oct 1390 Puts,131014,16:00:00,1390,P,131018,,0.08,0.05,0.1,,1598,2560,-0.03,0,1.251,-6.834,-0.042,0,0.1
,SPX 13V1390D25,OctW4 1390 Puts,,,1390,P,131025,,0.54,,,,,,-0.163,0.001,8.323,-15.748,-0.581,0,
,SPX 13W1390D1,NovW1 1390 Puts,131014,16:00:00,1390,P,131101,0.398,0.71,0.4,0.7,-0.225,,,-0.268,0.002,12.535,-10.435,-1.132,0,-1
,SPX 13W1390D8,NovW2 1390 Puts,131014,16:00:00,1390,P,131108,0.347,0.76,0.45,0.85,-0.145,,,-0.365,0.003,15.361,-8.906,-1.633,0,-1
,SPX 13W1390,Nov 1390 Puts,131014,16:00:00,1390,P,131115,0.319,0.85,0.3,1.2,-0.118,,920,-0.443,0.004,18.441,-8.18,-2.203,0,-1
,SPX 13X1390,Dec 1390 Puts,131014,16:00:00,1390,P,131220,0.268,2.61,2.1,3.1,0.011,15,117,-1.363,0.011,53.782,-10.65,-10.712,0,3.4
,SPX 13X1390D31,DecQ 1390 Puts,131014,16:00:00,1390,P,131231,0.256,3.36,2.8,3.8,-0.018,,,-1.699,0.013,67.467,-10.691,-15.121,0,-1
,SPX 14X1390,Dec14 1390 Puts,,,1390,P,141220,,43.52,,,,,,-9.795,0.04,475.018,-11.596,-402.311,0.075,
,SPX 13V1395,Oct 1395 Puts,131014,16:00:00,1395,P,131018,,0.09,0.05,0.15,,25,5014,-0.031,0,1.293,-6.994,-0.044,0,0.1
,SPX 13V1395D25,OctW4 1395 Puts,,,1395,P,131025,,0.55,,,,,,-0.171,0.001,8.556,-16.005,-0.599,0,
,SPX 13W1395D1,NovW1 1395 Puts,,,1395,P,131101,,0.73,,,,,,-0.282,0.002,12.922,-13.059,-1.172,0,
,SPX 13W1395D8,NovW2 1395 Puts,,,1395,P,131108,,0.78,,,,,,-0.385,0.003,15.9,-10.274,-1.699,0,
,SPX 13W1395,Nov 1395 Puts,131014,16:00:00,1395,P,131115,0.317,0.88,0.4,1.2,-0.08,1,2791,-0.467,0.004,19.11,-8.628,-2.296,0,1.1
,SPX 14X1395,Dec14 1395 Puts,,,1395,P,141220,,44.29,,,,,,-10.047,0.041,480.233,-11.666,-409.387,0.079,
,SPX 13V1400,Oct 1400 Puts,131014,16:00:00,1400,P,131018,,0.09,0.05,0.1,,836,75793,-0.033,0,1.337,-7.162,-0.046,0,0.1
,SPX 13V1400D25,OctW4 1400 Puts,131014,16:00:00,1400,P,131025,0.466,0.57,0.35,0.45,-0.298,2648,,-0.181,0.002,8.8,-12.109,-0.619,0,0.4
,SPX 13W1400D1,NovW1 1400 Puts,131014,16:00:00,1400,P,131101,0.387,0.75,0.45,0.7,-0.24,,,-0.298,0.003,13.325,-10.672,-1.214,0,-1
,SPX 13W1400D8,NovW2 1400 Puts,131014,16:00:00,1400,P,131108,0.34,0.81,0.5,0.9,-0.136,,,-0.407,0.004,16.462,-9.356,-1.769,0,-1
,SPX 13W1400,Nov 1400 Puts,131014,16:00:00,1400,P,131115,0.313,0.91,0.75,0.9,-0.088,20,21606,-0.493,0.004,19.809,-8.78,-2.394,0,0.9
,SPX 13X1400,Dec 1400 Puts,131014,16:00:00,1400,P,131220,0.263,2.81,2.35,3.3,0.011,10091,131815,-1.501,0.012,57.317,-11.17,-11.573,0,3.1
,SPX 13X1400D31,DecQ 1400 Puts,131014,16:00:00,1400,P,131231,0.253,3.6,3,4.1,-0.008,20,2941,-1.864,0.014,71.674,-11.272,-16.29,0,4
,SPX 14M1400,Jan14 1400 Puts,131014,16:00:00,1400,P,140117,0.247,5.07,4.5,5.6,-0.002,28,21246,-2.397,0.017,94.649,-12.207,-24.861,0.001,5.2
,SPX 14O1400,Mar14 1400 Puts,131014,16:00:00,1400,P,140321,0.231,11.34,10.6,12.1,0.001,,20111,-4.576,0.027,180.548,-13.081,-70.138,0.009,-1
,SPX 14O1400D31,Mar14Q 1400 Puts,131014,16:00:00,1400,P,140331,0.227,12.36,11.3,12.9,-0.021,,10,-4.768,0.027,193.986,-12.769,-79.2,0.011,-1
,SPX 14R1400,Jun14 1400 Puts,131014,16:00:00,1400,P,140620,0.222,22,20.6,22.8,-0.01,250,38828,-7.127,0.034,296.022,-12.943,-164.381,0.031,23.3
,SPX 14U1400,Sep14 1400 Puts,131014,16:00:00,1400,P,140919,0.219,33.6,31.8,34.3,-0.017,3,711,-8.958,0.038,397.456,-12.329,-282.678,0.058,32.6
,SPX 14X1400,Dec14 1400 Puts,131014,16:00:00,1400,P,141220,0.218,45.07,42.8,45.8,-0.017,,38921,-10.303,0.042,485.467,-11.605,-416.586,0.083,-1
,SPX 13V1405,Oct 1405 Puts,131014,16:00:00,1405,P,131018,,0.09,0.05,0.15,,,4398,-0.035,0,1.383,-7.338,-0.047,0,-1
,SPX 13V1405D25,OctW4 1405 Puts,,,1405,P,131025,,0.58,,,,,,-0.191,0.002,9.055,-16.549,-0.639,0,
,SPX 13W1405D1,NovW1 1405 Puts,,,1405,P,131101,,0.77,,,,,,-0.314,0.003,13.747,-13.592,-1.258,0,
,SPX 13W1405D8,NovW2 1405 Puts,,,1405,P,131108,,0.84,,,,,,-0.429,0.004,17.051,-10.798,-1.842,0,
,SPX 13W1405,Nov 1405 Puts,131014,16:00:00,1405,P,131115,0.321,0.95,0.85,1.35,0.147,26,2755,-0.521,0.005,20.54,-10.895,-2.497,0,0.95
,SPX 14M1405,Jan14 1405 Puts,131014,16:00:00,1405,P,140117,0.246,5.24,4.7,5.8,0.002,3,6569,-2.503,0.018,97.271,-12.452,-25.734,0.001,5.3
,SPX 14X1405,Dec14 1405 Puts,,,1405,P,141220,,45.87,,,,,,-10.565,0.044,490.717,-11.803,-423.909,0.087,
,SPX 13V1410,Oct 1410 Puts,131014,16:00:00,1410,P,131018,,0.09,0.05,0.15,,7,5903,-0.037,0,1.432,-7.523,-0.049,0,0.15
,SPX 13V1410D25,OctW4 1410 Puts,131014,16:00:00,1410,P,131025,0.461,0.59,0.4,0.55,-0.203,5,,-0.201,0.002,9.321,-13.826,-0.661,0,0.4
,SPX 13W1410D1,NovW1 1410 Puts,131014,16:00:00,1410,P,131101,0.382,0.79,0.5,0.8,-0.177,,,-0.331,0.003,14.188,-11.835,-1.305,0,-1
,SPX 13W1410D8,NovW2 1410 Puts,131014,16:00:00,1410,P,131108,0.332,0.87,0.55,0.95,-0.138,,,-0.454,0.004,17.667,-9.841,-1.92,0,-1
,SPX 13W1410,Nov 1410 Puts,131014,16:00:00,1410,P,131115,0.31,0.98,0.5,1.4,-0.031,,503,-0.551,0.005,21.305,-9.77,-2.605,0,-1
,SPX 13X1410,Dec 1410 Puts,131014,16:00:00,1410,P,131220,0.258,3.02,2.55,3.5,0.003,,123,-1.655,0.013,61.106,-11.628,-12.515,0,-1
,SPX 13X1410D31,DecQ 1410 Puts,131014,16:00:00,1410,P,131231,0.249,3.86,3.3,4.4,-0.003,,,-2.046,0.016,76.158,-11.884,-17.562,0,-1
,SPX 14X1410,Dec14 1410 Puts,,,1410,P,141220,,46.68,,,,,,-10.833,0.045,495.983,-11.871,-431.358,0.092,
,SPX 13V1415,Oct 1415 Puts,131014,16:00:00,1415,P,131018,,0.1,0.05,0.15,,,1690,-0.04,0,1.484,-7.717,-0.051,0,-1
,SPX 13V1415D25,OctW4 1415 Puts,,,1415,P,131025,,0.61,,,,,,-0.213,0.002,9.599,-17.136,-0.683,0,
,SPX 13W1415D1,NovW1 1415 Puts,,,1415,P,131101,,0.81,,,,,,-0.349,0.003,14.649,-14.165,-1.354,0,
,SPX 13W1415D8,NovW2 1415 Puts,,,1415,P,131108,,0.9,,,,,,-0.48,0.004,18.312,-11.361,-2.001,0,
,SPX 13W1415,Nov 1415 Puts,131014,16:00:00,1415,P,131115,0.307,1.02,0.5,1.45,-0.029,5,35,-0.583,0.005,22.105,-10.038,-2.72,0,1.35
,SPX 14X1415,Dec14 1415 Puts,,,1415,P,141220,,47.52,,,,,,-11.106,0.046,501.262,-11.939,-438.934,0.096,
,SPX 13V1420,Oct 1420 Puts,131014,16:00:00,1420,P,131018,,0.1,0.05,0.15,,937,2429,-0.042,0,1.539,-7.921,-0.053,0,0.1
,SPX 13V1420D25,OctW4 1420 Puts,131014,16:00:00,1420,P,131025,0.453,0.62,0.45,0.6,-0.145,29,,-0.225,0.002,9.89,-15.24,-0.707,0,0.55
,SPX 13W1420D1,NovW1 1420 Puts,131014,16:00:00,1420,P,131101,0.372,0.84,0.55,0.8,-0.19,,,-0.369,0.003,15.131,-12.239,-1.406,0,-1
,SPX 13W1420D8,NovW2 1420 Puts,131014,16:00:00,1420,P,131108,0.328,0.93,0.65,1.05,-0.086,,,-0.508,0.005,18.987,-10.817,-2.087,0,-1
,SPX 13W1420,Nov 1420 Puts,131014,16:00:00,1420,P,131115,0.304,1.06,0.6,1.5,-0.009,,836,-0.617,0.006,22.942,-10.496,-2.841,0,-1
,SPX 13X1420,Dec 1420 Puts,131014,16:00:00,1420,P,131220,0.255,3.25,2.8,3.8,0.015,,69,-1.826,0.015,65.165,-12.294,-13.545,0,-1
,SPX 13X1420D31,DecQ 1420 Puts,131014,16:00:00,1420,P,131231,0.245,4.15,3.6,4.7,0,,,-2.248,0.018,80.936,-12.434,-18.947,0.001,-1
,SPX 14M1420,Jan14 1420 Puts,131014,16:00:00,1420,P,140117,0.239,5.78,5.2,6.3,-0.005,,,-2.852,0.021,105.587,-13.127,-28.565,0.002,-1
,SPX 14O1420,Mar14 1420 Puts,131014,16:00:00,1420,P,140321,0.224,12.7,11.8,13.3,-0.012,,2,-5.283,0.032,196.631,-13.743,-78.759,0.014,-1
,SPX 14X1420,Dec14 1420 Puts,,,1420,P,141220,,48.36,,,,,,-11.385,0.047,506.551,-12.005,-446.639,0.1,
,SPX 13J1425,Oct 1425 Calls,131014,16:00:00,1425,C,131018,,286.83,283.5,286,-0.007,,206,100,0.001,11.942,-117.218,15.037,1,-1
,SPX 13J1425D25,OctW4 1425 Calls,131014,16:00:00,1425,C,131025,,287.53,283.7,286.5,-0.008,,,99.934,0.002,28.145,-67.331,44.317,1,-1
,SPX 13K1425D1,NovW1 1425 Calls,131014,16:00:00,1425,C,131101,,283.69,283.6,286.5,0.005,,,99.773,0.002,4.026,-2.553,73.821,1,-1
,SPX 13K1425D8,NovW2 1425 Calls,131014,16:00:00,1425,C,131108,,283.1,282.2,285.6,0.003,,,99.706,0.003,4.801,-1.914,101.01,1,-1
,SPX 13K1425,Nov 1425 Calls,131014,16:00:00,1425,C,131115,,282.66,281.7,284.4,0.001,,7046,99.599,0.004,7.002,-2.232,124.13,1,-1
,SPX 13L1425,Dec 1425 Calls,131014,16:00:00,1425,C,131220,,280.69,281.2,284.1,0.007,,12650,98.542,0.014,33.483,-5.009,255.399,1,-1
,SPX 13L1425D31,DecQ 1425 Calls,131014,16:00:00,1425,C,131231,,280.42,280.8,284.2,0.007,,126,97.994,0.018,49.411,-6.346,297.974,0.999,-1
,SPX 14A1425,Jan14 1425 Calls,131014,16:00:00,1425,C,140117,,280.39,282.2,285.2,0.012,,1648,97.214,0.022,73.865,-8.01,352.558,0.998,-1
,SPX 14C1425,Mar14 1425 Calls,131014,16:00:00,1425,C,140321,,281.43,283.3,286.7,0.013,,600,94.572,0.033,165.593,-10.87,554.237,0.985,-1
,SPX 14C1425D31,Mar14Q 1425 Calls,131014,16:00:00,1425,C,140331,,279.52,283.8,287.5,0.022,,,94.382,0.037,159.686,-9.255,598.791,0.981,-1
,SPX 14F1425,Jun14 1425 Calls,131014,16:00:00,1425,C,140620,,281.42,287.8,291.5,0.029,,3094,91.597,0.044,259.904,-10.357,835.748,0.954,-1
,SPX 14I1425,Sep14 1425 Calls,131014,16:00:00,1425,C,140919,,298.33,293.3,297.3,-0.01,,,89.259,0.039,417.273,-14.271,1016.329,0.923,-1
,SPX 14L1425,Dec14 1425 Calls,131014,16:00:00,1425,C,141220,,302.43,298.3,302.5,-0.007,,4813,86.842,0.043,495.959,-13.281,1245.922,0.895,-1
,SPX 13V1425,Oct 1425 Puts,131014,16:00:00,1425,P,131018,,0.1,0.1,0.15,,248,42007,-0.045,0,1.597,-8.136,-0.055,0,0.1
,SPX 13V1425D25,OctW4 1425 Puts,131014,16:00:00,1425,P,131025,0.446,0.64,0.45,0.6,-0.172,103,,-0.237,0.002,10.195,-15.19,-0.732,0,0.6
,SPX 13W1425D1,NovW1 1425 Puts,131014,16:00:00,1425,P,131101,0.369,0.86,0.6,0.85,-0.151,,,-0.39,0.004,15.636,-12.901,-1.46,0,-1
,SPX 13W1425D8,NovW2 1425 Puts,131014,16:00:00,1425,P,131108,0.325,0.97,0.7,1.1,-0.072,10,,-0.537,0.005,19.694,-11.294,-2.178,0,0.95
,SPX 13W1425,Nov 1425 Puts,131014,16:00:00,1425,P,131115,0.302,1.1,0.65,1.55,0,8,19397,-0.653,0.006,23.819,-10.882,-2.968,0,1.1
,SPX 13X1425,Dec 1425 Puts,131014,16:00:00,1425,P,131220,0.251,3.38,2.95,3.7,-0.018,2315,38491,-1.919,0.016,67.302,-12.312,-14.095,0,3.3
,SPX 13X1425D31,DecQ 1425 Puts,131014,16:00:00,1425,P,131231,0.243,4.3,3.7,4.9,0,,14353,-2.357,0.019,83.44,-12.719,-19.685,0.001,-1
,SPX 14M1425,Jan14 1425 Puts,131014,16:00:00,1425,P,140117,0.239,5.98,5.4,6.5,0.007,25,11257,-2.981,0.022,108.515,-13.569,-29.584,0.002,7.4
,SPX 14O1425,Mar14 1425 Puts,131014,16:00:00,1425,P,140321,0.223,13.07,12.1,13.7,-0.012,1,2490,-5.477,0.033,200.829,-13.95,-81.082,0.015,13.1
,SPX 14O1425D31,Mar14Q 1425 Puts,131014,16:00:00,1425,P,140331,0.221,14.17,13.3,14.9,-0.005,,51,-5.681,0.033,214.81,-13.86,-91.103,0.019,-1
,SPX 14R1425,Jun14 1425 Puts,131014,16:00:00,1425,P,140620,0.216,24.74,23.4,25.7,-0.008,1100,9360,-8.264,0.041,320.547,-13.641,-184.81,0.046,24.4
,SPX 14U1425,Sep14 1425 Puts,131014,16:00:00,1425,P,140919,0.215,37.12,36,38.1,-0.002,,1,-10.233,0.045,423.391,-12.958,-312.083,0.077,-1
,SPX 14X1425,Dec14 1425 Puts,131014,16:00:00,1425,P,141220,0.213,49.23,47.2,50.2,-0.011,,8711,-11.67,0.048,511.85,-11.985,-454.474,0.105,-1
,SPX 13J1430,Oct 1430 Calls,131014,16:00:00,1430,C,131018,,281.83,278.5,281,-0.007,,4,100,0.001,12.083,-116.825,15.084,1,-1
,SPX 13J1430D25,OctW4 1430 Calls,131014,16:00:00,1430,C,131025,,282.54,278.8,281.5,-0.008,,,99.92,0.002,28.532,-67.261,44.441,1,-1
