Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,180612,16:00:00,, ,,,,,,,,,1,0,,,,,2786.8
,SPX 18R2350,Jun 2350 Puts,180612,16:00:00,2350,P,180615,,0.28,,,,,1984,0,0,3.456,-24.561,-0.109,0,-1
,SPX 18R2350D29,JunQ 2350 Puts,180612,16:00:00,2350,P,180629,0.328,1.87,0.55,0.65,-0.679,100,9001,-0.002,0.001,30.925,-12.339,-2.925,0,0.56
,SPX 18S2350,Jul 2350 Puts,180612,16:00:00,2350,P,180720,0.265,3.12,1.8,1.9,-0.407,1,321,-0.24,0.002,61.494,-15.129,-9.01,0,1.85
,SPX 18S2350D31,JulM 2350 Puts,180612,16:00:00,2350,P,180731,0.246,3.92,2.65,2.75,-0.311,,1682,-0.49,0.003,80.502,-15.459,-13.945,0,-1
,SPX 18T2350,Aug 2350 Puts,180612,16:00:00,2350,P,180817,0.232,6.03,4.1,4.3,-0.303,189,138,-0.731,0.004,117.48,-16.582,-24.877,0,4.2
,SPX 18T2350D31,AugM 2350 Puts,180612,16:00:00,2350,P,180831,0.225,6.66,5.7,6.1,-0.114,,2642,-1.426,0.007,137.145,-17.466,-32.634,0,-1
,SPX 18U2350,Sep 2350 Puts,180612,16:00:00,2350,P,180921,0.218,9.98,8.3,8.6,-0.153,501,1069,-1.762,0.008,188.003,-18.187,-53.245,0,8.4
,SPX 18U2350D28,SepQ 2350 Puts,180612,16:00:00,2350,P,180928,0.217,10.85,9.7,10,-0.092,,8035,-2.205,0.01,203.298,-18.851,-60.632,0,-1
,SPX 18X2350,Dec 2350 Puts,180612,16:00:00,2350,P,181221,0.206,22.95,22.6,23.1,-0.005,1760,308,-5.378,0.018,373.136,-19.177,-168.429,0.004,22.6
,SPX 19M2350,Jan19 2350 Puts,180612,16:00:00,2350,P,190118,0.203,27.26,26.6,27.2,-0.013,,4157,-5.541,0.018,425.933,-18.657,-212.59,0.006,-1
,SPX 19O2350,Mar19 2350 Puts,180612,16:00:00,2350,P,190315,0.203,37.26,36.5,37.2,-0.01,1500,8035,-6.736,0.02,530.66,-18.319,-315.413,0.012,37.5
,SPX 19R2350,Jun19 2350 Puts,180612,16:00:00,2350,P,190621,0.202,53.37,52.1,53,-0.015,2,4940,-8.114,0.021,684.603,-16.768,-509.753,0.024,53.2
,SPX 18R2355,Jun 2355 Puts,180612,16:00:00,2355,P,180615,,0.28,,,,,140,0,0,3.489,-24.547,-0.11,0,-1
