Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,150410,16:00:00,, ,,,,,,,,,1,0,,,,,2102.1
,SPX 15P1730D10,AprW2 1730 Puts,150410,16:00:00,1730,P,150410,,0,,0.05,,,957,0,0,0,0,0,0,-1
,SPX 15P1730,Apr 1730 Puts,150410,16:00:00,1730,P,150417,,0.04,,,,,3038,-0.007,0,1.086,-2.626,-0.045,0,-1
,SPX 15P1730D24,AprW4 1730 Puts,150410,16:00:00,1730,P,150424,,0.05,,0.15,,,7,-0.023,0,1.69,-1.542,-0.103,0,-1
,SPX 15P1730,Apr 1730 Puts,150410,16:00:00,1730,P,150429,,0.08,,,,,3038,-0.005,0,2.831,-1.973,-0.203,0,-1
,SPX 15Q1730D1,MayW1 1730 Puts,150410,16:00:00,1730,P,150501,0.299,0.09,0.1,0.25,,,,-0.061,0.001,3.415,-3.636,-0.266,0,-1
,SPX 15Q1730D8,MayW2 1730 Puts,150410,16:00:00,1730,P,150508,0.275,0.2,0.25,0.35,0.5,,7,-0.142,0.001,7.102,-4.306,-0.682,0,-1
,SPX 15Q1730,May 1730 Puts,150410,16:00:00,1730,P,150515,0.255,0.46,0.2,0.5,-0.217,460,504,-0.296,0.003,14.328,-4.177,-1.642,0,0.5
,SPX 15Q1730,May 1730 Puts,150410,16:00:00,1730,P,150528,0.218,0.42,0.2,0.5,-0.143,460,504,-0.29,0.003,15.829,-3.11,-2.1,0,0.5
,SPX 15R1730,Jun 1730 Puts,150410,16:00:00,1730,P,150619,0.242,2.78,2.2,3.4,0.007,42,46,-1.417,0.01,64.557,-11.079,-12.95,0,2.8
,SPX 15R1730D30,JunQ 1730 Puts,150410,16:00:00,1730,P,150630,0.236,3.88,3.6,4,-0.021,,1,-1.852,0.012,84.788,-11.92,-19.3,0.001,-1
,SPX 15S1730,Jul 1730 Puts,,,1730,P,150717,,5.95,,,,,,-2.609,0.016,117.054,-13.982,-31.077,0.001,
,SPX 15S1730,Jul 1730 Puts,,,1730,P,150730,,5.9,,,,,,-2.66,0.016,124.137,-12.246,-35.012,0.003,
,SPX 15P1735D10,AprW2 1735 Puts,150410,16:00:00,1735,P,150410,,0,,0.05,,,660,0,0,0,0,0,0,-1
,SPX 15P1735,Apr 1735 Puts,150410,16:00:00,1735,P,150417,,0.04,,0.05,,1,2200,-0.007,0,1.11,-2.654,-0.046,0,-1
,SPX 15P1735D24,AprW4 1735 Puts,150410,16:00:00,1735,P,150424,,0.05,0.05,0.15,,,119,-0.025,0,1.757,-1.587,-0.108,0,-1
,SPX 15P1735,Apr 1735 Puts,150410,16:00:00,1735,P,150429,,0.08,,0.05,,1,2200,-0.005,0,2.879,-1.981,-0.207,0,-1
,SPX 15Q1735D1,MayW1 1735 Puts,150410,16:00:00,1735,P,150501,0.295,0.09,0.1,0.25,,,61,-0.065,0.001,3.576,-3.621,-0.28,0,-1
,SPX 15Q1735D8,MayW2 1735 Puts,150410,16:00:00,1735,P,150508,0.274,0.21,0.25,0.4,0.571,,13,-0.151,0.002,7.434,-4.648,-0.717,0,-1
,SPX 15Q1735,May 1735 Puts,150410,16:00:00,1735,P,150515,0.254,0.48,0.2,0.55,-0.208,270,307,-0.313,0.003,14.912,-4.377,-1.719,0,0.55
,SPX 15Q1735,May 1735 Puts,150410,16:00:00,1735,P,150528,0.216,0.44,0.2,0.55,-0.136,270,307,-0.307,0.003,16.51,-3.222,-2.203,0,0.55
,SPX 15R1735,Jun 1735 Puts,,,1735,P,150619,,2.87,,,,,,-1.479,0.01,66.483,-11.238,-13.419,0,
,SPX 15R1735D30,JunQ 1735 Puts,150410,16:00:00,1735,P,150630,0.235,4.01,3.8,4.1,-0.015,,,-1.928,0.013,87.109,-12.275,-19.953,0.001,-1
