Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130201,16:00:00,, ,,,,,,,,,1,0,,,,,1513.2
,SPX 13N1240D1,FebW1 1240 Puts,130201,16:00:00,1240,P,130201,,0,,0.05,,,53,0,0,0,0,0,0,-1
,SPX 13N1240D8,FebW2 1240 Puts,130201,16:00:00,1240,P,130208,,0.08,,0.05,,,1581,-0.004,0,1.751,-4.221,-0.085,0,-1
,SPX 13N1240,Feb 1240 Puts,130201,16:00:00,1240,P,130215,,0.14,,0.1,,2,13133,-0.044,0,3.437,-4.21,-0.23,0,-1
,SPX 13N1240D22,FebW4 1240 Puts,130201,16:00:00,1240,P,130222,,0.3,0.05,0.2,,,,-0.091,0.001,7.486,-5.346,-0.674,0,-1
,SPX 13O1240D1,MarW1 1240 Puts,,,1240,P,130301,,0.33,,,,,,-0.174,0.002,9.199,-4.444,-0.959,0,
,SPX 13O1240,Mar 1240 Puts,130201,16:00:00,1240,P,130315,0.259,0.75,0.4,0.65,-0.307,1,805,-0.421,0.004,19.198,-4.482,-2.631,0,0.5
,SPX 13O1240D28,MarQ 1240 Puts,130201,16:00:00,1240,P,130328,0.251,1.24,0.85,1.45,-0.073,,64,-0.716,0.007,30.707,-6.416,-5.166,0,-1
,SPX 13P1240,Apr 1240 Puts,130201,16:00:00,1240,P,130419,0.235,2.11,1.7,2.45,-0.019,25,510,-1.253,0.012,49.893,-7.387,-10.562,0,2.05
,SPX 13N1245D1,FebW1 1245 Puts,,,1245,P,130201,,0,,,,,,0,0,0,0,0,0,
,SPX 13N1245D8,FebW2 1245 Puts,,,1245,P,130208,,0.08,,,,,,-0.005,0,1.789,-4.242,-0.087,0,
,SPX 13N1245,Feb 1245 Puts,130201,16:00:00,1245,P,130215,,0.14,,0.1,,,1709,-0.048,0.001,3.552,-4.287,-0.238,0,-1
,SPX 13N1245D22,FebW4 1245 Puts,,,1245,P,130222,,0.31,,,,,,-0.097,0.001,7.721,-5.433,-0.698,0,
,SPX 13O1245D1,MarW1 1245 Puts,,,1245,P,130301,,0.34,,,,,,-0.186,0.002,9.577,-4.567,-1.004,0,
,SPX 13O1245,Mar 1245 Puts,130201,16:00:00,1245,P,130315,0.255,0.78,0.4,0.65,-0.321,1,13715,-0.448,0.005,19.972,-4.554,-2.754,0,0.6
,SPX 13N1250D1,FebW1 1250 Puts,130201,16:00:00,1250,P,130201,,0,,0.05,,,1286,0,0,0,0,0,0,-1
,SPX 13N1250D8,FebW2 1250 Puts,130201,16:00:00,1250,P,130208,,0.08,,0.05,,,2014,-0.006,0,1.829,-4.263,-0.089,0,-1
,SPX 13N1250,Feb 1250 Puts,130201,16:00:00,1250,P,130215,,0.15,0.05,0.1,,773,38938,-0.051,0.001,3.674,-4.367,-0.247,0,0.1
,SPX 13N1250D22,FebW4 1250 Puts,130201,16:00:00,1250,P,130222,,0.32,0.05,0.35,-0.375,350,336,-0.103,0.001,7.969,-5.523,-0.723,0,0.15
,SPX 13O1250D1,MarW1 1250 Puts,130201,16:00:00,1250,P,130301,,0.36,0.05,0.6,-0.111,180,100,-0.198,0.002,9.977,-4.695,-1.051,0,0.25
,SPX 13O1250,Mar 1250 Puts,130201,16:00:00,1250,P,130315,0.257,0.81,0.55,0.75,-0.198,7444,80107,-0.476,0.005,20.785,-5.376,-2.885,0,0.7
,SPX 13O1250D28,MarQ 1250 Puts,130201,16:00:00,1250,P,130328,0.247,1.34,1.05,1.6,-0.007,,647,-0.807,0.008,33.157,-7.121,-5.657,0,-1
,SPX 13P1250,Apr 1250 Puts,130201,16:00:00,1250,P,130419,0.23,2.29,1.9,2.6,-0.022,2661,39190,-1.403,0.013,53.682,-7.796,-11.543,0,2.1
,SPX 13Q1250,May 1250 Puts,130201,16:00:00,1250,P,130517,0.22,4.04,3.8,4.2,-0.01,3710,8773,-2.436,0.021,86.015,-8.849,-23.498,0,4
,SPX 13R1250,Jun 1250 Puts,130201,16:00:00,1250,P,130621,0.213,6.77,6.3,7.1,-0.009,2530,42703,-3.835,0.03,129.095,-9.661,-44.325,0,6.9
,SPX 13R1250D28,JunQ 1250 Puts,130201,16:00:00,1250,P,130628,0.213,7.72,6.9,8.4,-0.009,,28,-3.853,0.028,141.242,-10.04,-51.018,0,-1
,SPX 13U1250,Sep 1250 Puts,130201,16:00:00,1250,P,130920,0.207,15.87,15.1,16.3,-0.011,1473,16122,-6.95,0.041,240.323,-10.585,-124.395,0.001,15.8
,SPX 13X1250,Dec 1250 Puts,130201,16:00:00,1250,P,131220,0.205,26.06,24.6,27.1,-0.009,700,34372,-9.302,0.046,337.569,-10.509,-229.42,0.005,25.3
,SPX 14M1250,Jan14 1250 Puts,130201,16:00:00,1250,P,140118,0.203,28.92,26.7,30.4,-0.013,2,12024,-9.784,0.047,363.988,-10.245,-264.498,0.007,28.55
,SPX 13N1255D1,FebW1 1255 Puts,,,1255,P,130201,,0,,,,,,0,0,0,0,0,0,
,SPX 13N1255D8,FebW2 1255 Puts,,,1255,P,130208,,0.08,,,,,,-0.007,0,1.872,-4.287,-0.091,0,
,SPX 13N1255,Feb 1255 Puts,130201,16:00:00,1255,P,130215,,0.15,0.05,0.1,,41,1559,-0.054,0.001,3.803,-4.452,-0.257,0,0.1
,SPX 13N1255D22,FebW4 1255 Puts,,,1255,P,130222,,0.32,,,,,,-0.11,0.001,8.231,-5.618,-0.75,0,
,SPX 13O1255D1,MarW1 1255 Puts,,,1255,P,130301,,0.37,,,,,,-0.212,0.002,10.401,-4.829,-1.102,0,
,SPX 13O1255,Mar 1255 Puts,130201,16:00:00,1255,P,130315,0.25,0.84,0.45,0.75,-0.286,,124,-0.508,0.005,21.642,-4.993,-3.024,0,-1
,SPX 13N1260D1,FebW1 1260 Puts,130201,16:00:00,1260,P,130201,,0,,0.05,,,637,0,0,0,0,0,0,-1
,SPX 13N1260D8,FebW2 1260 Puts,130201,16:00:00,1260,P,130208,,0.08,,0.05,,,77,-0.007,0,1.916,-4.312,-0.093,0,-1
,SPX 13N1260,Feb 1260 Puts,130201,16:00:00,1260,P,130215,,0.15,0.05,0.1,,73,6975,-0.058,0.001,3.94,-4.541,-0.267,0,0.1
,SPX 13N1260D22,FebW4 1260 Puts,130201,16:00:00,1260,P,130222,,0.33,,0.35,0.061,,,-0.118,0.001,8.506,-5.717,-0.778,0,-1
,SPX 13O1260D1,MarW1 1260 Puts,130201,16:00:00,1260,P,130301,,0.38,0.05,0.6,-0.132,,,-0.227,0.003,10.849,-4.97,-1.156,0,-1
,SPX 13O1260,Mar 1260 Puts,130201,16:00:00,1260,P,130315,0.248,0.87,0.5,0.8,-0.253,1542,3466,-0.541,0.006,22.544,-5.321,-3.172,0,0.75
,SPX 13O1260D28,MarQ 1260 Puts,130201,16:00:00,1260,P,130328,0.241,1.46,1.05,1.75,-0.041,62,62,-0.911,0.009,35.849,-7.385,-6.207,0,1.3
,SPX 13P1260,Apr 1260 Puts,130201,16:00:00,1260,P,130419,0.226,2.49,2.1,2.8,-0.016,305,890,-1.573,0.015,57.799,-8.303,-12.632,0,2.5
,SPX 13N1265D1,FebW1 1265 Puts,,,1265,P,130201,,0,,,,,,0,0,0,0,0,0,
,SPX 13N1265D8,FebW2 1265 Puts,,,1265,P,130208,,0.09,,,,,,-0.008,0,1.963,-4.34,-0.096,0,
,SPX 13N1265,Feb 1265 Puts,130201,16:00:00,1265,P,130215,,0.16,0.1,0.15,,1,3845,-0.062,0.001,4.085,-4.635,-0.278,0,0.1
,SPX 13N1265D22,FebW4 1265 Puts,,,1265,P,130222,,0.34,,,,,,-0.126,0.001,8.797,-5.821,-0.808,0,
,SPX 13O1265D1,MarW1 1265 Puts,,,1265,P,130301,,0.4,,,,,,-0.243,0.003,11.325,-5.118,-1.214,0,
,SPX 13O1265,Mar 1265 Puts,130201,16:00:00,1265,P,130315,0.248,0.91,0.65,0.85,-0.176,,46,-0.577,0.006,23.496,-5.929,-3.329,0,-1
,SPX 13O1265D28,MarQ 1265 Puts,130201,16:00:00,1265,P,130328,0.237,1.52,1.1,1.8,-0.046,,,-0.969,0.01,37.294,-7.524,-6.507,0,-1
,SPX 13N1270D1,FebW1 1270 Puts,130201,16:00:00,1270,P,130201,,0,,0.05,,,920,0,0,0,0,0,0,-1
,SPX 13N1270D8,FebW2 1270 Puts,130201,16:00:00,1270,P,130208,,0.09,,0.05,,,1822,-0.009,0,2.012,-4.369,-0.098,0,-1
,SPX 13N1270,Feb 1270 Puts,130201,16:00:00,1270,P,130215,,0.16,0.1,0.2,,21,6780,-0.067,0.001,4.238,-4.734,-0.29,0,0.1
,SPX 13N1270D22,FebW4 1270 Puts,130201,16:00:00,1270,P,130222,,0.35,0.05,0.4,-0.343,,,-0.134,0.002,9.105,-5.93,-0.84,0,-1
,SPX 13O1270D1,MarW1 1270 Puts,130201,16:00:00,1270,P,130301,0.25,0.42,0.1,0.35,-0.476,,,-0.26,0.003,11.83,-3.112,-1.276,0,-1
,SPX 13O1270,Mar 1270 Puts,130201,16:00:00,1270,P,130315,0.241,0.95,0.55,0.85,-0.263,27,4207,-0.616,0.007,24.498,-5.583,-3.496,0,0.7
,SPX 13O1270D28,MarQ 1270 Puts,130201,16:00:00,1270,P,130328,0.236,1.58,1.2,1.9,-0.019,,10,-1.031,0.011,38.81,-7.893,-6.825,0,-1
,SPX 13P1270,Apr 1270 Puts,130201,16:00:00,1270,P,130419,0.222,2.71,2.2,3.2,-0.004,25,12,-1.766,0.017,62.269,-8.845,-13.844,0,2.65
,SPX 13B1275D1,FebW1 1275 Calls,130201,16:00:00,1275,C,130201,,238.11,236,240.1,0,,33,99.994,0,0,0.03,3.491,1,-1
,SPX 13B1275D8,FebW2 1275 Calls,130201,16:00:00,1275,C,130208,,237.56,235.6,237.9,-0.003,,,99.944,0,1.714,-3.513,27.844,1,-1
,SPX 13B1275,Feb 1275 Calls,130201,16:00:00,1275,C,130215,,237.14,234.6,237.2,-0.005,,5,99.859,0.001,4.587,-5.092,48.553,1,-1
,SPX 13B1275D22,FebW4 1275 Calls,130201,16:00:00,1275,C,130222,,236.73,234.1,236.4,-0.006,,,99.73,0.002,11.239,-7.524,75.722,1,-1
,SPX 13C1275D1,MarW1 1275 Calls,130201,16:00:00,1275,C,130301,,237.64,233.7,236,-0.012,,,99.678,0.003,32.146,-18.359,97.014,1,-1
,SPX 13C1275,Mar 1275 Calls,130201,16:00:00,1275,C,130315,,234.56,232.8,235.5,-0.002,,331,99.682,0.002,1.915,-0.44,146.408,1,-1
,SPX 13C1275D28,MarQ 1275 Calls,130201,16:00:00,1275,C,130328,,233.5,232.3,235.8,0.002,,10,99.352,0.007,8.809,-1.41,194.263,1,-1
,SPX 13D1275,Apr 1275 Calls,130201,16:00:00,1275,C,130419,,232.05,233.1,236,0.011,,,98.764,0.014,22.202,-2.501,264.772,1,-1
,SPX 13E1275,May 1275 Calls,130201,16:00:00,1275,C,130517,,230.29,232.2,235.1,0.015,,,97.899,0.022,42.729,-3.399,356.647,1,-1
,SPX 13F1275,Jun 1275 Calls,130201,16:00:00,1275,C,130621,,240.61,233.2,236.3,-0.024,,5187,96.141,0.023,187.132,-16.382,413.665,1,-1
,SPX 13F1275D28,JunQ 1275 Calls,130201,16:00:00,1275,C,130628,,228.71,232.4,237.2,0.027,,,96.099,0.035,92.987,-5.264,487.216,1,-1
,SPX 13I1275,Sep 1275 Calls,130201,16:00:00,1275,C,130920,,241.97,236.3,239.8,-0.016,,1,92.242,0.038,284.382,-13.797,644.235,0.997,-1
,SPX 13L1275,Dec 1275 Calls,130201,16:00:00,1275,C,131220,,243.85,240.1,244,-0.007,,5727,88.381,0.05,369.868,-12.402,855.25,0.989,-1
,SPX 14A1275,Jan14 1275 Calls,130201,16:00:00,1275,C,140118,,244.84,241.4,245.4,-0.006,,,87.579,0.051,395.876,-12.141,917.905,0.985,-1
,SPX 13N1275D1,FebW1 1275 Puts,130201,16:00:00,1275,P,130201,,0,,0.05,,,12962,0,0,0,0,0,0,-1
,SPX 13N1275D8,FebW2 1275 Puts,130201,16:00:00,1275,P,130208,,0.09,,0.05,,,6064,-0.01,0,2.064,-4.401,-0.101,0,-1
,SPX 13N1275,Feb 1275 Puts,130201,16:00:00,1275,P,130215,,0.17,0.1,0.15,,92,51745,-0.072,0.001,4.402,-4.838,-0.302,0,0.1
,SPX 13N1275D22,FebW4 1275 Puts,130201,16:00:00,1275,P,130222,,0.36,0.05,0.4,-0.361,,1556,-0.144,0.002,9.43,-6.045,-0.874,0,-1
,SPX 13O1275D1,MarW1 1275 Puts,130201,16:00:00,1275,P,130301,0.252,0.43,0.15,0.4,-0.349,,100,-0.279,0.003,12.366,-3.786,-1.342,0,-1
,SPX 13O1275,Mar 1275 Puts,130201,16:00:00,1275,P,130315,0.237,0.99,0.55,0.9,-0.263,4794,39700,-0.658,0.007,25.556,-5.755,-3.674,0,0.85
,SPX 13O1275D28,MarQ 1275 Puts,130201,16:00:00,1275,P,130328,0.233,1.65,1.25,2,-0.012,,322,-1.098,0.012,40.4,-8.201,-7.162,0,-1
,SPX 13P1275,Apr 1275 Puts,130201,16:00:00,1275,P,130419,0.219,2.83,2.3,3.3,-0.014,302,7216,-1.873,0.019,64.647,-9.012,-14.5,0,2.6
,SPX 13Q1275,May 1275 Puts,130201,16:00:00,1275,P,130517,0.211,4.97,4.5,5.5,0.006,,1458,-3.169,0.028,101.758,-10.182,-29.104,0,-1
,SPX 13R1275,Jun 1275 Puts,130201,16:00:00,1275,P,130621,0.206,8.21,7.7,8.9,0.01,56,34083,-4.851,0.039,149.495,-10.926,-53.854,0,8
,SPX 13R1275D28,JunQ 1275 Puts,130201,16:00:00,1275,P,130628,0.203,9.18,8.5,9.2,-0.036,,13,-4.823,0.037,161.495,-10.827,-61.046,0,-1
,SPX 13U1275,Sep 1275 Puts,130201,16:00:00,1275,P,130920,0.201,18.48,17.7,19.5,0.006,2,9351,-8.255,0.048,266.4,-11.489,-144.516,0.003,18.5
,SPX 13X1275,Dec 1275 Puts,130201,16:00:00,1275,P,131220,0.199,29.61,28.2,30.7,-0.005,300,12070,-10.789,0.054,365.434,-11.06,-259.783,0.011,29.5
,SPX 14M1275,Jan14 1275 Puts,130201,16:00:00,1275,P,140118,0.198,32.68,30.5,34.3,-0.009,2,1004,-11.302,0.055,392.143,-10.78,-297.879,0.015,32.35
,SPX 13B1280D1,FebW1 1280 Calls,130201,16:00:00,1280,C,130201,,233.11,231,235.1,0,,29,99.994,0,0,0.03,3.504,1,-1
,SPX 13B1280D8,FebW2 1280 Calls,130201,16:00:00,1280,C,130208,,232.56,230.6,232.9,-0.003,,,99.943,0,1.761,-3.544,27.951,1,-1
,SPX 13B1280,Feb 1280 Calls,130201,16:00:00,1280,C,130215,,232.15,229.6,232.2,-0.005,,,99.855,0.001,4.748,-5.182,48.732,1,-1
,SPX 13B1280D22,FebW4 1280 Calls,130201,16:00:00,1280,C,130222,,231.74,229.1,231.4,-0.006,,25,99.72,0.002,11.597,-7.635,75.984,1,-1
,SPX 13C1280D1,MarW1 1280 Calls,130201,16:00:00,1280,C,130301,,232.66,228.7,231,-0.012,,,99.661,0.003,32.778,-18.395,97.312,1,-1
,SPX 13C1280,Mar 1280 Calls,130201,16:00:00,1280,C,130315,,229.56,227.9,230.5,-0.002,,22,99.669,0.003,2.226,-0.495,146.948,1,-1
,SPX 13C1280D28,MarQ 1280 Calls,130201,16:00:00,1280,C,130328,,228.52,227.4,230.9,0.003,,,99.31,0.008,9.768,-1.541,194.881,1,-1
,SPX 13D1280,Apr 1280 Calls,130201,16:00:00,1280,C,130419,,227.1,228.3,231.1,0.011,,,98.679,0.015,24.101,-2.683,265.43,1,-1
,SPX 13N1280D1,FebW1 1280 Puts,130201,16:00:00,1280,P,130201,,0,,0.05,,,4125,0,0,0,0,0,0,-1
,SPX 13N1280D8,FebW2 1280 Puts,130201,16:00:00,1280,P,130208,,0.09,,0.05,,,3509,-0.012,0,2.118,-4.435,-0.104,0,-1
,SPX 13N1280,Feb 1280 Puts,130201,16:00:00,1280,P,130215,,0.17,0.1,0.15,,62,7550,-0.077,0.001,4.576,-4.949,-0.315,0,0.1
,SPX 13N1280D22,FebW4 1280 Puts,130201,16:00:00,1280,P,130222,,0.37,0.05,0.45,-0.324,,60,-0.154,0.002,9.775,-6.165,-0.911,0,-1
,SPX 13O1280D1,MarW1 1280 Puts,130201,16:00:00,1280,P,130301,,0.45,0.15,0.7,-0.044,,,-0.3,0.004,12.936,-5.607,-1.413,0,-1
,SPX 13O1280,Mar 1280 Puts,130201,16:00:00,1280,P,130315,0.235,1.04,0.6,0.95,-0.25,1,178,-0.704,0.008,26.673,-6.072,-3.863,0,0.9
,SPX 13O1280D28,MarQ 1280 Puts,130201,16:00:00,1280,P,130328,0.231,1.73,1.35,2.05,-0.017,,7,-1.169,0.013,42.069,-8.442,-7.52,0,-1
,SPX 13P1280,Apr 1280 Puts,130201,16:00:00,1280,P,130419,0.217,2.96,2.5,3.4,-0.003,,1804,-1.986,0.02,67.124,-9.342,-15.193,0,-1
,SPX 13B1285D1,FebW1 1285 Calls,,,1285,C,130201,,228.11,,,,,,99.994,0,0,0.03,3.518,1,
,SPX 13B1285D8,FebW2 1285 Calls,,,1285,C,130208,,227.56,,,,,,99.942,0,1.811,-3.576,28.058,1,
,SPX 13B1285,Feb 1285 Calls,130201,16:00:00,1285,C,130215,,227.15,224.6,227.2,-0.006,,,99.85,0.001,4.919,-5.277,48.911,1,-1
,SPX 13B1285D22,FebW4 1285 Calls,,,1285,C,130222,,226.75,,,,,,99.709,0.002,11.976,-7.751,76.244,1,
,SPX 13C1285D1,MarW1 1285 Calls,,,1285,C,130301,,227.68,,,,,,99.642,0.003,33.437,-18.434,97.606,1,
