Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,140529,16:00:00,, ,,,,,,,,,1,0,,,,,1920
,SPX 14Q1595D30,MayW5 1595 Puts,140529,16:00:00,1595,P,140530,,0.27,,0.05,,,1312,0,0,2.346,-26.626,-0.062,0,-1
,SPX 14R1595D6,JunW1 1595 Puts,140529,16:00:00,1595,P,140606,,0.1,,0.1,,1001,321,-0.012,0,2.454,-4.762,-0.126,0,0.05
,SPX 14R1595D13,JunW2 1595 Puts,140529,16:00:00,1595,P,140613,,0.03,0.05,0.2,,,35,-0.015,0,1.24,-0.948,-0.076,0,-1
,SPX 14R1595,Jun 1595 Puts,140529,16:00:00,1595,P,140620,,0.19,0.05,0.3,-0.053,,2365,-0.086,0.001,6.201,-3.8,-0.525,0,-1
,SPX 14R1595D27,JunW4 1595 Puts,140529,16:00:00,1595,P,140627,0.264,0.29,0.2,0.45,0.138,,12,-0.155,0.001,9.776,-4.425,-1.004,0,-1
,SPX 14R1595D30,JunQ 1595 Puts,,,1595,P,140630,,0.34,,,,,,-0.187,0.002,11.225,-4.088,-1.224,0,
,SPX 14S1595,Jul 1595 Puts,140529,16:00:00,1595,P,140718,0.223,0.79,0.45,0.9,-0.139,,6,-0.511,0.005,24.917,-4.86,-3.666,0,-1
,SPX 14T1595,Aug 1595 Puts,,,1595,P,140815,,2.23,,,,,,-1.344,0.011,59.778,-8.072,-12.495,0,
,SPX 14U1595,Sep 1595 Puts,,,1595,P,140919,,5.31,,,,,,-2.526,0.017,117.129,-10.735,-33.458,0,
,SPX 14U1595D30,SepQ 1595 Puts,,,1595,P,140930,,6.08,,,,,,-2.939,0.02,132.188,-10.708,-40.576,0,
,SPX 14X1595,Dec 1595 Puts,,,1595,P,141219,,15.54,,,,,,-5.503,0.029,260.809,-12.73,-120.706,0.005,
,SPX 15M1595,Jan15 1595 Puts,,,1595,P,150117,,18.97,,,,,,-6.039,0.03,301.745,-12.74,-155.197,0.008,
,SPX 15O1595,Mar15 1595 Puts,,,1595,P,150319,,27.6,,,,,,-7.719,0.035,387.661,-12.905,-241.968,0.017,
,SPX 14Q1600D30,MayW5 1600 Puts,140529,16:00:00,1600,P,140530,,0.27,,0.05,,,19812,0,0,2.357,-26.33,-0.063,0,-1
,SPX 14R1600D6,JunW1 1600 Puts,140529,16:00:00,1600,P,140606,,0.1,0.05,0.1,,142,937,-0.013,0,2.506,-4.797,-0.129,0,0.1
