Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,170816,16:00:00,, ,,,,,,,,,1,0,,,,,2468.1
,SPX 17T2075,Aug 2075 Puts,170816,16:00:00,2075,P,170818,,0.12,,0.05,,,536,0,0,1.413,-11.45,-0.034,0,-1
,SPX 17T2075D25,AugW4 2075 Puts,170816,16:00:00,2075,P,170825,,0.15,0.1,0.2,,,560,-0.028,0,3.923,-6.379,-0.216,0,-1
,SPX 17T2075D31,AugM 2075 Puts,170816,16:00:00,2075,P,170831,0.33,0.21,0.25,0.35,0.429,,479,-0.073,0.001,6.233,-7.562,-0.445,0,-1
,SPX 17U2075D1,SepW1 2075 Puts,170816,16:00:00,2075,P,170901,0.325,0.37,0.3,0.4,-0.054,,68,-0.101,0.001,9.673,-8.143,-0.752,0,-1
,SPX 17U2075D8,SepW2 2075 Puts,170816,16:00:00,2075,P,170908,0.298,0.65,0.65,0.75,0.077,,64,-0.19,0.001,16.95,-10.451,-1.656,0,-1
,SPX 17U2075,Sep 2075 Puts,170816,16:00:00,2075,P,170915,0.282,1.06,1,1.1,-0.009,1050,602,-0.319,0.002,26.399,-11.735,-3.045,0,1
,SPX 17U2075D22,SepW4 2075 Puts,170816,16:00:00,2075,P,170922,0.261,1.22,1.3,1.45,0.131,,166,-0.457,0.003,32.648,-11.581,-4.306,0,-1
,SPX 17U2075D29,SepQ 2075 Puts,170816,16:00:00,2075,P,170929,0.248,1.57,1.65,1.8,0.102,,12258,-0.604,0.004,41.74,-11.718,-6.173,0,-1
,SPX 17V2075,Oct 2075 Puts,170816,16:00:00,2075,P,171020,0.231,3.23,3.3,3.5,0.05,2,1054,-1.148,0.007,77.643,-13.729,-15.152,0,3.2
,SPX 17V2075D31,OctM 2075 Puts,170816,16:00:00,2075,P,171031,0.224,3.96,4.4,4.6,0.136,,512,-1.573,0.01,94.85,-14.325,-20.716,0,-1
,SPX 17W2075,Nov 2075 Puts,170816,16:00:00,2075,P,171117,0.218,5.92,6.1,6.4,0.054,3,11,-2.139,0.012,129.979,-15.131,-33.12,0,6
,SPX 17X2075,Dec 2075 Puts,170816,16:00:00,2075,P,171215,0.209,9.19,9,9.5,0.008,600,132,-3.054,0.016,185.522,-15.452,-57.835,0,9.4
,SPX 17X2075D29,DecQ 2075 Puts,170816,16:00:00,2075,P,171229,0.206,10.63,10.9,11.1,0.035,,1125,-3.516,0.017,210.839,-15.527,-71.386,0,-1
,SPX 18M2075,Jan18 2075 Puts,170816,16:00:00,2075,P,180119,0.202,12.8,13,13.7,0.042,349,2224,-4.212,0.02,246.052,-15.363,-92.126,0,13.11
,SPX 18O2075,Mar18 2075 Puts,170816,16:00:00,2075,P,180316,0.198,21.28,20.8,21.9,0.003,,673,-5.471,0.02,355.411,-15.502,-170.329,0,-1
,SPX 18R2075,Jun18 2075 Puts,170816,16:00:00,2075,P,180615,0.193,34.25,33.7,34.2,-0.009,,,-7.107,0.023,503.779,-14.574,-317.438,0.001,-1
,SPX 18X2075,Dec18 2075 Puts,170816,16:00:00,2075,P,181221,0.187,58.89,57.9,58.7,-0.01,,185,-9.904,0.027,748.522,-12.14,-676.744,0.009,-1
,SPX 17T2080,Aug 2080 Puts,170816,16:00:00,2080,P,170818,,0.12,,0.05,,,156,0,0,1.428,-11.445,-0.035,0,-1
,SPX 17T2080D25,AugW4 2080 Puts,170816,16:00:00,2080,P,170825,,0.16,0.1,0.2,,,84,-0.029,0,4.005,-6.446,-0.221,0,-1
,SPX 17T2080D31,AugM 2080 Puts,170816,16:00:00,2080,P,170831,0.325,0.21,0.25,0.35,0.429,,245,-0.077,0.001,6.408,-7.534,-0.459,0,-1
,SPX 17U2080D1,SepW1 2080 Puts,170816,16:00:00,2080,P,170901,0.325,0.38,0.3,0.45,0,,21,-0.106,0.001,9.904,-8.728,-0.772,0,-1
,SPX 17U2080D8,SepW2 2080 Puts,170816,16:00:00,2080,P,170908,0.295,0.66,0.65,0.75,0.061,,155,-0.198,0.001,17.355,-10.492,-1.701,0,-1
,SPX 17U2080,Sep 2080 Puts,170816,16:00:00,2080,P,170915,0.279,1.08,1,1.1,-0.009,954,275,-0.332,0.002,27.013,-11.901,-3.127,0,1.55
,SPX 17U2080D22,SepW4 2080 Puts,170816,16:00:00,2080,P,170922,0.258,1.25,1.3,1.5,0.12,,36,-0.476,0.003,33.491,-11.662,-4.436,0,-1
,SPX 17V2080,Oct 2080 Puts,170816,16:00:00,2080,P,171020,0.23,3.31,3.4,3.6,0.057,,85,-1.19,0.007,79.397,-14.059,-15.568,0,-1
,SPX 17W2080,Nov 2080 Puts,170816,16:00:00,2080,P,171117,0.217,6.06,6.3,6.5,0.056,,,-2.212,0.012,132.696,-15.346,-33.991,0,-1
,SPX 18X2080,Dec18 2080 Puts,,,2080,P,181221,,59.63,,,,,,-10.066,0.027,754.366,-12.288,-685.294,0.01,
,SPX 17T2085,Aug 2085 Puts,170816,16:00:00,2085,P,170818,,0.12,,0.05,,,56,0,0,1.444,-11.44,-0.035,0,-1
,SPX 17T2085D25,AugW4 2085 Puts,,,2085,P,170825,,0.16,,,,,,-0.031,0,4.091,-6.514,-0.226,0,
,SPX 17U2085D1,SepW1 2085 Puts,,,2085,P,170901,,0.38,,,,,,-0.111,0.001,10.145,-8.756,-0.793,0,
