Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,150114,16:00:00,, ,,,,,,,,,1,0,,,,,2011.3
,SPX 15M1645,Jan 1645 Puts,150114,16:00:00,1645,P,150116,,0,,0.05,,,8493,0,0,0.001,-0.001,0,0,-1
,SPX 15M1645D23,JanW4 1645 Puts,150114,16:00:00,1645,P,150123,0.47,0.06,0.15,0.3,,106,204,-0.061,0.001,1.726,-8.695,-0.089,0,0.2
,SPX 15M1645D30,JanW5 1645 Puts,150114,16:00:00,1645,P,150130,0.414,0.5,0.6,0.8,0.4,,35,-0.341,0.003,10.1,-14.415,-0.818,0,-1
,SPX 15N1645D6,FebW1 1645 Puts,150114,16:00:00,1645,P,150206,0.385,1.28,1.25,1.55,0.094,,,-0.727,0.006,22.411,-18.351,-2.396,0,-1
,SPX 15N1645D13,FebW2 1645 Puts,150114,16:00:00,1645,P,150213,0.364,2.2,2.05,2.4,0.009,,20,-1.07,0.008,35.738,-20.559,-4.648,0,-1
,SPX 15N1645,Feb 1645 Puts,150114,16:00:00,1645,P,150220,0.349,2.9,2.4,3.4,0,,198,-1.303,0.009,46.054,-21.305,-6.79,0,-1
,SPX 15N1645,Feb 1645 Puts,150114,16:00:00,1645,P,150226,0.323,2.89,2.4,3.4,0.003,,198,-1.305,0.009,49.62,-18.33,-7.881,0,-1
,SPX 15O1645,Mar 1645 Puts,150114,16:00:00,1645,P,150320,0.314,7.16,6.2,7.8,-0.022,,1,-2.662,0.015,100.247,-23.737,-22.414,0.002,-1
,SPX 15M1650,Jan 1650 Puts,150114,16:00:00,1650,P,150116,,0,,,,5,66393,0,0,0.001,-0.001,0,0,-1
,SPX 15M1650D23,JanW4 1650 Puts,150114,16:00:00,1650,P,150123,0.47,0.07,0.2,0.3,,199,1326,-0.065,0.001,1.831,-9.674,-0.095,0,0.25
,SPX 15M1650D30,JanW5 1650 Puts,150114,16:00:00,1650,P,150130,0.412,0.52,0.65,0.85,0.442,,2522,-0.361,0.003,10.532,-15.248,-0.858,0,-1
,SPX 15N1650D6,FebW1 1650 Puts,150114,16:00:00,1650,P,150206,0.381,1.33,1.3,1.6,0.09,2,576,-0.764,0.006,23.199,-18.736,-2.495,0,1.55
,SPX 15N1650D13,FebW2 1650 Puts,150114,16:00:00,1650,P,150213,0.363,2.27,2.15,2.5,0.031,2,593,-1.118,0.008,36.814,-21.432,-4.816,0,2.55
,SPX 15N1650,Feb 1650 Puts,150114,16:00:00,1650,P,150220,0.347,2.99,2.5,3.5,0.003,111,12217,-1.358,0.009,47.333,-21.748,-7.019,0,3
,SPX 15N1650,Feb 1650 Puts,150114,16:00:00,1650,P,150226,0.321,2.98,2.5,3.5,0.007,111,12217,-1.361,0.009,51.002,-18.835,-8.148,0,3
,SPX 15O1650,Mar 1650 Puts,150114,16:00:00,1650,P,150320,0.311,7.35,6.3,8,-0.029,15,27892,-2.757,0.016,102.433,-23.984,-23.039,0.002,7
,SPX 15O1650D31,MarQ 1650 Puts,150114,16:00:00,1650,P,150331,0.301,9.07,8.6,9.4,-0.008,,715,-3.245,0.018,123.725,-23.983,-31.361,0.004,-1
,SPX 15P1650,Apr 1650 Puts,150114,16:00:00,1650,P,150417,0.293,11.95,10.7,12.8,-0.017,,215,-3.987,0.02,154.827,-24.015,-45.25,0.008,-1
,SPX 15P1650,Apr 1650 Puts,150114,16:00:00,1650,P,150429,0.275,11.96,10.7,12.8,-0.018,,215,-4.003,0.02,164.67,-21.234,-51.134,0.012,-1
,SPX 15R1650,Jun 1650 Puts,150114,16:00:00,1650,P,150619,0.272,22.79,21.9,23.4,-0.004,600,17255,-6.326,0.027,262.429,-22.654,-112.231,0.033,23.6
,SPX 15R1650D30,JunQ 1650 Puts,150114,16:00:00,1650,P,150630,0.269,24.98,23.8,25.5,-0.013,,1001,-6.28,0.026,281.799,-22.304,-127.421,0.038,-1
,SPX 15U1650,Sep 1650 Puts,150114,16:00:00,1650,P,150918,0.257,38.72,37.2,39.1,-0.015,,4275,-8.318,0.029,395.514,-20.195,-238.022,0.073,-1
,SPX 15X1650,Dec 1650 Puts,150114,16:00:00,1650,P,151218,0.249,53.69,50.3,54.6,-0.023,,22363,-9.508,0.031,506.368,-18.019,-383.994,0.109,-1
,SPX 16M1650,Jan16 1650 Puts,150114,16:00:00,1650,P,160115,0.246,57.21,53.5,59.1,-0.016,,1151,-9.961,0.031,535.807,-17.334,-429.756,0.119,-1
,SPX 15M1655,Jan 1655 Puts,150114,16:00:00,1655,P,150116,,0,,0.05,,,2513,0,0,0.001,-0.002,0,0,-1
,SPX 15M1655D23,JanW4 1655 Puts,150114,16:00:00,1655,P,150123,0.463,0.07,0.15,0.35,,56,206,-0.07,0.001,1.943,-9.654,-0.101,0,0.2
,SPX 15M1655D30,JanW5 1655 Puts,150114,16:00:00,1655,P,150130,0.407,0.55,0.65,0.85,0.364,,,-0.382,0.004,10.986,-15.203,-0.901,0,-1
,SPX 15N1655D6,FebW1 1655 Puts,150114,16:00:00,1655,P,150206,0.378,1.38,1.35,1.6,0.072,,2,-0.802,0.007,24.017,-19.002,-2.598,0,-1
,SPX 15N1655D13,FebW2 1655 Puts,150114,16:00:00,1655,P,150213,0.359,2.35,2.2,2.55,0.013,,,-1.168,0.009,37.926,-21.655,-4.99,0,-1
,SPX 15N1655,Feb 1655 Puts,150114,16:00:00,1655,P,150220,0.343,3.08,2.5,3.6,-0.01,,1419,-1.416,0.01,48.652,-22.067,-7.257,0,-1
,SPX 15N1655,Feb 1655 Puts,150114,16:00:00,1655,P,150226,0.318,3.08,2.5,3.6,-0.01,,1419,-1.419,0.01,52.427,-18.978,-8.425,0,-1
,SPX 15O1655,Mar 1655 Puts,150114,16:00:00,1655,P,150320,0.309,7.54,6.5,8.2,-0.025,,,-2.855,0.016,104.667,-24.36,-23.684,0.002,-1
,SPX 15M1660,Jan 1660 Puts,150114,16:00:00,1660,P,150116,,0,,,,,12831,0,0,0.001,-0.002,0,0,-1
,SPX 15M1660D23,JanW4 1660 Puts,150114,16:00:00,1660,P,150123,0.457,0.08,0.15,0.35,,7,127,-0.076,0.001,2.062,-9.634,-0.108,0,-1
,SPX 15M1660D30,JanW5 1660 Puts,150114,16:00:00,1660,P,150130,0.405,0.57,0.7,0.9,0.404,,44,-0.405,0.004,11.461,-16.085,-0.945,0,-1
,SPX 15N1660D6,FebW1 1660 Puts,150114,16:00:00,1660,P,150206,0.375,1.43,1.4,1.7,0.084,,1,-0.843,0.007,24.867,-19.668,-2.707,0,-1
,SPX 15N1660D13,FebW2 1660 Puts,150114,16:00:00,1660,P,150213,0.357,2.43,2.3,2.65,0.016,,51,-1.221,0.009,39.076,-22.157,-5.172,0,-1
