Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130118,16:00:00,, ,,,,,,,,,1,0,,,,,1485.9
,SPX 13M1225,Jan 1225 Puts,130118,16:00:00,1225,P,130118,,0,,,,,56568,0,0,0,0,0,,-1
,SPX 13M1225D25,JanW4 1225 Puts,130118,16:00:00,1225,P,130125,,0.04,,0.05,,,545,-0.005,0,1.054,-2.244,-0.048,0,-1
,SPX 13N1225D1,FebW1 1225 Puts,130118,16:00:00,1225,P,130201,,0.18,0.05,0.1,,,3,-0.04,0,4.418,-4.976,-0.315,0,-1
,SPX 13N1225D8,FebW2 1225 Puts,130118,16:00:00,1225,P,130208,,0.21,0.05,0.4,0.095,,291,-0.095,0.001,5.923,-3.93,-0.517,0,-1
,SPX 13N1225,Feb 1225 Puts,130118,16:00:00,1225,P,130215,0.283,0.36,0.2,0.3,-0.306,2805,23713,-0.173,0.002,9.734,-3.598,-1.01,0,0.3
,SPX 13N1225D22,FebW4 1225 Puts,130118,16:00:00,1225,P,130222,0.264,0.44,0.2,0.6,-0.091,,,-0.277,0.003,12.708,-4.171,-1.527,0,-1
,SPX 13O1225,Mar 1225 Puts,130118,16:00:00,1225,P,130315,0.241,1.07,1,1.05,-0.037,100,35362,-0.812,0.009,28.476,-5.836,-4.728,0,1.05
,SPX 13O1225D28,MarQ 1225 Puts,130118,16:00:00,1225,P,130328,0.232,1.68,1.35,1.95,-0.006,25,590,-1.296,0.014,42.024,-6.798,-8.266,0,2.05
,SPX 13P1225,Apr 1225 Puts,130118,16:00:00,1225,P,130419,0.227,3.06,2.5,3.6,-0.003,,10074,-2.117,0.02,67.709,-8.341,-16.524,0,-1
,SPX 13R1225,Jun 1225 Puts,130118,16:00:00,1225,P,130621,0.218,8.48,7.8,9.1,-0.004,,11736,-4.788,0.035,148.04,-10.376,-55.561,0.002,-1
,SPX 13R1225D28,JunQ 1225 Puts,130118,16:00:00,1225,P,130628,0.217,9.37,8.5,10,-0.007,3,12,-4.887,0.035,158.809,-10.516,-62.249,0.002,10.3
,SPX 13U1225,Sep 1225 Puts,130118,16:00:00,1225,P,130920,0.216,19.13,18.1,19.9,-0.004,97,2076,-8.003,0.045,260.334,-11.333,-144.424,0.011,20.3
,SPX 13X1225,Dec 1225 Puts,130118,16:00:00,1225,P,131220,0.216,30.49,28.8,31.5,-0.011,,15026,-10.457,0.049,354.664,-11.146,-255.369,0.028,-1
,SPX 14M1225,Jan14 1225 Puts,130118,16:00:00,1225,P,140118,0.214,33.62,31.6,34.6,-0.015,,1,-10.918,0.05,380.069,-10.862,-291.824,0.034,-1
,SPX 13M1230,Jan 1230 Puts,130118,16:00:00,1230,P,130118,,0,,,,,16670,0,0,0,0,0,,-1
,SPX 13M1230D25,JanW4 1230 Puts,130118,16:00:00,1230,P,130125,,0.04,,0.05,,,4756,-0.006,0,1.082,-2.265,-0.05,0,-1
,SPX 13N1230D1,FebW1 1230 Puts,130118,16:00:00,1230,P,130201,,0.19,0.05,0.1,,,4,-0.043,0.001,4.547,-5.037,-0.325,0,-1
,SPX 13N1230D8,FebW2 1230 Puts,130118,16:00:00,1230,P,130208,,0.22,0.05,0.4,0.045,,160,-0.102,0.001,6.156,-4.025,-0.539,0,-1
,SPX 13N1230,Feb 1230 Puts,130118,16:00:00,1230,P,130215,0.281,0.37,0.1,0.45,-0.243,,2148,-0.185,0.002,10.118,-3.967,-1.056,0,-1
,SPX 13N1230D22,FebW4 1230 Puts,130118,16:00:00,1230,P,130222,0.263,0.46,0.2,0.7,-0.022,,,-0.296,0.003,13.281,-4.569,-1.606,0,-1
,SPX 13O1230,Mar 1230 Puts,130118,16:00:00,1230,P,130315,0.235,1.13,0.8,1.2,-0.115,,12919,-0.868,0.01,29.81,-5.673,-4.99,0,-1
,SPX 13O1230D28,MarQ 1230 Puts,130118,16:00:00,1230,P,130328,0.23,1.77,1.45,2.05,-0.011,,36,-1.381,0.015,43.92,-7.042,-8.717,0,-1
