Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,170511,16:00:00,, ,,,,,,,,,1,0,,,,,2394.5
,SPX 17Q2035D12,MayW2 2035 Puts,170511,16:00:00,2035,P,170512,,1.64,,0.05,,,492,0,0,9.237,-153.841,-0.295,0,-1
,SPX 17Q2035,May 2035 Puts,170511,16:00:00,2035,P,170519,,2.87,0.1,0.15,,5,1,0,0,26.001,-91.622,-1.781,0,0.2
,SPX 17Q2035D26,MayW4 2035 Puts,170511,16:00:00,2035,P,170526,0.323,1.01,0.35,0.45,-0.604,,384,-0.027,0.001,19.285,-9.51,-1.635,0,-1
,SPX 17Q2035D31,MayM 2035 Puts,170511,16:00:00,2035,P,170531,0.285,2.37,0.4,0.5,-0.81,,61,0,0,37.672,-8.134,-4.065,0,-1
,SPX 17R2035D2,JunW1 2035 Puts,170511,16:00:00,2035,P,170602,0.28,1.5,0.5,0.6,-0.633,,87,-0.035,0.001,29.816,-8.863,-3.174,0,-1
,SPX 17R2035D9,JunW2 2035 Puts,170511,16:00:00,2035,P,170609,0.254,1.12,0.65,0.8,-0.348,,273,-0.208,0.002,28.274,-8.648,-3.312,0,-1
,SPX 17R2035,Jun 2035 Puts,170511,16:00:00,2035,P,170616,0.247,1.68,1,1.3,-0.315,,88,-0.349,0.002,40.187,-10.392,-5.42,0,-1
,SPX 17R2035D30,JunQ 2035 Puts,170511,16:00:00,2035,P,170630,0.222,2.16,1.7,1.85,-0.176,,122,-0.633,0.004,55.876,-10.36,-9.253,0,-1
,SPX 17S2035,Jul 2035 Puts,170511,16:00:00,2035,P,170721,0.208,3.55,3.1,3.3,-0.099,,,-1.204,0.008,88.158,-11.762,-18.422,0,-1
,SPX 17Q2040D12,MayW2 2040 Puts,170511,16:00:00,2040,P,170512,,1.62,,0.05,,,374,0,0,9.257,-151.903,-0.295,0,-1
,SPX 17Q2040,May 2040 Puts,170511,16:00:00,2040,P,170519,,2.85,0.1,0.2,,,55,0,0,26.108,-90.697,-1.789,0,-1
