Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,140417,16:00:00,, ,,,,,,,,,1,0,,,,,1864.9
,SPX 14P1520,Apr 1520 Puts,140417,16:00:00,1520,P,140418,,0,,,,,2936,0,0,0,0,0,0,-1
,SPX 14P1520D25,AprW4 1520 Puts,140417,16:00:00,1520,P,140425,,0.03,,0.05,,630,235,-0.011,0,0.892,-1.611,-0.041,0,-1
,SPX 14Q1520D2,MayW1 1520 Puts,140417,16:00:00,1520,P,140502,,0.09,0.05,0.15,,,87,-0.05,0,2.705,-2.588,-0.182,0,-1
,SPX 14Q1520D9,MayW2 1520 Puts,140417,16:00:00,1520,P,140509,0.321,0.16,0.2,0.3,0.562,240,251,-0.102,0.001,4.962,-4.546,-0.419,0,0.2
,SPX 14Q1520,May 1520 Puts,140417,16:00:00,1520,P,140516,,0.29,0.05,0.8,0.483,,744,-0.183,0.002,8.821,-4.183,-0.888,0,-1
,SPX 14Q1520D23,MayW4 1520 Puts,140417,16:00:00,1520,P,140523,0.277,0.44,0.4,0.7,0.25,,1,-0.296,0.003,13.314,-5.568,-1.576,0,-1
,SPX 14R1520,Jun 1520 Puts,140417,16:00:00,1520,P,140620,0.246,1.62,1.2,2.1,0.012,1,41,-0.969,0.008,41.166,-7.819,-7.434,0.001,1.45
,SPX 14R1520D30,JunQ 1520 Puts,140417,16:00:00,1520,P,140630,0.238,2.19,1.75,2.7,0.018,,,-1.249,0.01,53.693,-8.464,-10.92,0.001,-1
,SPX 14S1520,Jul 1520 Puts,140417,16:00:00,1520,P,140718,0.232,3.38,2.9,3.9,0.006,,,-1.846,0.014,76.702,-9.544,-18.353,0.003,-1
,SPX 14X1520,Dec 1520 Puts,,,1520,P,141219,,20.22,,,,,,-6.115,0.029,298.058,-12.844,-158.326,0.052,
,SPX 15M1520,Jan15 1520 Puts,,,1520,P,150117,,23.17,,,,,,-6.732,0.03,331.599,-12.55,-191.473,0.063,
