Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Ask,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,131216,16:00:00,, ,,,,,,,,,1,0,,,,,1786.6
,SPX 13X1460,Dec 1460 Puts,131216,16:00:00,1460,P,131220,,0.01,,0.05,,150,13680,-0.006,0,0.18,-0.621,-0.005,0,0.05
,SPX 13X1460D27,DecW4 1460 Puts,131216,16:00:00,1460,P,131227,,0.22,,0.2,-0.091,,22,-0.092,0.001,4.509,-7.197,-0.286,0,-1
,SPX 13X1460D31,DecQ 1460 Puts,131216,16:00:00,1460,P,131231,,0.24,,0.65,1.708,,10581,-0.117,0.001,5.669,-6.148,-0.419,0,-1
,SPX 14M1460D3,Jan14W1 1460 Puts,131216,16:00:00,1460,P,140103,0.365,0.47,0.2,0.5,-0.255,,102,-0.186,0.002,9.824,-7.159,-0.846,0,-1
,SPX 14M1460D10,Jan14W2 1460 Puts,131216,16:00:00,1460,P,140110,0.339,0.78,0.6,0.75,-0.128,,32,-0.322,0.003,16.174,-9.203,-1.72,0,-1
,SPX 14M1460,Jan14 1460 Puts,131216,16:00:00,1460,P,140117,0.315,0.99,0.5,1.2,-0.141,1,3712,-0.458,0.004,21.019,-9.049,-2.548,0,0.9
,SPX 14N1460,Feb14 1460 Puts,131216,16:00:00,1460,P,140221,0.257,2.66,2.2,2.75,-0.068,1,3933,-1.311,0.01,56.198,-10.245,-11.177,0,2.55
,SPX 14O1460,Mar14 1460 Puts,131216,16:00:00,1460,P,140321,0.243,4.79,4.1,5.2,-0.029,,1,-2.165,0.015,93.138,-11.606,-24.045,0,-1
,SPX 14X1460,Dec14 1460 Puts,,,1460,P,141220,,37.91,,,,,,-8.738,0.036,438.972,-12.64,-329.641,0.011,
,SPX 13X1465,Dec 1465 Puts,131216,16:00:00,1465,P,131220,,0.01,,0.1,,135,1769,-0.007,0,0.192,-0.659,-0.005,0,0.05
,SPX 13X1465D27,DecW4 1465 Puts,131216,16:00:00,1465,P,131227,,0.22,0.05,0.3,-0.182,,221,-0.097,0.001,4.667,-7.369,-0.297,0,-1
,SPX 13X1465D31,DecQ 1465 Puts,131216,16:00:00,1465,P,131231,,0.25,,0.65,1.6,,7500,-0.124,0.001,5.881,-6.311,-0.437,0,-1
,SPX 14M1465D3,Jan14W1 1465 Puts,131216,16:00:00,1465,P,140103,0.366,0.48,0.3,0.5,-0.167,20,224,-0.196,0.002,10.138,-8.025,-0.877,0,0.35
,SPX 14M1465D10,Jan14W2 1465 Puts,131216,16:00:00,1465,P,140110,0.337,0.8,0.65,0.8,-0.087,,2,-0.338,0.003,16.685,-9.732,-1.783,0,-1
,SPX 14M1465,Jan14 1465 Puts,131216,16:00:00,1465,P,140117,0.313,1.02,0.55,1.25,-0.118,1,7,-0.482,0.004,21.712,-9.426,-2.646,0,0.95
,SPX 14N1465,Feb14 1465 Puts,131216,16:00:00,1465,P,140221,0.258,2.75,2.3,3.2,0,,20,-1.374,0.011,57.928,-11.005,-11.596,0,-1
,SPX 14X1465,Dec14 1465 Puts,,,1465,P,141220,,38.58,,,,,,-8.977,0.041,444.048,-12.721,-335.568,0.012,
,SPX 13X1470,Dec 1470 Puts,131216,16:00:00,1470,P,131220,,0.01,,0.1,,220,13189,-0.007,0,0.205,-0.698,-0.006,0,0.05
,SPX 13X1470D27,DecW4 1470 Puts,131216,16:00:00,1470,P,131227,,0.23,0.05,0.3,-0.217,146,71,-0.103,0.001,4.832,-7.549,-0.309,0,0.2
,SPX 13X1470D31,DecQ 1470 Puts,131216,16:00:00,1470,P,131231,,0.26,0.05,0.7,0.462,,1436,-0.131,0.001,6.103,-6.481,-0.455,0,-1
,SPX 14M1470D3,Jan14W1 1470 Puts,131216,16:00:00,1470,P,140103,0.36,0.5,0.3,0.5,-0.2,100,86,-0.207,0.002,10.468,-7.967,-0.909,0,0.35
,SPX 14M1470D10,Jan14W2 1470 Puts,131216,16:00:00,1470,P,140110,0.334,0.82,0.7,0.8,-0.085,,22,-0.356,0.003,17.218,-9.938,-1.849,0,-1
,SPX 14M1470,Jan14 1470 Puts,131216,16:00:00,1470,P,140117,0.308,1.05,0.6,1.15,-0.162,,53,-0.507,0.004,22.435,-9.305,-2.749,0,-1
,SPX 14N1470,Feb14 1470 Puts,131216,16:00:00,1470,P,140221,0.256,2.84,2.4,3.3,0.004,1,140,-1.44,0.011,59.717,-11.254,-12.032,0,2.8
,SPX 14X1470,Dec14 1470 Puts,,,1470,P,141220,,39.27,,,,,,-9.228,0.042,449.156,-12.803,-341.61,0.013,
,SPX 13X1475,Dec 1475 Puts,131216,16:00:00,1475,P,131220,,0.01,0.05,0.1,,976,72962,-0.008,0,0.218,-0.742,-0.006,0,0.05
,SPX 13X1475D27,DecW4 1475 Puts,131216,16:00:00,1475,P,131227,0.416,0.24,0.2,0.25,-0.083,1099,2228,-0.109,0.001,5.007,-7.256,-0.321,0,0.2
,SPX 13X1475D31,DecQ 1475 Puts,131216,16:00:00,1475,P,131231,,0.27,0.15,0.7,0.556,672,4767,-0.139,0.001,6.337,-6.658,-0.475,0,0.25
,SPX 14M1475D3,Jan14W1 1475 Puts,131216,16:00:00,1475,P,140103,0.354,0.51,0.25,0.55,-0.216,,100,-0.218,0.002,10.812,-7.983,-0.943,0,-1
,SPX 14M1475D10,Jan14W2 1475 Puts,131216,16:00:00,1475,P,140110,0.33,0.85,0.7,0.85,-0.094,,22,-0.375,0.003,17.775,-10.152,-1.918,0,-1
,SPX 14M1475,Jan14 1475 Puts,131216,16:00:00,1475,P,140117,0.305,1.09,0.65,1.2,-0.147,12,13352,-0.534,0.005,23.189,-9.7,-2.857,0,1
